# weight,point
0.0000296236444854,-0.9999884567522130
0.0000689570728267,-0.9999391798145371
0.0001083460286909,-0.9998505288592007
0.0001477357747755,-0.9997224876879449
0.0001871207158507,-0.9995550589335448
0.0002264985887095,-0.9993482486165864
0.0002658676532634,-0.9991020646933555
0.0003052262942673,-0.9988165167849478
0.0003445729352123,-0.9984916161049857
0.0003839060141334,-0.9981273754352636
0.0004232239754784,-0.9977238091159455
0.0004625252670007,-0.9972809330409359
0.0005018083384637,-0.9967987646553127
0.0005410716410675,-0.9962773229536412
0.0005803136271940,-0.9957166284786824
0.0006195327503015,-0.9951167033202716
0.0006587274648929,-0.9944775711142634
0.0006978962265236,-0.9937992570414846
0.0007370374918307,-0.9930817878266696
0.0007761497185725,-0.9923251917373580
0.0008152313656790,-0.9915294985827499
0.0008542808933031,-0.9906947397125084
0.0008932967628758,-0.9898209480155093
0.0009322774371641,-0.9889081579185340
0.0009712213803287,-0.9879564053849051
0.0010101270579816,-0.9869657279130640
0.0010489929372470,-0.9859361645350886
0.0010878174868200,-0.9848677558151522
0.0011265991770257,-0.9837605438479230
0.0011653364798804,-0.9826145722569035
0.0012040278691491,-0.9814298861927109
0.0012426718204084,-0.9802065323312960
0.0012812668111039,-0.9789445588721034
0.0013198113206109,-0.9776440155361731
0.0013583038302944,-0.9763049535641789
0.0013967428235686,-0.9749274257144106
0.0014351267859565,-0.9735114862606946
0.0014734542051493,-0.9720571909902543
0.0015117235710664,-0.9705645972015136
0.0015499333759149,-0.9690337637018371
0.0015880821142486,-0.9674647508052152
0.0016261682830274,-0.9658576203298855
0.0016641903816761,-0.9642124355958984
0.0017021469121448,-0.9625292614226219
0.0017400363789663,-0.9608081641261871
0.0017778572893160,-0.9590492115168766
0.0018156081530703,-0.9572524728964510
0.0018532874828659,-0.9554180190554201
0.0018908937941573,-0.9535459222702527
0.0019284256052764,-0.9516362563005288
0.0019658814374904,-0.9496890963860346
0.0020032598150597,-0.9477045192437970
0.0020405592652964,-0.9456826030650610
0.0020777783186227,-0.9436234275122096
0.0021149155086286,-0.9415270737156248
0.0021519693721286,-0.9393936242704908
0.0021889384492211,-0.9372231632335403
0.0022258212833444,-0.9350157761197428
0.0022626164213349,-0.9327715498989344
0.0022993224134848,-0.9304905729923921
0.0023359378135980,-0.9281729352693499
0.0023724611790476,-0.9258187280434576
0.0024088910708331,-0.9234280440691836
0.0024452260536369,-0.9210009775381600
0.0024814646958805,-0.9185376240754720
0.0025176055697811,-0.9160380807358895
0.0025536472514087,-0.9135024460000442
0.0025895883207400,-0.9109308197705484
0.0026254273617175,-0.9083233033680600
0.0026611629623019,-0.9056799995272899
0.0026967937145303,-0.9030010123929543
0.0027323182145712,-0.9002864475156714
0.0027677350627784,-0.8975364118478033
0.0028030428637476,-0.8947510137392416
0.0028382402263710,-0.8919303629331384
0.0028733257638915,-0.8890745705615832
0.0029082980939583,-0.8861837491412233
0.0029431558386811,-0.8832580125688314
0.0029778976246838,-0.8802974761168185
0.0030125220831591,-0.8773022564286910
0.0030470278499224,-0.8742724715144563
0.0030814135654653,-0.8712082407459724
0.0031156778750098,-0.8681096848522450
0.0031498194285609,-0.8649769259146711
0.0031838368809598,-0.8618100873622286
0.0032177288919380,-0.8586092939666135
0.0032514941261688,-0.8553746718373239
0.0032851312533205,-0.8521063484166916
0.0033186389481087,-0.8488044524748607
0.0033520158903489,-0.8454691141047139
0.0033852607650079,-0.8421004647167475
0.0034183722622558,-0.8386986370338934
0.0034513490775178,-0.8352637650862903
0.0034841899115254,-0.8317959842060022
0.0035168934703683,-0.8282954310216877
0.0035494584655440,-0.8247622434532156
0.0035818836140092,-0.8211965607062316
0.0036141676382314,-0.8175985232666736
