# weight,point
0.0079681924961668,-0.9968934840746496
0.0184664683110914,-0.9836681232797473
0.0287847078833231,-0.9600218649683073
0.0387991925696270,-0.9262000474292744
0.0484026728305945,-0.8825605357920526
0.0574931562176193,-0.8295657623827684
0.0659742298821803,-0.7677774321048264
0.0737559747377055,-0.6978504947933158
0.0807558952294198,-0.6205261829892430
0.0868997872010830,-0.5366241481420198
0.0921225222377867,-0.4470337695380892
0.0963687371746442,-0.3527047255308782
0.0995934205867951,-0.2546369261678897
0.1017623897484057,-0.1538699136085836
0.1028526528935589,-0.0514718425553179
0.1028526528935585,0.0514718425553176
0.1017623897484054,0.1538699136085834
0.0995934205867953,0.2546369261678897
0.0963687371746444,0.3527047255308781
0.0921225222377854,0.4470337695380892
0.0868997872010829,0.5366241481420200
0.0807558952294204,0.6205261829892429
0.0737559747377056,0.6978504947933157
0.0659742298821805,0.7677774321048263
0.0574931562176184,0.8295657623827685
0.0484026728305941,0.8825605357920527
0.0387991925696275,0.9262000474292743
0.0287847078833230,0.9600218649683074
0.0184664683110909,0.9836681232797473
0.0079681924961666,0.9968934840746495
