# weight,point
0.0000115804406200,-0.9999954875322993
0.0000269568883383,-0.9999762241528198
0.0000423556895453,-0.9999415681659377
0.0000577558160160,-0.9998915124078889
0.0000731554499772,-0.9998260567067629
0.0000885540761263,-0.9997452018455404
0.0001039513835604,-0.9996489489945218
0.0001193471100636,-0.9995372996055403
0.0001347410084267,-0.9994102553838295
0.0001501328369677,-0.9992678182786512
0.0001655223563357,-0.9991099904796296
0.0001809093282744,-0.9989367744151287
0.0001962935150942,-0.9987481727514572
0.0002116746794317,-0.9985441883924365
0.0002270525841257,-0.9983248244791432
0.0002424269921591,-0.9980900843897396
0.0002577976666235,-0.9978399717393488
0.0002731643707044,-0.9975744903799547
0.0002885268676708,-0.9972936444003125
0.0003038849208729,-0.9969974381258685
0.0003192382937376,-0.9966858761186802
0.0003345867497734,-0.9963589631773372
0.0003499300525682,-0.9960167043368812
0.0003652679657934,-0.9956591048687248
0.0003806002532059,-0.9952861702805663
0.0003959266786512,-0.9948979063163033
0.0004112470060667,-0.9944943189559416
0.0004265609994851,-0.9940754144155033
0.0004418684230367,-0.9936411991469284
0.0004571690409545,-0.9931916798379758
0.0004724626175764,-0.9927268634121192
0.0004877489173494,-0.9922467570284402
0.0005030277048326,-0.9917513680815182
0.0005182987447012,-0.9912407042013146
0.0005335618017500,-0.9907147732530571
0.0005488166408967,-0.9901735833371170
0.0005640630271860,-0.9896171427888846
0.0005793007257928,-0.9890454601786408
0.0005945295020258,-0.9884585443114251
0.0006097491213314,-0.9878564042268998
0.0006249593492968,-0.9872390491992106
0.0006401599516542,-0.9866064887368439
0.0006553506942838,-0.9859587325824798
0.0006705313432180,-0.9852957907128429
0.0006857016646448,-0.9846176733385477
0.0007008614249108,-0.9839243909039419
0.0007160103905252,-0.9832159540869455
0.0007311483281642,-0.9824923737988854
0.0007462750046734,-0.9817536611843288
0.0007613901870720,-0.9809998276209106
0.0007764936425564,-0.9802308847191581
0.0007915851385030,-0.9794468443223125
0.0008066644424729,-0.9786477185061466
0.0008217313222150,-0.9778335195787783
0.0008367855456697,-0.9770042600804815
0.0008518268809713,-0.9761599527834923
0.0008668550964547,-0.9753006106918135
0.0008818699606547,-0.9744262470410130
0.0008968712423129,-0.9735368752980204
0.0009118587103799,-0.9726325091609200
0.0009268321340187,-0.9717131625587394
0.0009417912826092,-0.9707788496512346
0.0009567359257509,-0.9698295848286728
0.0009716658332669,-0.9688653827116104
0.0009865807752064,-0.9678862581506673
0.0010014805218503,-0.9668922262262990
0.0010163648437127,-0.9658833022485632
0.0010312335115460,-0.9648595017568856
0.0010460862963429,-0.9638208405198193
0.0010609229693414,-0.9627673345348020
0.0010757433020271,-0.9616990000279102
0.0010905470661376,-0.9606158534536092
0.0011053340336658,-0.9595179114944988
0.0011201039768629,-0.9584051910610577
0.0011348566682427,-0.9572777092913819
0.0011495918805843,-0.9561354835509214
0.0011643093869369,-0.9549785314322127
0.0011790089606210,-0.9538068707546070
0.0011936903752344,-0.9526205195639974
0.0012083534046545,-0.9514194961325392
0.0012229978230414,-0.9502038189583694
0.0012376234048419,-0.9489735067653219
0.0012522299247935,-0.9477285785026385
0.0012668171579267,-0.9464690533446777
0.0012813848795688,-0.9451949506906191
0.0012959328653489,-0.9439062901641641
