# weight,point
0.0029086225531551,-0.9988664044200710
0.0067597991957455,-0.9940319694320905
0.0105905483836511,-0.9853540840480057
0.0143808227614856,-0.9728643851066919
0.0181155607134901,-0.9566109552428077
0.0217802431701240,-0.9366566189448780
0.0253606735700121,-0.9130785566557920
0.0288429935805350,-0.8859679795236131
0.0322137282235778,-0.8554297694299462
0.0354598356151466,-0.8215820708593358
0.0385687566125881,-0.7845558329003990
0.0415284630901478,-0.7444943022260686
0.0443275043388033,-0.7015524687068222
0.0469550513039482,-0.6558964656854395
0.0494009384494661,-0.6077029271849502
0.0516557030695812,-0.5571583045146500
0.0537106218889962,-0.5044581449074642
0.0555577448062122,-0.4498063349740389
0.0571899256477279,-0.3934143118975651
0.0586008498132226,-0.3355002454194375
0.0597850587042656,-0.2762881937795320
0.0607379708417705,-0.2160072368760418
0.0614558995903166,-0.1548905899981460
0.0619360674206835,-0.0931747015600863
0.0621766166553469,-0.0310983383271888
0.0621766166553466,0.0310983383271889
0.0619360674206837,0.0931747015600862
0.0614558995903168,0.1548905899981460
0.0607379708417705,0.2160072368760417
0.0597850587042660,0.2762881937795320
0.0586008498132221,0.3355002454194372
0.0571899256477279,0.3934143118975654
0.0555577448062119,0.4498063349740389
0.0537106218889964,0.5044581449074644
0.0516557030695811,0.5571583045146502
0.0494009384494657,0.6077029271849502
0.0469550513039488,0.6558964656854396
0.0443275043388035,0.7015524687068222
0.0415284630901477,0.7444943022260685
0.0385687566125879,0.7845558329003991
0.0354598356151472,0.8215820708593358
0.0322137282235777,0.8554297694299459
0.0288429935805344,0.8859679795236129
0.0253606735700124,0.9130785566557917
0.0217802431701242,0.9366566189448780
0.0181155607134894,0.9566109552428077
0.0143808227614858,0.9728643851066919
0.0105905483836511,0.9853540840480056
0.0067597991957456,0.9940319694320906
0.0029086225531548,0.9988664044200711
