rs=1.0, 
Re fxc, Im fxc 
-6.266886696036449e-02, 0.000000000000000e+00 
-6.267429706754413e-02, -5.939451233103429e-06 
-6.267972717472380e-02, -1.208035944257195e-05 
-6.269058738908309e-02, -1.903361168611642e-05 
-6.270144760344240e-02, -2.605745532299637e-05 
-6.271230781780170e-02, -3.262734199965740e-05 
-6.272859813934066e-02, -3.847068033568098e-05 
-6.274488846087961e-02, -4.297929832694610e-05 
-6.276660888959822e-02, -4.523876592439932e-05 
-6.278832931831682e-02, -4.389209934384561e-05 
-6.281004974703544e-02, -3.458380961648604e-05 
-6.284263039011335e-02, -1.478726787162850e-05 
-6.290779167626917e-02, -8.594773643953289e-06 
-6.296209274806569e-02, -1.013692408297448e-05 
-6.302182392704186e-02, -1.174532182958742e-05 
-6.308155510601804e-02, -1.343191311958735e-05 
-6.314128628499421e-02, -1.536611729697941e-05 
-6.321187767832968e-02, -1.820497733050151e-05 
-6.328246907166517e-02, -2.119533735433590e-05 
-6.335849057218029e-02, -2.433991242207242e-05 
-6.343994217987507e-02, -2.764196059801884e-05 
-6.352682389474951e-02, -3.110419693576500e-05 
-6.361370560962394e-02, -3.612487403407129e-05 
-6.371144753885769e-02, -4.141271240561648e-05 
-6.380918946809142e-02, -4.695305076101548e-05 
-6.391236150450480e-02, -5.275023318601203e-05 
-6.402096364809785e-02, -5.880806075563187e-05 
-6.413499589887055e-02, -6.670343659484597e-05 
-6.425445825682288e-02, -7.534273711767241e-05 
-6.438478082913453e-02, -8.436757525025413e-05 
-6.450967329426653e-02, -9.377795099259116e-05 
-6.464542597375783e-02, -1.035792944518631e-04 
-6.478660876042878e-02, -1.154060678891453e-04 
-6.493322165427939e-02, -1.287478412295504e-04 
-6.508526465530964e-02, -1.426380553951005e-04 
-6.524816787069922e-02, -1.570821404929749e-04 
-6.541107108608878e-02, -1.720909567375332e-04 
-6.557940440865799e-02, -1.876699342359550e-04 
-6.575316783840686e-02, -2.089396640586521e-04 
-6.594322158969468e-02, -2.295306304838928e-04 
-6.613327534098250e-02, -2.508872420214644e-04 
-6.632875919944997e-02, -2.730257889929058e-04 
-6.653510327227675e-02, -2.959625617197561e-04 
-6.674144734510354e-02, -3.254806243483448e-04 
-6.696951184664891e-02, -3.553733643723294e-04 
-6.719757634819430e-02, -3.863195451891665e-04 
-6.743650106409900e-02, -4.183300270132155e-04 
-6.768085588718334e-02, -4.514319603803744e-04 
-6.793064081744733e-02, -4.925161513016220e-04 
-6.821300639078924e-02, -5.410775998092503e-04 
-6.850080207131080e-02, -5.898725429256037e-04 
-6.879402785901201e-02, -6.403182386245716e-04 
-6.909811386107254e-02, -6.951623211390573e-04 
-6.940219986313305e-02, -7.542418872536719e-04 
-6.970628586519356e-02, -8.463365050205709e-04 
-7.004295251033199e-02, -9.467934878441341e-04 
-7.039047936982971e-02, -1.048770900678000e-03 
-7.073800622932745e-02, -1.152323044593965e-03 
-7.109639330318449e-02, -1.257612822807418e-03 
-7.142219973396362e-02, -1.363337009595244e-03 
-7.178601691500031e-02, -1.511633236671542e-03 
-7.216069431039630e-02, -1.662698818409462e-03 
-7.254080181297193e-02, -1.815827840875651e-03 
-7.293176952990689e-02, -1.970640196567531e-03 
-7.331187703248253e-02, -2.097541801356000e-03 
-7.370827485659713e-02, -2.286835337638671e-03 
-7.411553289507104e-02, -2.479332637157337e-03 
-7.453365114790424e-02, -2.675250904199183e-03 
-7.495719950791710e-02, -2.873829923759059e-03 
-7.539703818946893e-02, -3.075123996908761e-03 
-7.582058654948179e-02, -3.269901941442881e-03 
-7.627128544539291e-02, -3.508120743414217e-03 
-7.673284455566333e-02, -3.749760512908734e-03 
-7.720526388029306e-02, -3.995635766003379e-03 
