rs=4.4, 
Re fxc, Im fxc 
-5.787234468643423e+00, 0.000000000000000e+00 
-5.787970356768410e+00, -8.697041241714836e-04 
-5.789231879268386e+00, -1.652804728719562e-03 
-5.791019036143354e+00, -2.328665408082116e-03 
-5.793331827393311e+00, -2.626700098701627e-03 
-5.796485633643252e+00, -1.622948696220112e-03 
-5.803003499893133e+00, -7.386739871738968e-04 
-5.809836746768006e+00, -9.189665777955765e-04 
-5.817405881767868e+00, -1.159128923728654e-03 
-5.826131412392707e+00, -1.483340206222683e-03 
-5.835803084892528e+00, -1.827840975591339e-03 
-5.846526026142331e+00, -2.344013931831833e-03 
-5.858405363017113e+00, -2.904129921821518e-03 
-5.871125714891878e+00, -3.585982833058961e-03 
-5.885317843016617e+00, -4.430887527418401e-03 
-5.900350986141340e+00, -5.324045457401953e-03 
-5.916540524891041e+00, -6.512820159880061e-03 
-5.933991586140720e+00, -7.787483519231586e-03 
-5.952388789265382e+00, -9.266828904204343e-03 
-5.972257768640016e+00, -1.101519396229715e-02 
-5.993178016764630e+00, -1.285386300601329e-02 
-6.015254660514223e+00, -1.514878268722102e-02 
-6.038803080513790e+00, -1.759193126217603e-02 
-6.063192515513341e+00, -2.034415284962534e-02 
-6.089369107387859e+00, -2.351583066831693e-02 
-6.116702094887356e+00, -2.683783991825576e-02 
-6.145191478011832e+00, -3.081478959943252e-02 
-6.175362891136276e+00, -3.504194124310468e-02 
-6.206375319260704e+00, -3.969380546176900e-02 
-6.239490284885095e+00, -4.497012331792184e-02 
-6.273866773009462e+00, -5.047666903032043e-02 
-6.309189403008810e+00, -5.683263989270337e-02 
-6.346614570508121e+00, -6.357547765507920e-02 
-6.384775626132419e+00, -7.085341121119518e-02 
-6.425564853631667e+00, -7.898707752979539e-02 
-6.467615603630893e+00, -8.744979096713953e-02 
-6.510612495505102e+00, -9.696061934821440e-02 
-6.556237559254262e+00, -1.070401841230288e-01 
-6.603334399253393e+00, -1.175003081853361e-01 
-6.651692761752503e+00, -1.296424622476125e-01 
-6.702574169251566e+00, -1.419738446848854e-01 
-6.754296591750614e+00, -1.555562369346353e-01 
-6.809383074249600e+00, -1.699586188093701e-01 
-6.866151586748554e+00, -1.848761223715954e-01 
-6.924391875497482e+00, -2.018120619337835e-01 
-6.985996224246346e+00, -2.191159455584648e-01 
-7.048231334245201e+00, -2.379231434956184e-01 
-7.115827914868956e+00, -2.579498131827496e-01 
-7.185211652367678e+00, -2.786492948698684e-01 
-7.258590211116326e+00, -3.024710447444297e-01 
-7.337330240489877e+00, -3.271232969314757e-01 
-7.415439508613439e+00, -3.562434413059395e-01 
-7.502694814861831e+00, -3.946357760552325e-01 
-7.592262912360181e+00, -4.343316840545014e-01 
-7.674892636108661e+00, -4.800093112411602e-01 
-7.762147942357053e+00, -5.320786524277012e-01 
-7.847931472355473e+00, -5.835803084892529e-01 
-7.933504748603898e+00, -6.416523942381834e-01 
-8.021075435477284e+00, -7.015957383620796e-01 
-8.106017950475721e+00, -7.626639400484549e-01 
-8.193168129849116e+00, -8.281790085472484e-01 
-8.279792674847521e+00, -8.948925234210199e-01 
-8.367783869220899e+00, -9.671251992321895e-01 
-8.457562220469246e+00, -1.041512975980819e+00 
-8.546079049217617e+00, -1.116657666229436e+00 
-8.638065064840923e+00, -1.194661807477999e+00 
-8.728053669839266e+00, -1.275399247476512e+00 
-8.821721715462539e+00, -1.360236635599950e+00 
-8.917071791085784e+00, -1.447491941848343e+00 
-9.010634709834061e+00, -1.537690800596682e+00 
-9.111346256082207e+00, -1.630517831219972e+00 
-9.207537346705436e+00, -1.726498668093205e+00 
-9.310141176703546e+00, -1.827946102466337e+00 
-9.414427036701627e+00, -1.931916581839422e+00 
-9.516820612949740e+00, -2.039881882462434e+00 
-9.630673018572644e+00, -2.152052258085368e+00 
-9.745997200445519e+00, -2.267061059333250e+00 
-9.850808694818589e+00, -2.385539047456068e+00 
-9.962663689816528e+00, -2.507801603078817e+00 
-1.007504431918946e+01, -2.636897405576439e+00 
-1.019425819543726e+01, -2.767990618699025e+00 
-1.032051557230994e+01, -2.902553018696547e+00 
-1.044729858355760e+01, -3.039112829319032e+00 
-1.058312250605510e+01, -3.181875125566403e+00 
-1.072504378730249e+01, -3.318645189938885e+00 
-1.087642648729970e+01, -3.463930531186209e+00 
-1.104147568104666e+01, -3.611423536808493e+00 
-1.121914009979339e+01, -3.754711467430853e+00 
-1.141677862478975e+01, -3.907565943678038e+00 
-1.163333998728576e+01, -4.052430777425371e+00 
-1.187828560603125e+01, -4.212644134922421e+00 
-1.216212816852602e+01, -4.373908761169450e+00 
-1.249432909351991e+01, -4.523714558041692e+00 
-1.288960614351263e+01, -4.688343244288660e+00 
-1.337739484350364e+01, -4.839831071160870e+00 
-1.398923325599238e+01, -4.999413667407931e+00 
-1.478504369972772e+01, -5.162360323654931e+00 
-1.588572208095745e+01, -5.316896829902085e+00 
-1.752675259967723e+01, -5.481630643024051e+00 
-2.039461374962442e+01, -5.732568493644430e+00 
-2.705440128075177e+01, -9.765130291695167e+00 
-2.408982340580637e+01, -2.110737396211129e+01 
-1.743529221842892e+01, -2.540285807453218e+01 
-1.040671960980835e+01, -2.644992174951290e+01 
-4.644400210539469e+00, -2.388692853706010e+01 
-1.960300838088899e+00, -2.075099385586785e+01 
-7.600357681735033e-01, -1.781269769967196e+01 
-5.898038194891382e-02, -1.598349007470565e+01 
-4.256797422421608e-01, -1.523078164971951e+01 
-2.678422521200674e-02, -1.358764859349977e+01 
-5.264648773028047e-01, -1.377897950599625e+01 
-9.076654387332844e-02, -1.263835291226725e+01 
-4.294327716795917e-01, -1.204123226227825e+01 
-4.864325633035419e-01, -1.202441196227856e+01 
-1.853176552465872e-01, -1.167539073728499e+01 
-3.694263514306967e-01, -1.118549949979401e+01 
-6.166742487386434e-01, -1.129378018104202e+01 
-5.848943944267286e-01, -1.116342285604442e+01 
-2.423384722455371e-01, -1.082491431855065e+01 
-2.939557678695865e-01, -1.061886564355444e+01 
-3.291627583064382e-01, -1.055789205605557e+01 
-2.867125261822199e-01, -1.061466056855452e+01 
-1.501316901847352e-01, -1.054212302480586e+01 
-1.304098884350984e-01, -1.035962276980922e+01 
-5.191900975529386e-02, -1.027362898606080e+01 
2.097386283086375e-02, -1.021034260731197e+01 
1.187618306853129e-01, -1.015883043856292e+01 
2.180436514334845e-01, -1.010216705293896e+01 
3.356911372438180e-01, -1.000429393231576e+01 
4.380742008044325e-01, -9.923241111692256e+00 
5.306804649902270e-01, -9.845657477943684e+00 
6.453528602381152e-01, -9.764604657320177e+00 
7.410919052988522e-01, -9.688913307321570e+00 
8.620824257341240e-01, -9.603760538573139e+00 
9.790150487944707e-01, -9.518082135449717e+00 
1.076709453730171e+00, -9.434190889201261e+00 
1.195818203102978e+00, -9.342415127327952e+00 
1.286963203726299e+00, -9.257577739204514e+00 
1.406492460599098e+00, -9.159073857331327e+00 
1.520555119971998e+00, -9.060990482958134e+00 
1.607705299345393e+00, -8.969214721084825e+00 
1.718824406218346e+00, -8.865349368586738e+00 
1.797774689341892e+00, -8.773994114213419e+00 
1.905950243714900e+00, -8.664872417965428e+00 
2.009500215587993e+00, -8.556801990467418e+00 
2.079724968086700e+00, -8.461031407344183e+00 
2.131657644335744e+00, -8.358742957971067e+00 
2.245510049958647e+00, -8.260028822347884e+00 
2.306799018082518e+00, -8.150801999224896e+00 
2.368298239956386e+00, -8.038000862351973e+00 
2.458286844954729e+00, -7.938130331103812e+00 
2.526409059953474e+00, -7.829113761730820e+00 
2.594741528702216e+00, -7.716733132357890e+00 
2.667699579950872e+00, -7.618965138609691e+00 
2.721419413074883e+00, -7.501117911736860e+00 
2.797110763073488e+00, -7.404821694238635e+00 
2.841999938697662e+00, -7.296120505490636e+00 
2.886678860571839e+00, -7.184370637367694e+00 
2.956483105570554e+00, -7.090807718619416e+00 
2.995905683694828e+00, -6.981370641746431e+00 
3.063397137443585e+00, -6.881289856748275e+00 
3.096301849317979e+00, -6.777634758000184e+00 
3.128786053692381e+00, -6.671036106752147e+00 
3.185975073691328e+00, -6.572952732378954e+00 
3.214990091190793e+00, -6.469823268005853e+00 
3.267027894314835e+00, -6.370583498007680e+00 
3.289209664939426e+00, -6.270712966759519e+00 
3.310655547439031e+00, -6.168109136761409e+00 
3.355124215563213e+00, -6.074966725513124e+00 
3.371839388687905e+00, -5.978355127389903e+00 
3.414415773062121e+00, -5.882689671141665e+00 
3.427661759311877e+00, -5.790598528643361e+00 
3.440066730561648e+00, -5.696194594895100e+00 
3.476966263685969e+00, -5.603893198646800e+00 
3.485691794310808e+00, -5.514325101148449e+00 
3.517860618060215e+00, -5.419500659900195e+00 
3.524168230560099e+00, -5.334347891151763e+00 
3.529529701185000e+00, -5.247092584903370e+00 
3.555811419934516e+00, -5.157734741155016e+00 
3.558019084309476e+00, -5.074579383031547e+00 
3.581041869934052e+00, -4.984485651158207e+00 
3.580726489309058e+00, -4.905955875534652e+00 
3.579464966809081e+00, -4.825428689286135e+00 
3.598598058058729e+00, -4.741011808662690e+00 
3.595549378683785e+00, -4.664899951164093e+00 
3.591554557433859e+00, -4.587106063665525e+00 
3.607113334933572e+00, -4.507209638666996e+00 
3.601226229933680e+00, -4.433620826168351e+00 
3.613841454933448e+00, -4.352462878669845e+00 
3.606692827433580e+00, -4.282868887421127e+00 
3.598492931183730e+00, -4.211697993047438e+00 
3.607533842433564e+00, -4.135375881798844e+00 
3.598282677433734e+00, -4.067884428050086e+00 
3.604274909308624e+00, -3.991457189926494e+00 
3.593762221808817e+00, -3.927750303677667e+00 
3.582303392434029e+00, -3.862676768053865e+00 
3.586087959933959e+00, -3.791295619930180e+00 
3.573788115559185e+00, -3.729901524931311e+00 
3.575470145559155e+00, -3.658204996182631e+00 
3.562539539934393e+00, -3.600174961183700e+00 
-5.798483044268216e+00, 0.000000000000000e+00 
-5.799534313018197e+00, -1.088378536854957e-03 
-5.801111216143167e+00, -2.434317917455170e-03 
-5.803318880518127e+00, -3.972744606176839e-03 
-5.806052179268076e+00, -5.562052702397570e-03 
-5.809311112393016e+00, -7.038769915495375e-03 
-5.813305933642943e+00, -8.343079053596355e-03 
-5.817721262392862e+00, -9.281967174204065e-03 
-5.822662225517770e+00, -9.633826824822585e-03 
-5.828549330517662e+00, -8.818042274837607e-03 
-5.836223592392521e+00, -7.602985853609984e-03 
-5.844843996142362e+00, -3.765854916180649e-03 
-5.860192519892080e+00, -2.747596004949400e-03 
-5.873753886766830e+00, -3.418095213687053e-03 
-5.888261395516563e+00, -4.243866816796845e-03 
-5.903504792391281e+00, -5.116419879280777e-03 
-5.919694331140985e+00, -6.271869362384498e-03 
-5.937145392390663e+00, -7.514363897986616e-03 
-5.955437468640326e+00, -8.952814928585125e-03 
-5.975201321139962e+00, -1.065566004980377e-02 
-5.995911315514580e+00, -1.244912453727074e-02 
-6.017777705514177e+00, -1.467991682472966e-02 
-6.041115871763748e+00, -1.706209181218579e-02 
-6.065189926138304e+00, -1.973967331838648e-02 
-6.091156264262826e+00, -2.283040344332956e-02 
-6.118173871137329e+00, -2.607041373076989e-02 
-6.146347873636810e+00, -2.994118526819861e-02 
-6.176203906136260e+00, -3.406426130562268e-02 
-6.206795826760697e+00, -3.859312708053927e-02 
-6.239490284885095e+00, -4.374013888044449e-02 
-6.273446265509469e+00, -4.911317346159554e-02 
-6.308453514883824e+00, -5.530724893648147e-02 
-6.345458174883143e+00, -6.188924258011026e-02 
-6.383093596132451e+00, -6.898530664247958e-02 
-6.423357189256709e+00, -7.692659077983334e-02 
-6.464987431755942e+00, -8.519166569218112e-02 
-6.507563816130157e+00, -9.446911241076027e-02 
-6.552663245504327e+00, -1.043131929855790e-01 
-6.599129324253472e+00, -1.145357303103907e-01 
-6.647067179252589e+00, -1.263940418101724e-01 
-6.697422952376661e+00, -1.384415816849505e-01 
-6.748514613625720e+00, -1.517085933097062e-01 
-6.803180588624715e+00, -1.657850818719469e-01 
-6.859213212998681e+00, -1.803766921216782e-01 
-6.916927867372618e+00, -1.969341749338733e-01 
-6.978006581746493e+00, -2.138701144960614e-01 
-7.039716057370358e+00, -2.322568049332228e-01 
-7.106681876744124e+00, -2.518524544328619e-01 
-7.175539979867856e+00, -2.721104032449889e-01 
-7.248287777366516e+00, -2.954906202445583e-01 
-7.326607299240075e+00, -3.197118522441122e-01 
-7.404190932988645e+00, -3.484009764310839e-01 
-7.490815477987050e+00, -3.865304939928818e-01 
-7.579752814235412e+00, -4.259635848046555e-01 
-7.661751776733902e+00, -4.712417298663217e-01 
-7.748271194857309e+00, -5.227854366778725e-01 
-7.833318836730743e+00, -5.738876106144314e-01 
-7.918366478604177e+00, -6.313920112383724e-01 
-8.005411531102572e+00, -6.907571575497792e-01 
-8.089618157976023e+00, -7.513733136736628e-01 
-8.176347829849426e+00, -8.164783873599638e-01 
-8.262446740472841e+00, -8.826137044212460e-01 
-8.349912300471230e+00, -9.545415122949213e-01 
-8.439270144219583e+00, -1.028624421106057e+00 
-8.527051084842967e+00, -1.103516806854678e+00 
-8.618406339216286e+00, -1.181731201853237e+00 
-8.707869309839637e+00, -1.262363514976752e+00 
-8.800801467337926e+00, -1.347411156850186e+00 
-8.895415654836183e+00, -1.434771589973577e+00 
-8.988137558584475e+00, -1.524760194971920e+00 
-9.087482455457646e+00, -1.617797479345207e+00 
-9.182727404205892e+00, -1.714093696843433e+00 
-9.284595346079016e+00, -1.816171892466554e+00 
-9.388250444827106e+00, -1.920878259964625e+00 
-9.488856864200255e+00, -2.029053814337633e+00 
-9.600081097948205e+00, -2.141749824335558e+00 
-9.713407869196120e+00, -2.257179133083432e+00 
-9.816327079819224e+00, -2.378916054331190e+00 
-9.927866694192170e+00, -2.504647796828875e+00 
-1.003677813669016e+01, -2.632692330576516e+00 
-1.015294333356302e+01, -2.764731685574085e+00 
-1.027478538168578e+01, -2.901817130571561e+00 
-1.039652230293354e+01, -3.039638463694022e+00 
-1.052740526230613e+01, -3.183767409316368e+00 
-1.066407019980361e+01, -3.323481026188795e+00 
-1.080809401855096e+01, -3.471499666186070e+00 
-1.096683559979803e+01, -3.622146478058295e+00 
-1.113398733104496e+01, -3.767957453680610e+00 
-1.132111316854151e+01, -3.923860609302739e+00 
-1.152716184353772e+01, -4.072089503050009e+00 
-1.175738969978348e+01, -4.233774636797031e+00 
-1.202546323102854e+01, -4.397772561794011e+00 
-1.233874131852277e+01, -4.550206530541204e+00 
-1.271089045601592e+01, -4.717148008038130e+00 
-1.317029489975746e+01, -4.872946036785261e+00 
-1.374533890599687e+01, -5.039151626157199e+00 
-1.449173971848312e+01, -5.206618738029116e+00 
-1.552513689971409e+01, -5.366937222401163e+00 
-1.705998927468583e+01, -5.537978648023013e+00 
-1.972495555588675e+01, -5.756957928643980e+00 
-2.604938835577028e+01, -9.038703585458546e+00 
-2.354736873081636e+01, -2.060381623087056e+01 
-1.668468633094274e+01, -2.486460847454210e+01 
-9.742528013570583e+00, -2.515791245578670e+01 
-4.854443706785601e+00, -2.240989594333730e+01 
-2.589695438702309e+00, -1.940011351214273e+01 
-1.590779872470705e+00, -1.718509025593352e+01 
-1.086381126229993e+00, -1.595195201220623e+01 
-9.696061934821438e-01, -1.466625033097991e+01 
-8.113481958600582e-01, -1.391879824974367e+01 
-8.428652329844779e-01, -1.319657661850697e+01 
-6.606277951753339e-01, -1.279814576226431e+01 
-7.155776127368221e-01, -1.234820273727260e+01 
-7.103317816744187e-01, -1.173426178728390e+01 
-5.991811367389656e-01, -1.182256836228228e+01 
-5.905607329891243e-01, -1.145882937478898e+01 
-6.531848124254710e-01, -1.127590861229234e+01 
-5.775355131768641e-01, -1.111611576229529e+01 
-4.515935169291835e-01, -1.095422037479827e+01 
-3.987882876176560e-01, -1.078391483730141e+01 
-3.602592879308655e-01, -1.065671131855375e+01 
-2.871120083072126e-01, -1.056104586230551e+01 
-2.379862196206173e-01, -1.047315979480713e+01 
-1.668994267469264e-01, -1.036466885980913e+01 
-6.492005038630444e-02, -1.026080350731104e+01 
1.767287895592454e-02, -1.016240475231285e+01 
1.083437573730048e-01, -1.006137782543971e+01 
1.853281679340870e-01, -9.973702011691325e+00 
2.879530233071971e-01, -9.884028787317977e+00 
3.924070863052735e-01, -9.795827339194602e+00 
4.784113827411897e-01, -9.707520764196227e+00 
5.848943944267286e-01, -9.618373174197870e+00 
6.660418292377343e-01, -9.536269084824381e+00 
7.782857936731672e-01, -9.448383017326000e+00 
8.879751750461472e-01, -9.361022584202608e+00 
9.755458619195345e-01, -9.275028800454193e+00 
1.087958029354964e+00, -9.181886389205907e+00 
1.167959581228491e+00, -9.096628493582477e+00 
1.278447926851456e+00, -8.998334865459288e+00 
1.384626070599501e+00, -8.902879662961046e+00 
1.461894323723078e+00, -8.815203849212660e+00 
1.569018609346105e+00, -8.715753825464491e+00 
1.635669048094878e+00, -8.631021564216052e+00 
1.741216430592934e+00, -8.526420323592978e+00 
1.843925387466043e+00, -8.423606239844872e+00 
1.902165676214970e+00, -8.335615045471492e+00 
1.989000474963371e+00, -8.209567922348814e+00 
2.031681986212585e+00, -8.147648192974954e+00 
2.092235066211470e+00, -8.022652338602256e+00 
2.152893273085353e+00, -7.893871916729627e+00 
2.255181722458469e+00, -7.865382533605151e+00 
2.301017039957625e+00, -7.768560681731936e+00 
2.346747230581783e+00, -7.668585023608776e+00 
2.482676279954279e+00, -7.563563275485711e+00 
2.540916568703207e+00, -7.463692744237550e+00 
2.609669544951941e+00, -7.339537904864836e+00 
2.663599631825947e+00, -7.235882806116745e+00 
2.717529718699955e+00, -7.129179027993710e+00 
2.755690774324251e+00, -7.034039206120463e+00 
2.798582539323462e+00, -6.923655987372494e+00 
2.860081761197329e+00, -6.851644077998822e+00 
2.888991651821797e+00, -6.749145374875709e+00 
2.917375908071274e+00, -6.643808246127649e+00 
2.994433907444855e+00, -6.562229791129151e+00 
3.022713036819334e+00, -6.468036111130886e+00 
3.083686624318211e+00, -6.361122079257854e+00 
3.111229865567704e+00, -6.267033526134587e+00 
3.138247472442206e+00, -6.170421928011366e+00 
3.176723908691498e+00, -6.070971904263197e+00 
3.198380044941099e+00, -5.975937209264949e+00 
3.234018055565443e+00, -5.887315253641580e+00 
3.249471706190158e+00, -5.795854872393265e+00 
3.264189468689887e+00, -5.701871446144995e+00 
3.303717173689159e+00, -5.621239133021480e+00 
3.313178592438985e+00, -5.533668446148092e+00 
3.353757566188238e+00, -5.441997811149781e+00 
3.362167716188083e+00, -5.360314229276285e+00 
3.369736851187943e+00, -5.276633236777826e+00 
3.400433898687378e+00, -5.184647221154520e+00 
3.406531257437266e+00, -5.103699527406011e+00 
3.428923281811854e+00, -5.013395541782674e+00 
3.431971961186797e+00, -4.935391400534111e+00 
3.434074498686759e+00, -4.855494975535582e+00 
3.452156321186425e+00, -4.774337028037077e+00 
3.451210179311443e+00, -4.698435424288474e+00 
3.449423022436476e+00, -4.620746663664905e+00 
3.467504844936143e+00, -4.545580948041289e+00 
3.463404896811219e+00, -4.472517769917634e+00 
3.480645704310901e+00, -4.393146979294096e+00 
3.475389360560998e+00, -4.324604256795359e+00 
3.469292001811110e+00, -4.254484631171650e+00 
3.481802099935880e+00, -4.177321504923071e+00 
3.474968853061005e+00, -4.110565939299301e+00 
3.482222607435872e+00, -4.033507939925720e+00 
3.474127838061021e+00, -3.969906180551891e+00 
3.464981799936190e+00, -3.904832644928089e+00 
3.469186874936112e+00, -3.834082258054392e+00 
3.458779314311304e+00, -3.772372782430529e+00 
3.462143374311242e+00, -3.702358283681818e+00 
3.450684544936452e+00, -3.644117994932890e+00 
-5.816564866767882e+00, 0.000000000000000e+00 
-5.817721262392862e+00, -1.216843578102591e-03 
-5.819613546142826e+00, -2.922316871196183e-03 
-5.822136591142780e+00, -4.999413667407931e-03 
-5.825395524267720e+00, -7.297066647365618e-03 
-5.828969838017655e+00, -9.659688036072108e-03 
-5.833280039892576e+00, -1.205805256227794e-02 
-5.838010749267488e+00, -1.438135649973516e-02 
-5.843267093017392e+00, -1.655117519969520e-02 
-5.849364451767278e+00, -1.855279089965833e-02 
-5.855777191142161e+00, -2.017910365587838e-02 
-5.863030945517028e+00, -2.141224189960568e-02 
-5.870915461141881e+00, -2.191790216834636e-02 
-5.880587133641704e+00, -2.121144956835937e-02 
-5.891204948016509e+00, -2.215443763709201e-02 
-5.901612508641317e+00, -2.160988042460204e-02 
-5.912966211141107e+00, -1.933283231214397e-02 
-5.926317324265861e+00, -1.356241814350024e-02 
-5.950391378640418e+00, -8.214088377973730e-03 
-5.972678276140008e+00, -9.891387668567841e-03 
-5.994439539264607e+00, -1.163123744978580e-02 
-6.016831563639195e+00, -1.377267189349636e-02 
-6.040379983638761e+00, -1.605918142470426e-02 
-6.064559164888315e+00, -1.862322590590704e-02 
-6.090315249262842e+00, -2.158254743710254e-02 
-6.117122602387347e+00, -2.468589278704539e-02 
-6.144876097386837e+00, -2.838741005572722e-02 
-6.174311622386294e+00, -3.233492421190452e-02 
-6.204483035510739e+00, -3.666825399932473e-02 
-6.236756986135145e+00, -4.159870443673392e-02 
-6.270082205509532e+00, -4.674781877413910e-02 
-6.304458693633898e+00, -5.268012833027985e-02 
-6.340832592383228e+00, -5.898984336766365e-02 
-6.377837252382546e+00, -6.579155218003839e-02 
-6.417364957381818e+00, -7.341009681114809e-02 
-6.458259311756066e+00, -8.134191952975202e-02 
-6.499994681130296e+00, -9.024616584208804e-02 
-6.544358222379480e+00, -9.969917444191395e-02 
-6.589983286128639e+00, -1.095211783729831e-01 
-6.637080126127772e+00, -1.209064189352734e-01 
-6.686489757376863e+00, -1.324808878725603e-01 
-6.736740403625936e+00, -1.452432904973252e-01 
-6.790460236749948e+00, -1.587836319970758e-01 
-6.845651846123931e+00, -1.728180698093174e-01 
-6.902420358622886e+00, -1.887447913715241e-01 
-6.962447804246781e+00, -2.050499696837239e-01 
-7.023211137995662e+00, -2.227638481208976e-01 
-7.089230815494446e+00, -2.416551475580497e-01 
-7.157037649868196e+00, -2.611772082451902e-01 
-7.228944432366873e+00, -2.837899990572738e-01 
-7.306317812365448e+00, -3.072332921818420e-01 
-7.383060431114035e+00, -3.351970409313270e-01 
-7.468738834237457e+00, -3.728114368056344e-01 
-7.556624901735837e+00, -4.117399186174174e-01 
-7.637677722359347e+00, -4.562716628665974e-01 
-7.723040744857773e+00, -5.070269181156627e-01 
-7.806931991106228e+00, -5.574142293022347e-01 
-7.890928364229682e+00, -6.142037671761889e-01 
-7.976922147978097e+00, -6.728435380501091e-01 
-8.060077506101567e+00, -7.327027806740066e-01 
-8.145755909224990e+00, -7.971455550478199e-01 
-8.230698424223425e+00, -8.624608824841170e-01 
-8.317217842346832e+00, -9.338735686703019e-01 
-8.405524417345205e+00, -1.007430843106447e+00 
-8.491938708593615e+00, -1.081860670605077e+00 
-8.581927313591956e+00, -1.160075065603636e+00 
-8.670233888590330e+00, -1.239866363727167e+00 
-8.761799396713645e+00, -1.324914005600601e+00 
-8.855046934836926e+00, -1.412379565598990e+00 
-8.946191935460249e+00, -1.502052789972338e+00 
-9.043434294833457e+00, -1.595720835595614e+00 
-9.136997213581735e+00, -1.691491418718850e+00 
-9.237077998579892e+00, -1.793779868091966e+00 
-9.338840813578017e+00, -1.898801616215032e+00 
-9.436608807326216e+00, -2.007923312463022e+00 
-9.544048473574238e+00, -2.122301352460916e+00 
-9.654326565447207e+00, -2.239412691208759e+00 
-9.754197096695368e+00, -2.361359866206513e+00 
-9.861952143568384e+00, -2.488353131204175e+00 
-9.966553384191457e+00, -2.619971978701751e+00 
-1.007725198356442e+01, -2.755690774324251e+00 
-1.019341718043728e+01, -2.894142868696702e+00 
-1.030674395168519e+01, -3.031753948069167e+00 
-1.042879625355794e+01, -3.177985431191475e+00 
-1.055473824980563e+01, -3.319801585563863e+00 
-1.068930064980315e+01, -3.469607382436104e+00 
-1.083542700605046e+01, -3.622146478058295e+00 
-1.098996351229761e+01, -3.769639483680579e+00 
-1.116026904979448e+01, -3.927540049927671e+00 
-1.135054869354097e+01, -4.077450973674910e+00 
-1.156185371228708e+01, -4.239661741796922e+00 
-1.180574806228259e+01, -4.404921189293879e+00 
-1.209274443102730e+01, -4.560824344916009e+00 
-1.243125296852107e+01, -4.729763233037897e+00 
-1.285176046851332e+01, -4.889766336784951e+00 
-1.337213849975374e+01, -5.059335986156828e+00 
