rs=4.6, 
Re fxc, Im fxc 
-6.637719792753536e+00, 0.000000000000000e+00 
-6.638639001296908e+00, -1.003902120536393e-03 
-6.640017814111965e+00, -1.912068671280645e-03 
-6.642200934402473e+00, -2.682480331693885e-03 
-6.645073461100508e+00, -2.967434980139051e-03 
-6.648750295273994e+00, -1.585979440519605e-03 
-6.656678468960573e+00, -8.632861936141381e-04 
-6.664721543715074e+00, -1.074393925706196e-03 
-6.673798728080867e+00, -1.379272419328938e-03 
-6.684254725261718e+00, -1.761318470167719e-03 
-6.695515029918020e+00, -2.194495496231539e-03 
-6.708498850593141e+00, -2.817833789705339e-03 
-6.722516780879556e+00, -3.479204336661134e-03 
-6.737798622913108e+00, -4.352107749660297e-03 
-6.754574178829639e+00, -5.351287436305118e-03 
-6.772383844357461e+00, -6.485590778825552e-03 
-6.791802124836184e+00, -7.915879272311610e-03 
-6.812484317062043e+00, -9.424760096255929e-03 
-6.834545322102959e+00, -1.132131712336718e-02 
-6.858100041026853e+00, -1.339286847692278e-02 
-6.882803770629963e+00, -1.573225421980325e-02 
-6.909460818387736e+00, -1.848987984991776e-02 
-6.937381777892646e+00, -2.138423775085877e-02 
-6.966566649144691e+00, -2.491629657876377e-02 
-6.997704838551400e+00, -2.867471051047400e-02 
-7.029762236501481e+00, -3.289272871386998e-02 
-7.064232556877912e+00, -3.767950720347708e-02 
-7.099966789001480e+00, -4.268689574349332e-02 
-7.137079833940104e+00, -4.864681413657831e-02 
-7.176375999169236e+00, -5.489398519946687e-02 
-7.216591372941739e+00, -6.182941365920485e-02 
-7.259449471276436e+00, -6.948527181481025e-02 
-7.303801283494110e+00, -7.746515098195410e-02 
-7.349531908526842e+00, -8.673651815253490e-02 
-7.397790357053846e+00, -9.635833358027611e-02 
-7.446853113056300e+00, -1.069407219358405e-01 
-7.499133098960555e+00, -1.184055504930416e-01 
-7.553136600883631e+00, -1.303207912364947e-01 
-7.608404014553842e+00, -1.439365677851850e-01 
-7.666888658125854e+00, -1.579774782851847e-01 
-7.725947807037473e+00, -1.732937906391124e-01 
-7.789143394394262e+00, -1.896901730315015e-01 
-7.854177398837797e+00, -2.066955310838743e-01 
-7.920820018232231e+00, -2.258954995335466e-01 
-7.991254372868073e+00, -2.456125227888653e-01 
