rs=1.8, 
Re fxc, Im fxc 
-3.737397244882102e-01, 0.000000000000000e+00 
-3.737749115827343e-01, -4.200107537874614e-05 
-3.738276922245206e-01, -8.165517155273178e-05 
-3.738804728663068e-01, -1.237741236981338e-04 
-3.739684406026171e-01, -1.620312922195109e-04 
-3.740740018861896e-01, -1.937401424499445e-04 
-3.741971567170241e-01, -2.093456188714030e-04 
-3.743203115478586e-01, -1.941096069424480e-04 
-3.744962470204793e-01, -1.057125880788900e-04 
-3.748657115129829e-01, -4.744100019217902e-05 
-3.751999889109622e-01, -5.673215250127961e-05 
-3.755518598562037e-01, -6.644906865412235e-05 
-3.759389178959693e-01, -7.765263955061025e-05 
-3.763611630302590e-01, -9.428733848689997e-05 
-3.768185952590730e-01, -1.118756076847941e-04 
-3.773112145824110e-01, -1.304350406915545e-04 
-3.778214274530111e-01, -1.522950231646799e-04 
-3.784020145126595e-01, -1.812311303466108e-04 
-3.790001951195699e-01, -2.117207477517828e-04 
-3.796335628210046e-01, -2.437937844105413e-04 
-3.803021176169633e-01, -2.818662206856667e-04 
-3.810234530547083e-01, -3.285067144774213e-04 
-3.817799755869774e-01, -3.774871500550317e-04 
-3.825540916665086e-01, -4.288251209657598e-04 
-3.833809883878260e-01, -4.899978847959865e-04 
-3.842782592981918e-01, -5.610582221874981e-04 
-3.851931237558195e-01, -6.354085529170174e-04 
-3.861607688552335e-01, -7.131368447208545e-04 
-3.871460075019096e-01, -8.059955871700742e-04 
-3.882192138848961e-01, -9.098678902053513e-04 
-3.893100138151446e-01, -1.018244141339719e-03 
-3.904535943871792e-01, -1.131212308309488e-03 
-3.916499556010002e-01, -1.266506686754827e-03 
-3.928990974566073e-01, -1.413887832169210e-03 
-3.942010199540008e-01, -1.567321157841746e-03 
-3.955557230931804e-01, -1.726877037961483e-03 
-3.969456133268841e-01, -1.918224457983786e-03 
-3.984234712968982e-01, -2.123189283586933e-03 
-3.999365163614365e-01, -2.336071205458012e-03 
-4.015199356150230e-01, -2.556870223597024e-03 
-4.031209484158716e-01, -2.822356851781701e-03 
-4.048451160475547e-01, -3.102797995139140e-03 
-4.066396578682862e-01, -3.393619331381202e-03 
-4.084517932362796e-01, -3.694996795980507e-03 
-4.103167092460593e-01, -4.055840450325618e-03 
-4.123399671811977e-01, -4.432518297206594e-03 
-4.144160057581223e-01, -4.822215369061505e-03 
-4.165448249768330e-01, -5.225459472308210e-03 
-4.187088312900680e-01, -5.717902860173625e-03 
-4.211191472649720e-01, -6.242542439528632e-03 
-4.235822438816622e-01, -6.784951501618334e-03 
-4.261157146874006e-01, -7.345481917387970e-03 
-4.286315919458770e-01, -8.082123741250955e-03 
-4.314113724132845e-01, -8.976579684054730e-03 
-4.342615270697402e-01, -9.901120592676650e-03 
-4.371820559152443e-01, -1.085627427353458e-02 
-4.400146170244380e-01, -1.190942401264225e-02 
-4.430231136062524e-01, -1.319269734993783e-02 
-4.460843908298531e-01, -1.451784332971714e-02 
-4.492336357897642e-01, -1.588538975839806e-02 
-4.523301001078889e-01, -1.734389482642388e-02 
-4.555849063513724e-01, -1.898519685050264e-02 
-4.588397125948558e-01, -2.067417738766162e-02 
-4.621297059328635e-01, -2.245816308003579e-02 
-4.654372928181331e-01, -2.434067263707757e-02 
-4.687800667979269e-01, -2.639032089310904e-02 
-4.722284020612931e-01, -2.851034333818880e-02 
-4.757471115137076e-01, -3.069018384395961e-02 
-4.792658209661222e-01, -3.292632370096904e-02 
-4.828197175130609e-01, -3.539117967238543e-02 
-4.864791753435720e-01, -3.791937241394527e-02 
-4.902441944576556e-01, -4.050386450674375e-02 
-4.939740264772150e-01, -4.310067208262568e-02 
-4.977742326858227e-01, -4.591915835400973e-02 
-5.016800001780028e-01, -4.880450010498965e-02 
-5.057265160482796e-01, -5.174438185248199e-02 
-5.097554383712942e-01, -5.473000682285573e-02 
-5.138723284306193e-01, -5.796018210017228e-02 
-5.181475604153029e-01, -6.126249092126332e-02 
-5.225811343253453e-01, -6.463693328612886e-02 
-5.270674888771737e-01, -6.799554145845854e-02 
-5.317121853543609e-01, -7.164444316061241e-02 
-5.365504108514310e-01, -7.537075647071942e-02 
-5.416525395574320e-01, -7.917096267932712e-02 
-5.468250424524813e-01, -8.287440437799343e-02 
-5.522790421037239e-01, -8.689804863682944e-02 
-5.580849127002079e-01, -9.101317934142825e-02 
-5.642954348837196e-01, -9.520044358980155e-02 
-5.708050473706865e-01, -9.934724267947208e-02 
-5.778248727282534e-01, -1.037737791706096e-01 
-5.854956593345171e-01, -1.083041175905933e-01 
-5.939581555675741e-01, -1.129153863279825e-01 
-6.031771743329002e-01, -1.176762002170994e-01 
-6.136277414065713e-01, -1.227325857002191e-01 
-6.257496954701395e-01, -1.275109931365981e-01 
-6.398773139215839e-01, -1.326254373256826e-01 
-6.569430547657944e-01, -1.376360795859209e-01 
-6.785831178981437e-01, -1.429933147272220e-01 
-7.079819353730672e-01, -1.484737046993576e-01 
-7.529862292694491e-01, -1.610460535728348e-01 
-8.333711467098592e-01, -2.168052829105218e-01 
-8.236595086211952e-01, -3.486161389979704e-01 
-7.690667314669837e-01, -4.152604960267017e-01 
-7.177815411980417e-01, -4.505531518344196e-01 
-6.724781569982046e-01, -4.687272861561407e-01 
-6.271571792511053e-01, -4.728265826682036e-01 
-5.985676649502372e-01, -4.834354916672335e-01 
-5.674446798436306e-01, -4.827493433240126e-01 
-5.433239265473289e-01, -4.884320590896620e-01 
-5.171095411268406e-01, -4.830836207219920e-01 
-5.043894064563620e-01, -4.918276137112422e-01 
-4.733543890860658e-01, -4.803214338018466e-01 
-4.662993766339746e-01, -4.937980910045942e-01 
-4.505883389289437e-01, -4.905256912138488e-01 
-4.274352307320561e-01, -4.806733047470880e-01 
-4.209256182450892e-01, -4.947481425567462e-01 
-4.097361221864110e-01, -4.918276137112422e-01 
-3.823781561938879e-01, -4.828373110603230e-01 
-3.817096013979291e-01, -4.798288144785085e-01 
-3.810234530547083e-01, -4.999910196408439e-01 
-3.589611447880691e-01, -4.942907103279323e-01 
-3.383415073969200e-01, -4.782453952249220e-01 
-3.368108687851196e-01, -4.811483305231640e-01 
-3.337319980142569e-01, -5.032106387898031e-01 
-3.157162056178945e-01, -4.929536007360147e-01 
-2.877424654711989e-01, -4.869014204778618e-01 
-2.823588400090046e-01, -4.885728074677587e-01 
-2.808985755862526e-01, -4.788083887373084e-01 
-2.822532787254322e-01, -4.980381358947538e-01 
-2.658033120353942e-01, -4.889598655075243e-01 
-2.385333137791816e-01, -4.870773559504825e-01 
-2.406269459033682e-01, -4.794593499860050e-01 
-2.357183462172499e-01, -4.752368986431076e-01 
