rs=6.6, 
Re fxc, Im fxc 
-2.027156274243918e+01, 0.000000000000000e+00 
-2.027487423900162e+01, -3.467373436342395e-03 
-2.028031455478277e+01, -6.472556566755802e-03 
-2.028930290259510e+01, -8.478377341718864e-03 
-2.030089314056364e+01, -5.876487185516779e-03 
-2.032643897118817e+01, -2.650379927294941e-03 
-2.035435015650015e+01, -3.404218466187308e-03 
-2.038722858665580e+01, -4.625924162258559e-03 
-2.042483772618636e+01, -6.021719963326605e-03 
-2.046741411056057e+01, -8.049538536883010e-03 
-2.051543081071594e+01, -1.036261888574666e-02 
-2.056841475571496e+01, -1.347731793818930e-02 
-2.062707555196388e+01, -1.701825390531159e-02 
-2.069046705758772e+01, -2.153797364210336e-02 
-2.076000848539893e+01, -2.665991268232153e-02 
-2.083451715805381e+01, -3.294229473220583e-02 
-2.091517575289608e+01, -4.004308950395007e-02 
-2.100080159258200e+01, -4.848977109285702e-02 
-2.109305042539280e+01, -5.801268906455664e-02 
-2.119026650304726e+01, -6.906599151904058e-02 
-2.129457864476409e+01, -8.151248788443638e-02 
-2.140338496038709e+01, -9.565967427011335e-02 
-2.151999694647869e+01, -1.115785113166952e-01 
-2.164086657100771e+01, -1.293423250194931e-01 
-2.177025147241158e+01, -1.492940918081881e-01 
-2.190342094131538e+01, -1.712067376327846e-01 
-2.204581529350026e+01, -1.957591192885824e-01 
-2.219199421318506e+01, -2.223717248771548e-01 
-2.234787108708844e+01, -2.521231561359819e-01 
-2.250705945755426e+01, -2.840317908697693e-01 
-2.267712845958238e+01, -3.196540324628633e-01 
-2.285334738379789e+01, -3.568137546028040e-01 
-2.303477008832579e+01, -3.997212886332638e-01 
-2.322565421160353e+01, -4.436932322730790e-01 
-2.342174211519367e+01, -4.936968303659082e-01 
-2.362823757940861e+01, -5.452142554587094e-01 
-2.384040989487346e+01, -6.031890988482667e-01 
-2.406275323549436e+01, -6.631744937221620e-01 
-2.428982728549018e+01, -7.298774959084336e-01 
-2.453109346361073e+01, -7.992533488915310e-01 
-2.477472499641875e+01, -8.756306517494995e-01 
-2.503491401203896e+01, -9.553667582636561e-01 
-2.529746838234662e+01, -1.042411810762053e+00 
-2.557658023546648e+01, -1.133714501697872e+00 
-2.586042279796126e+01, -1.232586327633551e+00 
-2.616318819795568e+01, -1.336661933881634e+00 
-2.646831895263756e+01, -1.448566864145198e+00 
-2.679946860888146e+01, -1.567000173346142e+00 
-2.713771432918773e+01, -1.694469137453170e+00 
-2.751144036980585e+01, -1.831683362872518e+00 
-2.788516641042397e+01, -1.994869182760137e+00 
-2.829200741666648e+01, -2.206497466646865e+00 
-2.868229094009679e+01, -2.420703987142920e+00 
-2.907730517290202e+01, -2.669302764794593e+00 
-2.946522334164487e+01, -2.919084219789993e+00 
-2.986260292913755e+01, -3.196776860097378e+00 
-3.025761716194278e+01, -3.476361784154729e+00 
-3.066445816818528e+01, -3.782675216180339e+00 
-3.106420311036542e+01, -4.091117467424659e+00 
-3.147814018067030e+01, -4.429836258668421e+00 
-3.189917331503755e+01, -4.779199146005737e+00 
-3.230128361190514e+01, -5.148904083655179e+00 
-3.272941281033476e+01, -5.538714536147999e+00 
-3.314571523532709e+01, -5.937749871921900e+00 
-3.358567120719399e+01, -6.359729148164130e+00 
-3.400433898687378e+01, -6.795664017062352e+00 
-3.444666031342813e+01, -7.257144716585104e+00 
-3.487242415717029e+01, -7.726431086576460e+00 
-3.531947619309956e+01, -8.223155570942314e+00 
-3.574997074621663e+01, -8.735491396245379e+00 
-3.620648420089572e+01, -9.277157619672902e+00 
-3.663934410870025e+01, -9.828048726381507e+00 
-3.708403078994206e+01, -1.040566834105837e+01 
-3.751452534305913e+01, -1.099818969026621e+01 
-3.798286557117551e+01, -1.161980490212976e+01 
-3.841099476960513e+01, -1.224142011399331e+01 
-3.887696964303404e+01, -1.288337737616899e+01 
-3.932638703365077e+01, -1.354023637287564e+01 
-3.982547687270407e+01, -1.422784498051923e+01 
-4.028199032738317e+01, -1.490291720831930e+01 
-4.077871481174902e+01, -1.558508550018174e+01 
-4.129909284298944e+01, -1.630368025423100e+01 
-4.184548977579188e+01, -1.702889800140515e+01 
-4.242973238359362e+01, -1.774938503920438e+01 
-4.305891673045703e+01, -1.850346011356549e+01 
-4.374960029919431e+01, -1.923530085386451e+01 
-4.449941773511800e+01, -1.999363356666305e+01 
-4.535804148666469e+01, -2.073067808727448e+01 
-4.635149045539639e+01, -2.150060103804155e+01 
-4.751287960693751e+01, -2.224663390646531e+01 
-4.886586248816259e+01, -2.301561071535739e+01 
-5.051688006000718e+01, -2.379546815581178e+01 
-5.256291186465700e+01, -2.453818952767311e+01 
-5.518135950367128e+01, -2.533531405734593e+01 
-5.863477734735768e+01, -2.607330471983234e+01 
-6.342462058945698e+01, -2.687752531356753e+01 
-7.049466575026428e+01, -2.762261204011630e+01 
-8.202576985161441e+01, -2.843392869791386e+01 
-1.044516976433889e+02, -2.920976503539958e+01 
-1.691299562171978e+02, -5.116025653499533e+01 
-2.087449165227183e+01, -3.556783843528249e+02 
4.899595699597270e+01, -9.211164223892868e+01 
2.080920786289803e+01, -6.919135531747577e+01 
9.396608031389453e+00, -6.377469308320053e+01 
4.319137659295460e+00, -5.915515537859810e+01 
1.712114683421595e+00, -5.796301661612006e+01 
-4.339243174138839e-01, -5.552433593335247e+01 
-1.347731793818930e+00, -5.603998325521798e+01 
-7.118534931900156e-01, -5.451906019118348e+01 
-2.939426270102118e+00, -5.589806197397058e+01 
-7.664222258296356e-02, -5.492826655211345e+01 
-1.183812713978199e+00, -5.336949781307965e+01 
-6.915587499716392e-01, -5.494482403492565e+01 
2.269676090348827e+00, -5.446465703337199e+01 
1.137404455010304e+00, -5.332219071933053e+01 
2.126548478210838e+00, -5.515060989273434e+01 
4.731418981319117e+00, -5.464678934430612e+01 
6.194863926448416e+00, -5.436767749118627e+01 
6.261566928634688e+00, -5.379762701150926e+01 
7.793843695168969e+00, -5.322757653183227e+01 
9.668150749509453e+00, -5.278052449590299e+01 
1.064385955808523e+01, -5.229326143028697e+01 
1.177639138243938e+01, -5.170428811311032e+01 
1.304445803038477e+01, -5.113423763343332e+01 
1.440666579489094e+01, -5.006509731470300e+01 
1.517280417815808e+01, -4.906691763659638e+01 
1.614354574189020e+01, -4.817281356473785e+01 
1.705349769015469e+01, -4.715098033975667e+01 
