rs=3.8, 
Re fxc, Im fxc 
-3.684050568723477e+00, 0.000000000000000e+00 
-3.684442622461848e+00, -5.416065574098346e-04 
-3.685148319190915e+00, -1.021770452942185e-03 
-3.686167658910679e+00, -1.455930762814097e-03 
-3.687579052368815e+00, -1.724487573598149e-03 
-3.689147267322298e+00, -1.502898800670928e-03 
-3.692440518724613e+00, -4.409271573961929e-04 
-3.696517877603671e+00, -5.490555784388813e-04 
-3.700830468725750e+00, -6.621630819588800e-04 
-3.705770345829223e+00, -8.415825547869291e-04 
-3.711259098166416e+00, -1.043019765561887e-03 
-3.717218314989653e+00, -1.271822327275132e-03 
-3.723961639289632e+00, -1.596678054889242e-03 
-3.731253838823331e+00, -1.940822826431200e-03 
-3.739094913590748e+00, -2.363848810133379e-03 
-3.747641685087233e+00, -2.879242654595736e-03 
-3.756815742565112e+00, -3.423413243454516e-03 
-3.766538675276710e+00, -4.122366648222120e-03 
-3.777045715465049e+00, -4.894790923560426e-03 
-3.788180041634782e+00, -5.707753555446280e-03 
-3.799941653785909e+00, -6.780647815872029e-03 
-3.812487373413777e+00, -7.889689430975571e-03 
-3.825581968275364e+00, -9.148181931146093e-03 
-3.839617492109042e+00, -1.061681523508341e-02 
-3.854280301924113e+00, -1.215680231940422e-02 
-3.869570397720577e+00, -1.397279523553813e-02 
-3.885801422489131e+00, -1.596599644141568e-02 
-3.902738143986753e+00, -1.805015411459527e-02 
-3.920380562213443e+00, -2.057968483456419e-02 
-3.939042320159897e+00, -2.322839989099785e-02 
-3.958017721097047e+00, -2.610372200820987e-02 
-3.978482926240007e+00, -2.940716680772290e-02 
-3.999575417364360e+00, -3.285018273809596e-02 
-4.021138372974758e+00, -3.669779812646776e-02 
-4.044191132790966e+00, -4.091080759900123e-02 
-4.067949589336242e+00, -4.529396839398767e-02 
-4.092335331862910e+00, -5.029735820307683e-02 
-4.118132467847714e+00, -5.557753795145582e-02 
-4.144713711309260e+00, -6.106080153631093e-02 
-4.172079062247547e+00, -6.742540192502379e-02 
-4.200934217391644e+00, -7.394917613151522e-02 
-4.230024604778763e+00, -8.098262019788879e-02 
-4.261388903848434e+00, -8.867471454472543e-02 
-4.293615721142519e+00, -9.664124650842169e-02 
-4.326156181427303e+00, -1.053997270236271e-01 
-4.361362607133008e+00, -1.147070827725518e-01 
-4.397431551063129e+00, -1.243437636617080e-01 
-4.434363013217665e+00, -1.351487646912095e-01 
-4.474195673036146e+00, -1.463771837581514e-01 
-4.515126083322066e+00, -1.579898154886969e-01 
-4.558800869776582e+00, -1.725898967056284e-01 
-4.605690496885740e+00, -1.876369191843027e-01 
-4.651325552032109e+00, -2.040326065229729e-01 
-4.701194787552885e+00, -2.269677502176693e-01 
-4.752397005784123e+00, -2.506870013891075e-01 
-4.801325312332808e+00, -2.756529834485651e-01 
-4.851665012339629e+00, -3.056842998077745e-01 
-4.903259284309237e+00, -3.367035915876784e-01 
-4.952344412353271e+00, -3.684050568723476e-01 
-5.002684112360091e+00, -4.032272699144491e-01 
-5.053259044609935e+00, -4.381122115546900e-01 
-5.103520333869081e+00, -4.763217688963159e-01 
-5.154800962847993e+00, -5.156918053035194e-01 
-5.205611127340858e+00, -5.560890225052549e-01 
-5.257597453048837e+00, -5.986895817166347e-01 
-5.310524707728906e+00, -6.425290307412663e-01 
-5.362589444184558e+00, -6.874819123828714e-01 
-5.416692860079740e+00, -7.338305053330767e-01 
-5.471737204947011e+00, -7.814650345451385e-01 
-5.525056513365451e+00, -8.316243898323088e-01 
-5.581669073186205e+00, -8.828266080635455e-01 
-5.636556596558129e+00, -9.360675057343110e-01 
-5.696619229276547e+00, -9.910334398539082e-01 
-5.758485309191473e+00, -1.047410767431641e+00 
-5.815646744245946e+00, -1.106062006691924e+00 
-5.879786735843423e+00, -1.165262121185927e+00 
-5.943221030711830e+00, -1.225481575399694e+00 
-6.005635985860475e+00, -1.292757996904137e+00 
-6.072049889140501e+00, -1.360896936632995e+00 
-6.142070686813541e+00, -1.430996145053709e+00 
-6.210915323271467e+00, -1.501879460951164e+00 
-6.284699836832866e+00, -1.576604903484653e+00 
-6.360601440581468e+00, -1.649605309569311e+00 
-6.439090599003319e+00, -1.729035396963251e+00 
-6.522911688267013e+00, -1.809720056319978e+00 
-6.609947618185347e+00, -1.887268285769738e+00 
-6.702942764926920e+00, -1.971638250267151e+00 
-6.804563093912652e+00, -2.057184375979677e+00 
-6.912926747198363e+00, -2.137476981598033e+00 
-7.033444066373571e+00, -2.225061786750087e+00 
-7.169721945831289e+00, -2.307393071807972e+00 
-7.320505813608730e+00, -2.397643842380948e+00 
-7.496145888398883e+00, -2.489149184916712e+00 
-7.705188941698236e+00, -2.573911203152496e+00 
-7.953986244068395e+00, -2.665338134940585e+00 
-8.262924589904648e+00, -2.756373012990303e+00 
-8.660467080612719e+00, -2.844898747114447e+00 
-9.192876057320374e+00, -2.939226876566481e+00 
-9.971494781724939e+00, -3.033947059756885e+00 
-1.128722712769761e+01, -3.191160608843608e+00 
-1.417195853463054e+01, -4.993196411891517e+00 
-1.297933106250632e+01, -9.703330024679259e+00 
-1.047802821170012e+01, -1.126135158096513e+01 
-8.527952917043361e+00, -1.188001238011438e+01 
-6.639586880806186e+00, -1.204075441284644e+01 
-4.980493870768299e+00, -1.195215026797462e+01 
-3.516486800943763e+00, -1.139778628191820e+01 
-2.338443727886946e+00, -1.060740594536250e+01 
-1.694064203500569e+00, -1.000599551070158e+01 
-1.355486595043477e+00, -9.472802426517180e+00 
-8.096693804835395e-01, -8.735741398379929e+00 
-8.600874912380345e-01, -8.431507697404125e+00 
-6.226519062058627e-01, -7.870086744057027e+00 
-5.446410533448252e-01, -7.514572414102314e+00 
-6.931431683649468e-01, -7.505006302886065e+00 
-4.045680936996776e-01, -7.105268311243116e+00 
-4.229632551040392e-01, -6.865880298593858e+00 
-5.056238653021553e-01, -6.791782142041761e+00 
-4.979866584786906e-01, -6.662561229874719e+00 
-3.182143372861078e-01, -6.443952065359118e+00 
-3.604463659834188e-01, -6.308223061135118e+00 
-3.687892695359511e-01, -6.282190692907292e+00 
-3.714552349568731e-01, -6.236869280751619e+00 
-2.962514868625711e-01, -6.163398410180916e+00 
-2.631229459702318e-01, -6.019122634460433e+00 
-2.523336270902652e-01, -5.952316677442035e+00 
-2.337424388167181e-01, -5.902604263416608e+00 
-2.077179116636592e-01, -5.851794098923741e+00 
-1.636667536203072e-01, -5.798866844243673e+00 
