rs=4.2, 
Re fxc, Im fxc 
-5.014071047115823e+00, 0.000000000000000e+00 
-5.014645769659716e+00, -7.492945166022909e-04 
-5.015699427656856e+00, -1.420235193053649e-03 
-5.017136234016593e+00, -2.008751078001488e-03 
-5.019147762920221e+00, -2.306169994466827e-03 
-5.021638227277098e+00, -1.580199634437583e-03 
-5.027002304353445e+00, -6.282483701490707e-04 
-5.032749529792389e+00, -7.813257197153374e-04 
-5.039071477775227e+00, -9.669706801022852e-04 
-5.046447083755205e+00, -1.240347036814709e-03 
-5.054493199369727e+00, -1.530869282753316e-03 
-5.063401398800090e+00, -1.933270850570027e-03 
-5.073267469136942e+00, -2.404255975291467e-03 
-5.083899836198989e+00, -2.925912470966261e-03 
-5.095681648348823e+00, -3.635120090131919e-03 
-5.108325544314499e+00, -4.384941435732780e-03 
-5.121735737005368e+00, -5.304497505963780e-03 
-5.136295374784026e+00, -6.373289863426018e-03 
-5.151717096378525e+00, -7.499554475277693e-03 
-5.168192475970163e+00, -8.967300065293277e-03 
-5.185721513558941e+00, -1.050880171510864e-02 
-5.204016847872913e+00, -1.227607353758384e-02 
-5.223653201455971e+00, -1.432304366475430e-02 
-5.244247425945519e+00, -1.646963236619979e-02 
-5.265799521341558e+00, -1.907599910276079e-02 
-5.288692636006684e+00, -2.185861408611605e-02 
-5.312256260306354e+00, -2.491326440691465e-02 
-5.337544052237706e+00, -2.845547101911698e-02 
-5.363789715075549e+00, -3.215764207270324e-02 
-5.390897461729233e+00, -3.642495696111897e-02 
-5.419729376014602e+00, -4.104285260131027e-02 
-5.449519161206459e+00, -4.585806964823864e-02 
-5.480362604395458e+00, -5.159954786174344e-02 
-5.512930215216140e+00, -5.749141180756728e-02 
-5.546072548580715e+00, -6.401259693895545e-02 
-5.581417985030219e+00, -7.111616758148992e-02 
-5.617817079476862e+00, -7.850231014143912e-02 
-5.655174044829996e+00, -8.694019495671503e-02 
-5.694734113268060e+00, -9.573153413648597e-02 
-5.734581542978069e+00, -1.051838042417354e-01 
-5.777398372498200e+00, -1.155479674499640e-01 
-5.821556221287418e+00, -1.262952790207888e-01 
-5.866288792620531e+00, -1.381920356794024e-01 
-5.914182337945062e+00, -1.507497232634945e-01 
-5.963321115448030e+00, -1.637384527555073e-01 
-6.013896699310735e+00, -1.785184008426577e-01 
-6.067441682983562e+00, -1.936048676198850e-01 
-6.121465602109633e+00, -2.099365665755501e-01 
-6.180757811221402e+00, -2.274560254552636e-01 
-6.241582613783557e+00, -2.455597855879364e-01 
-6.305759964518429e+00, -2.677728119094540e-01 
-6.375876114873543e+00, -2.917578994079792e-01 
-6.443980736325026e+00, -3.169594829577476e-01 
-6.516874712308963e+00, -3.535501515856894e-01 
-6.591684430105881e+00, -3.913860523920691e-01 
-6.662566877186186e+00, -4.307066531035092e-01 
-6.734981917716877e+00, -4.765503546881505e-01 
-6.809025338788603e+00, -5.238979135959820e-01 
-6.879811998778260e+00, -5.722799730828235e-01 
-6.953376484396740e+00, -6.245414097409518e-01 
-7.026174673290027e+00, -6.773775689429749e-01 
-7.099930733089805e+00, -7.340164756437655e-01 
-7.175219386339968e+00, -7.923795499762392e-01 
-7.248017575233257e+00, -8.528786764301869e-01 
-7.323497802664718e+00, -9.162609943126716e-01 
-7.398115946280337e+00, -9.814345307902936e-01 
-7.476278212249972e+00, -1.049443365151128e+00 
-7.555973071669992e+00, -1.119272154234294e+00 
-7.632985892551837e+00, -1.191208259311740e+00 
-7.714309132512891e+00, -1.265347467474115e+00 
-7.796973391743033e+00, -1.341498204540119e+00 
-7.878200844613438e+00, -1.422534083229226e+00 
-7.965271310013435e+00, -1.505198342459367e+00 
-8.048989227240716e+00, -1.590448853137032e+00 
-8.140849047173168e+00, -1.678094041080925e+00 
-8.235199331462493e+00, -1.767942332109745e+00 
-8.323419241950280e+00, -1.863825209849457e+00 
-8.418823184236746e+00, -1.957696558685538e+00 
-8.510491429987900e+00, -2.058751939320299e+00 
-8.608385836631241e+00, -2.165746119575302e+00 
-8.711165384897685e+00, -2.276571783456267e+00 
-8.814998591161268e+00, -2.387110086065285e+00 
-8.924195874501200e+00, -2.503778762475843e+00 
-9.040672976730459e+00, -2.622554754880680e+00 
-9.157629014412965e+00, -2.737690837840853e+00 
-9.285792141701410e+00, -2.860681462234250e+00 
-9.422001384604377e+00, -2.977445925735457e+00 
-9.570279800929125e+00, -3.104938543389359e+00 
-9.734842022664214e+00, -3.233867967402997e+00 
-9.913963882177960e+00, -3.352643959807834e+00 
-1.011607464344748e+01, -3.480902874186929e+00 
-1.034883727372470e+01, -3.604659795305517e+00 
-1.061704112754208e+01, -3.743263715474711e+00 
-1.093984362302942e+01, -3.883496016184938e+00 
-1.133448643650356e+01, -3.998727886235760e+00 
-1.182204272790728e+01, -4.135224490410674e+00 
-1.246190049344302e+01, -4.263674978971067e+00 
-1.332781579291055e+01, -4.400171583145981e+00 
-1.461519429123395e+01, -4.538583929133877e+00 
-1.683553905247921e+01, -4.756116411997897e+00 
-2.188830808421725e+01, -7.846207956336651e+00 
-1.968520499928882e+01, -1.626847947583676e+01 
-1.500025839564318e+01, -1.921967973873438e+01 
-1.057872629128246e+01, -2.034038869932841e+01 
-6.521185131388170e+00, -2.000609175296318e+01 
-3.439331276845235e+00, -1.813441200168050e+01 
-1.867081970931525e+00, -1.621388083416680e+01 
-1.140249527086439e+00, -1.453473313508873e+01 
-4.337431038770845e-01, -1.295616188119218e+01 
-6.822339744388822e-01, -1.259312880763224e+01 
-2.258851171686190e-01, -1.134981237100741e+01 
-5.310723666855969e-01, -1.138812720726703e+01 
-3.482818615999910e-01, -1.052029616598653e+01 
-3.430997799958767e-01, -1.014385289973571e+01 
-6.468981166984431e-01, -1.041588823717905e+01 
-4.401799963687015e-01, -9.714726733627911e+00 
-4.370860733407367e-01, -9.400066140845741e+00 
-4.726805562259284e-01, -9.436752596564332e+00 
-4.237620890314522e-01, -9.278224961540134e+00 
-3.247948669728409e-01, -9.153414382424407e+00 
-3.803322221311672e-01, -8.882432702978209e+00 
-3.742593205840167e-01, -8.810305023719465e+00 
-3.135494625306410e-01, -8.780802599799552e+00 
-2.358373958870566e-01, -8.757047401318586e+00 
-1.326076482945620e-01, -8.673425271181953e+00 
-1.211036187076096e-01, -8.559055484946972e+00 
-6.424152808560671e-02, -8.501008508013642e+00 
2.334427186208301e-02, -8.447655098522114e+00 
8.495644430937294e-02, -8.376485290169860e+00 
1.642173882087526e-01, -8.310583771803305e+00 
2.289886189056486e-01, -8.248034801609467e+00 
3.168158023217740e-01, -8.180696476883176e+00 
4.058690604982073e-01, -8.115657042332463e+00 
4.785235687555212e-01, -8.051671265778889e+00 
5.714945189395012e-01, -7.982417199239618e+00 
6.417160350943288e-01, -7.918622996867343e+00 
7.381927927960645e-01, -7.845345872520809e+00 
8.306177565633449e-01, -7.772739257808819e+00 
9.016247268614949e-01, -7.704155700904091e+00 
9.956110202063549e-01, -7.626855518750298e+00 
1.085650885416473e+00, -7.550130059140399e+00 
1.154426016502500e+00, -7.476948721884516e+00 
1.243699584987427e+00, -7.395625481923462e+00 
1.306727490634510e+00, -7.324072525208611e+00 
1.394755826940998e+00, -7.238343079077700e+00 
1.479240040893471e+00, -7.153667290943930e+00 
1.518704322240885e+00, -7.083934288951412e+00 
1.573590325182798e+00, -6.998875352455045e+00 
1.655775648959693e+00, -6.929908647187719e+00 
1.715929941887304e+00, -6.840635078702793e+00 
1.776371596086863e+00, -6.748392110407747e+00 
1.852713907334166e+00, -6.672145586251093e+00 
1.900607452658697e+00, -6.585841417576288e+00 
1.948500997983228e+00, -6.496855210363308e+00 
2.017467703250553e+00, -6.419171879846919e+00 
2.066989629116118e+00, -6.330856182268484e+00 
2.130017534763201e+00, -6.253843361386637e+00 
2.169386029019966e+00, -6.164474005811062e+00 
2.208658736186082e+00, -6.072518398787961e+00 
2.265556268031625e+00, -5.998762338988184e+00 
2.299177536849446e+00, -5.913128679947921e+00 
2.355883494513690e+00, -5.834870626887637e+00 
2.385481705524251e+00, -5.751440070932304e+00 
2.414792555262864e+00, -5.665614837710745e+00 
2.465463926216218e+00, -5.587356784650461e+00 
2.490176995603676e+00, -5.505746183417459e+00 
2.514506916628538e+00, -5.421932479099530e+00 
2.557994255783212e+00, -5.345302806580279e+00 
2.579354776997953e+00, -5.264362714981822e+00 
2.619297993798612e+00, -5.186200449012187e+00 
2.635869160480900e+00, -5.108229757223850e+00 
2.651769817528644e+00, -5.028247536531883e+00 
2.686444744343605e+00, -4.954395689641456e+00 
2.699088640309281e+00, -4.878819675119346e+00 
2.732135186583208e+00, -4.802573150962693e+00 
2.742192831101359e+00, -4.730637045885246e+00 
2.751484178894319e+00, -4.656785198994819e+00 
2.780220306089037e+00, -4.583029139195041e+00 
2.786925402434471e+00, -4.513008775930577e+00 
2.812117407275175e+00, -4.437049613045870e+00 
2.816906761807628e+00, -4.370477585044772e+00 
2.820834032524239e+00, -4.302277176502639e+00 
2.841715618285735e+00, -4.230245284334544e+00 
2.843535573008067e+00, -4.165397423965129e+00 
2.844493443914558e+00, -4.098921183054680e+00 
2.861639333140740e+00, -4.031103922875143e+00 
2.860777249324898e+00, -3.968267591409358e+00 
2.876007396738100e+00, -3.899300886142033e+00 
2.873804293653171e+00, -3.839912889939615e+00 
2.870834893843050e+00, -3.779183874468109e+00 
2.883287215627428e+00, -3.713665504464150e+00 
2.878976796548220e+00, -3.656097462984063e+00 
2.888842866885074e+00, -3.589429647892317e+00 
2.883574576899375e+00, -3.535118367494298e+00 
2.877539990188485e+00, -3.479466067827193e+00 
2.884628234896515e+00, -3.416438162180110e+00 
2.877827351460431e+00, -3.363755262323125e+00 
2.870164384208507e+00, -3.310018704469001e+00 
2.874857951650311e+00, -3.250726495357232e+00 
2.866237113491895e+00, -3.199863550222580e+00 
-5.024511839996570e+00, 0.000000000000000e+00 
-5.025373923812412e+00, -9.333110964482046e-04 
-5.026714943081498e+00, -2.078196718722058e-03 
-5.028534897803831e+00, -3.389809350979670e-03 
-5.030929575070057e+00, -4.754392244366214e-03 
-5.033611613608231e+00, -6.034011988347038e-03 
-5.036964161780948e+00, -7.173782579980232e-03 
-5.040604071225612e+00, -8.037303202181529e-03 
-5.044722916123522e+00, -8.433095460743457e-03 
-5.049608057746624e+00, -8.048893440150067e-03 
-5.055930005729462e+00, -6.974353857248885e-03 
-5.062730889165546e+00, -4.680444610385137e-03 
-5.075087423859275e+00, -2.267184648572659e-03 
-5.086677661827811e+00, -2.784626512258894e-03 
-5.098842622340242e+00, -3.478699771102000e-03 
-5.111678092487216e+00, -4.211949950020573e-03 
-5.125184072268734e+00, -5.107080312136062e-03 
-5.139743710047392e+00, -6.149435432579159e-03 
-5.155165431641890e+00, -7.248592297777150e-03 
-5.171449237052231e+00, -8.676394670992075e-03 
-5.188882487550361e+00, -1.017929412327586e-02 
-5.206986247683034e+00, -1.190058814223952e-02 
-5.226431027084793e+00, -1.389583324045949e-02 
-5.246833677393044e+00, -1.599069691295448e-02 
-5.268194198607785e+00, -1.852905481515463e-02 
-5.290799952000963e+00, -2.124366096414906e-02 
-5.314076215028686e+00, -2.421880799970895e-02 
-5.339076645688091e+00, -2.767480623032712e-02 
-5.365130734344635e+00, -3.128885316051624e-02 
-5.391855332635724e+00, -3.544792863649853e-02 
-5.420399885649145e+00, -3.995471125153692e-02 
-5.449806522478407e+00, -4.465689953149939e-02 
-5.480362604395458e+00, -5.025565497993709e-02 
-5.512451279762893e+00, -5.601054338613277e-02 
-5.545210464764874e+00, -6.237367981794998e-02 
-5.580172752851780e+00, -6.931345453547455e-02 
-5.616188698935828e+00, -7.653101181588141e-02 
-5.653162515926367e+00, -8.476774374079428e-02 
-5.692243648911184e+00, -9.335984577201518e-02 
-5.731707930258598e+00, -1.025879740851459e-01 
-5.774141611416132e+00, -1.127222482758167e-01 
-5.817724737661456e+00, -1.232300921200188e-01 
-5.862074160631972e+00, -1.348586449248150e-01 
-5.909392983412609e+00, -1.471385499460248e-01 
-5.958052825462332e+00, -1.598590755842203e-01 
-6.008149473871792e+00, -1.743037688540989e-01 
-6.061311309182021e+00, -1.890741382321843e-01 
-6.114856292854847e+00, -2.050418462433831e-01 
-6.173669566513372e+00, -2.222068928876950e-01 
-6.234015433622281e+00, -2.399370833668365e-01 
-6.297713848903908e+00, -2.618531697073420e-01 
-6.367542637987074e+00, -2.855604746429850e-01 
-6.435168323985312e+00, -3.104555395026762e-01 
-6.507487577425355e+00, -3.467971616949305e-01 
-6.581722572678378e+00, -3.843744373565577e-01 
-6.652030297214790e+00, -4.234843064685699e-01 
-6.723870615201586e+00, -4.688682300180957e-01 
-6.797339313729417e+00, -5.157560108908118e-01 
-6.867551251175180e+00, -5.637836581422516e-01 
-6.940636801340414e+00, -6.156236316015242e-01 
-7.012764480599158e+00, -6.680191701865613e-01 
-7.086041604945692e+00, -7.243802943244697e-01 
-7.160851322742610e+00, -7.824464286759313e-01 
-7.233362150363949e+00, -8.426390364398023e-01 
-7.308267655251517e+00, -9.059734607769623e-01 
-7.382502650504539e+00, -9.708021637282477e-01 
-7.460090193930280e+00, -1.038619423907784e+00 
-7.539114543715757e+00, -1.108448212990951e+00 
-7.615456854963059e+00, -1.180384318068396e+00 
-7.696013798198921e+00, -1.254906674593367e+00 
-7.778007547794519e+00, -1.331440560021968e+00 
-7.858468703939731e+00, -1.412284864529776e+00 
-7.944772872614537e+00, -1.495140697941216e+00 
-8.027245557663379e+00, -1.580774356981477e+00 
-8.117572784145445e+00, -1.669473202922509e+00 
-8.210198900803087e+00, -1.760470939039118e+00 
-8.297269366203086e+00, -1.857120113504022e+00 
-8.391523863401762e+00, -1.953865075059575e+00 
-8.481755302793180e+00, -2.056644623326020e+00 
-8.577542393442243e+00, -2.164117739034267e+00 
-8.677735690261162e+00, -2.274943402915233e+00 
-8.777928987080081e+00, -2.386918511883987e+00 
-8.883007425522102e+00, -2.504353485019737e+00 
-8.995269895762803e+00, -2.623991561240417e+00 
-9.107819727275452e+00, -2.741043386013571e+00 
-9.230906138759497e+00, -2.865853965129299e+00 
-9.361176582042223e+00, -2.985108892987381e+00 
-9.502462540749590e+00, -3.114325678272967e+00 
-9.659170221051456e+00, -3.245170844099586e+00 
-9.827755500593806e+00, -3.367203597586492e+00 
-1.001932968189193e+01, -3.498910847228952e+00 
-1.023963999038477e+01, -3.624583510160523e+00 
-1.049251790969830e+01, -3.764049514145557e+00 
-1.079616298705583e+01, -3.905335472852924e+00 
-1.116781689877419e+01, -4.028421884336970e+00 
-1.162567919207671e+01, -4.168366823775250e+00 
-1.222722212135282e+01, -4.301798241049394e+00 
-1.303853877915038e+01, -4.443467348119357e+00 
-1.424066676679611e+01, -4.586764835730355e+00 
-1.629817347393797e+01, -4.773932810858622e+00 
-2.107699142641970e+01, -7.232883214910704e+00 
-1.930876173303800e+01, -1.584605840607440e+01 
-1.462477300029885e+01, -1.887293047058477e+01 
-1.010266445075662e+01, -1.971298325557705e+01 
-6.211409680229103e+00, -1.893423420860017e+01 
-3.626595039064153e+00, -1.719952999694565e+01 
-2.312779303721612e+00, -1.535945998557716e+01 
-1.700604007383455e+00, -1.380483550434288e+01 
-1.228469437574226e+00, -1.296574059025709e+01 
-1.090152878676979e+00, -1.210844612894798e+01 
-9.037607789829690e-01, -1.158832222672357e+01 
-9.028412229127379e-01, -1.088524498135946e+01 
-7.535857782633689e-01, -1.088524498135946e+01 
-7.384801540680117e-01, -1.020324089593813e+01 
-7.364877825825112e-01, -1.008063341990733e+01 
-6.256046464471565e-01, -9.822966146061352e+00 
-5.966961024892695e-01, -9.589245644877641e+00 
-5.734102607524825e-01, -9.490201793146509e+00 
-5.083516687836392e-01, -9.313091462536393e+00 
-4.760235256895806e-01, -9.148337666620005e+00 
-4.560231811620564e-01, -9.031764777300095e+00 
-3.987425009539171e-01, -8.925824255042233e+00 
