rs=5.4, 
Re fxc, Im fxc 
-1.089202436157111e+01, 0.000000000000000e+00 
-1.089360778082469e+01, -1.751261694466716e-03 
-1.089629959355579e+01, -3.303170904906886e-03 
-1.090025814168976e+01, -4.519395233586709e-03 
-1.090548342522659e+01, -4.513061556572362e-03 
-1.091530062459883e+01, -1.238708882080752e-03 
-1.092875968825432e+01, -1.601153549226712e-03 
-1.094348548731267e+01, -2.022343070680732e-03 
-1.096074475717676e+01, -2.677720299740202e-03 
-1.098006247207052e+01, -3.375374822870432e-03 
-1.100175531584465e+01, -4.423756710670082e-03 
-1.102582328849917e+01, -5.569043856789227e-03 
-1.105226639003406e+01, -7.065850077204586e-03 
-1.108124296237470e+01, -8.806819546522991e-03 
-1.111227797974500e+01, -1.086051431842473e-02 
-1.114632149369711e+01, -1.336453352604649e-02 
-1.118258179460424e+01, -1.600836865375994e-02 
-1.122169225016783e+01, -1.955364436254021e-02 
-1.126317783461179e+01, -2.319709206504285e-02 
-1.130735523178686e+01, -2.772250429179318e-02 
-1.135438278361838e+01, -3.258518481955745e-02 
-1.140378546433028e+01, -3.825699258590445e-02 
-1.145651332547471e+01, -4.458908618099703e-02 
-1.151114128972344e+01, -5.159096612035673e-02 
-1.156988614403151e+01, -5.967115457140885e-02 
-1.163116446914531e+01, -6.813453048182892e-02 
-1.169497626506484e+01, -7.831274944388321e-02 
-1.176242992526763e+01, -8.888682321933414e-02 
-1.183194203050008e+01, -1.010063141862855e-01 
-1.190557102579185e+01, -1.139808515501737e-01 
-1.198110012418793e+01, -1.282664600560314e-01 
-1.206169616419549e+01, -1.439454775050454e-01 
-1.214498401693414e+01, -1.602895310405657e-01 
-1.223080534047853e+01, -1.793538988537476e-01 
-1.232106023793296e+01, -1.988457898653980e-01 
-1.241353192234241e+01, -2.208236491051792e-01 
-1.251138723221406e+01, -2.438307308597917e-01 
-1.261066761941394e+01, -2.690070969918177e-01 
-1.271644002555352e+01, -2.959093901102530e-01 
-1.282300414131990e+01, -3.245851127927053e-01 
-1.293716866950349e+01, -3.558576430510395e-01 
-1.305481672004497e+01, -3.882702351719561e-01 
-1.317483989946682e+01, -4.244513651164085e-01 
-1.330198846552983e+01, -4.618517278861227e-01 
-1.343087879277177e+01, -5.026089394734402e-01 
-1.356879460975916e+01, -5.455512696307072e-01 
-1.370734379444798e+01, -5.912962518668226e-01 
-1.385856033316549e+01, -6.405564248458998e-01 
-1.401373542001697e+01, -6.914791880412430e-01 
-1.417999444164356e+01, -7.497015139956201e-01 
-1.435717905611990e+01, -8.096180985513349e-01 
-1.453404698674551e+01, -8.919083971602276e-01 
-1.472659076798164e+01, -9.875627542693906e-01 
-1.490947569177088e+01, -1.085386395755967e+00 
-1.509457740251515e+01, -1.200722654187211e+00 
-1.527841237785655e+01, -1.315077192681231e+00 
-1.546272237897402e+01, -1.443223312873990e+00 
-1.565130761207618e+01, -1.575533825703681e+00 
-1.583324248431327e+01, -1.712626264679204e+00 
-1.602261942704222e+01, -1.859092545635959e+00 
-1.620946289896543e+01, -2.008567323174529e+00 
-1.640264004790299e+01, -2.167542616234618e+00 
-1.659265035833338e+01, -2.329209722025804e+00 
-1.678899434577811e+01, -2.499902317562433e+00 
-1.699008859098360e+01, -2.675661854710539e+00 
-1.718326573992116e+01, -2.861080249305523e+00 
-1.738911024288741e+01, -3.054415740168440e+00 
-1.758862106883931e+01, -3.251551437239965e+00 
-1.779921582956633e+01, -3.458029307907650e+00 
-1.800506033253257e+01, -3.671157539440398e+00 
-1.822198877027393e+01, -3.900278305434371e+00 
-1.843100011174735e+01, -4.130665806831213e+00 
-1.865742906501023e+01, -4.377837552316072e+00 
-1.888702485678028e+01, -4.631659658665995e+00 
-1.909761961750728e+01, -4.887065184269504e+00 
-1.932721540927733e+01, -5.152446251170609e+00 
-1.954889410477945e+01, -5.427644517443949e+00 
-1.979274066983178e+01, -5.709968170358430e+00 
-2.002391988085541e+01, -5.998150474511180e+00 
-2.026459960740057e+01, -6.278098998545282e+00 
-2.051794668797442e+01, -6.587182436845374e+00 
-2.076496009153391e+01, -6.895474165518674e+00 
-2.103730820315080e+01, -7.214691487041721e+00 
-2.132549050730355e+01, -7.529000208878650e+00 
-2.163584068100651e+01, -7.864368406788279e+00 
-2.196360846649893e+01, -8.183110702535251e+00 
-2.232621147557024e+01, -8.525604287086018e+00 
-2.272839996598123e+01, -8.853372072578434e+00 
-2.317017393773187e+01, -9.198874153711017e+00 
-2.367845151813315e+01, -9.549918202231154e+00 
-2.425956638419941e+01, -9.884178006663273e+00 
-2.494518692100239e+01, -1.024472257070493e+01 
-2.577489860988173e+01, -1.056663170495907e+01 
-2.678670351292353e+01, -1.091197544416630e+01 
-2.806927310832863e+01, -1.124908540325487e+01 
-2.973344674384809e+01, -1.162166395362378e+01 
-3.201357046901271e+01, -1.200168457448456e+01 
-3.533716748229087e+01, -1.233626106276739e+01 
-4.067170694762392e+01, -1.269031360786934e+01 
-5.094493106489341e+01, -1.317927347337687e+01 
-7.956681749272376e+01, -3.086559151016247e+01 
-4.564047656537850e+01, -1.079464407747554e+02 
1.016602663380168e+01, -6.477926508347903e+01 
7.570644135247976e+00, -4.326851452350586e+01 
4.672195191557810e+00, -3.535933535184108e+01 
3.539100373691280e+00, -3.093051169955952e+01 
1.671774047936671e+00, -2.950543437133163e+01 
1.153267579157222e+00, -2.729814793183199e+01 
-6.866339251252682e-02, -2.711763813692312e+01 
4.311967311366872e-01, -2.556747068766190e+01 
-4.109447988833153e-01, -2.521595161336569e+01 
-6.214128860700385e-01, -2.500535685263867e+01 
-2.744698934166912e-01, -2.410914155510869e+01 
-5.694133977822565e-01, -2.415031045570194e+01 
-6.369303947551865e-01, -2.458100049267748e+01 
3.232708748122285e-01, -2.413289284391249e+01 
-4.613133653399033e-02, -2.357869610515720e+01 
-9.206632908053591e-02, -2.345677282263104e+01 
2.415506071346270e-01, -2.348844120770277e+01 
9.059058233619326e-01, -2.335068373264074e+01 
9.778247258598334e-01, -2.330159773577956e+01 
1.173440340447915e+00, -2.327467960846858e+01 
1.527477051357330e+00, -2.327784644697576e+01 
2.064778706676851e+00, -2.316859051847829e+01 
2.320342574205719e+00, -2.284398957149305e+01 
2.641143314982353e+00, -2.267298029210570e+01 
2.987595447667088e+00, -2.251463836674704e+01 
3.392000725033091e+00, -2.232462805631666e+01 
3.767587771983819e+00, -2.206178046022129e+01 
4.095988925177668e+00, -2.181160021815462e+01 
4.449566444503542e+00, -2.154400236429850e+01 
4.759441592430429e+00, -2.127798792969596e+01 
5.098926680399383e+00, -2.098980562554320e+01 
5.380616965612429e+00, -2.070954041765839e+01 
5.700467654836911e+00, -2.040077366320901e+01 
5.951597948455737e+00, -2.010942452054909e+01 
6.249280768130006e+00, -1.978640699281743e+01 
6.523687324776554e+00, -1.946497288433936e+01 
6.740932446368627e+00, -1.915778954914358e+01 
6.995229578494627e+00, -1.882685492514399e+01 
7.181598024641763e+00, -1.852125500920178e+01 
7.411193816411812e+00, -1.818715354669503e+01 
7.565418851711140e+00, -1.788788730776717e+01 
7.767779832319500e+00, -1.754903558749965e+01 
7.816232461479249e+00, -1.720701702872496e+01 
7.998642359492418e+00, -1.695366994815111e+01 
8.095547617811915e+00, -1.661481822788359e+01 
8.299016991897785e+00, -1.633613643925236e+01 
8.407639552693823e+00, -1.603211994256374e+01 
8.569148316559650e+00, -1.573697059369521e+01 
8.653227878925096e+00, -1.541854498179896e+01 
8.793518824792862e+00, -1.512482071025865e+01 
8.846563369788011e+00, -1.482935467753940e+01 
8.898024495529574e+00, -1.452565486470150e+01 
9.012505707563882e+00, -1.427119939065015e+01 
9.053357924306415e+00, -1.398365045419883e+01 
9.166414059012492e+00, -1.372238627735705e+01 
9.190957057443086e+00, -1.345209661076983e+01 
9.286912264210429e+00, -1.318117357648117e+01 
9.305438269477392e+00, -1.292608473472838e+01 
9.321747487789333e+00, -1.266418719018516e+01 
9.390626225320348e+00, -1.241337358041706e+01 
9.395376483081108e+00, -1.216097655139536e+01 
9.451746208508789e+00, -1.191871340559662e+01 
9.444620821867648e+00, -1.168167554333472e+01 
9.494340186430266e+00, -1.144511270684889e+01 
9.481356148550857e+00, -1.122248395979462e+01 
9.465838639865707e+00, -1.099431324535280e+01 
9.506057488906807e+00, -1.077722646568608e+01 
9.484047961281954e+00, -1.056203978912367e+01 
9.515558004428325e+00, -1.034400295790481e+01 
9.489273244818790e+00, -1.014164197729644e+01 
9.510332720891491e+00, -9.925980274957958e+00 
9.480406096998705e+00, -9.734069861423269e+00 
9.492598425251321e+00, -9.523475100696260e+00 
9.457604859747057e+00, -9.342490280011317e+00 
9.419919481511700e+00, -9.157230227341691e+00 
9.425461448899252e+00, -8.966903233060590e+00 
9.385400941783512e+00, -8.792727115166070e+00 
9.386034309484947e+00, -8.605566959392139e+00 
9.343440331563469e+00, -8.441366382795215e+00 
9.338690073802709e+00, -8.256423013976306e+00 
9.294512676627646e+00, -8.101881294826260e+00 
9.247485124796125e+00, -7.943856053318323e+00 
9.238301293125321e+00, -7.774430193184564e+00 
9.190640373592368e+00, -7.625430441422070e+00 
9.175122864907220e+00, -7.459171419795483e+00 
9.126353551896754e+00, -7.318247106226281e+00 
9.106244127376204e+00, -7.156421658509736e+00 
9.056683104738946e+00, -7.023572783133826e+00 
9.032773474009788e+00, -6.866022567401965e+00 
8.982737425596454e+00, -6.740774104443269e+00 
8.930167906377381e+00, -6.612833828753477e+00 
8.905624907946789e+00, -6.468425992826384e+00 
8.853055388727716e+00, -6.347611103777731e+00 
8.824870526013877e+00, -6.206053422507094e+00 
8.772617690645520e+00, -6.092205578174221e+00 
8.740474279797715e+00, -5.953656393485399e+00 
8.688696470205434e+00, -5.845983884241513e+00 
8.634385189807416e+00, -5.736094588042609e+00 
-1.090690850255482e+01, 0.000000000000000e+00 
-1.090896694758448e+01, -2.226129128617320e-03 
-1.091229212801701e+01, -4.987453964946892e-03 
