rs=7.6, 
Re fxc, Im fxc 
-3.139879979864697e+01, 0.000000000000000e+00 
-3.140193622855394e+01, -5.690111137219591e-03 
-3.141134551827484e+01, -1.041169271916776e-02 
-3.142702766780967e+01, -1.304629384102007e-02 
-3.144898267715844e+01, -5.105480602560936e-03 
-3.149602912576294e+01, -4.619333966981046e-03 
-3.154307557436745e+01, -6.104119884939240e-03 
-3.160266774259982e+01, -8.340080765616037e-03 
-3.166539634073916e+01, -1.111801673421674e-02 
-3.174067065850637e+01, -1.484535003565636e-02 
-3.182535426599448e+01, -1.945966571478626e-02 
-3.191944716320349e+01, -2.519368687070339e-02 
-3.201981292022644e+01, -3.225818159315593e-02 
-3.213272439687725e+01, -4.058226656624644e-02 
-3.225190873334200e+01, -5.078820948351716e-02 
-3.238363878943461e+01, -6.236790870003944e-02 
-3.252477813524813e+01, -7.648184328139110e-02 
-3.267532677078255e+01, -9.205735419938937e-02 
-3.283528469603787e+01, -1.109355258094240e-01 
-3.300778834092105e+01, -1.313254566346166e-01 
-3.318656484561818e+01, -1.558962485257964e-01 
-3.338102349985013e+01, -1.820070275012969e-01 
-3.358175501389602e+01, -2.132427329447816e-01 
-3.379503224756978e+01, -2.460027433230523e-01 
-3.401771877096444e+01, -2.848756555900017e-01 
-3.425295101398697e+01, -3.252164170534116e-01 
-3.450072897663736e+01, -3.727960587421015e-01 
-3.475477979910169e+01, -4.229162086554347e-01 
-3.502764920100783e+01, -4.790896682892143e-01 
-3.530365503282092e+01, -5.394659439983297e-01 
-3.560161587398279e+01, -6.062091724185882e-01 
-3.590271314505163e+01, -6.780647815872028e-01 
-3.622576542546923e+01, -7.565068935604483e-01 
-3.655195413579380e+01, -8.411277724504189e-01 
-3.690009785546714e+01, -9.327742543319956e-01 
-3.725451443495442e+01, -1.031728617896805e+00 
-3.763088602379046e+01, -1.137896770247639e+00 
-3.801039404253347e+01, -1.252752833440772e+00 
-3.841499350053222e+01, -1.375104964111556e+00 
-3.882586581834490e+01, -1.507587763381844e+00 
-3.926182957541332e+01, -1.647974366017688e+00 
-3.970406619229567e+01, -1.799997123608380e+00 
-4.017139424843376e+01, -1.960205963256256e+00 
-4.064813159429275e+01, -2.133807358606882e+00 
-4.115309680931444e+01, -2.315939843304457e+00 
-4.166747131405703e+01, -2.513691748938728e+00 
-4.221634654777626e+01, -2.720382479807856e+00 
-4.278090393103033e+01, -2.945484054230880e+00 
-4.338309847316800e+01, -3.180339925664571e+00 
-4.402293017418927e+01, -3.463559546263694e+00 
-4.471608118362899e+01, -3.765284103313923e+00 
-4.535904931455723e+01, -4.145419408038328e+00 
-4.604906389408998e+01, -4.555350796878919e+00 
-4.670457774464609e+01, -4.984728051142705e+00 
-4.737577374473703e+01, -5.432610241857597e+00 
-4.807206118408371e+01, -5.931616240056052e+00 
-4.875580290380253e+01, -6.435326883114958e+00 
-4.947090892259101e+01, -6.998316051415540e+00 
-5.017033279184466e+01, -7.567891722520754e+00 
-5.089484810035404e+01, -8.202705135690881e+00 
-5.159740839951466e+01, -8.842850479702854e+00 
-5.233446942765191e+01, -9.545410778863468e+00 
-5.304330258662646e+01, -1.025267572288453e+01 
-5.378036361476371e+01, -1.101671004822170e+01 
-5.450801535318006e+01, -1.178638994739141e+01 
-5.525448567103822e+01, -1.262695316245858e+01 
-5.595077311038490e+01, -1.348068938313500e+01 
-5.669410699833609e+01, -1.439213591409962e+01 
-5.739666729749671e+01, -1.531926459459908e+01 
-5.810863688637821e+01, -1.631037644520066e+01 
-5.883628862479456e+01, -1.729615636496040e+01 
-5.959216823237362e+01, -1.832333715949210e+01 
-6.025709137265063e+01, -1.937153203440048e+01 
-6.097847025125305e+01, -2.047210528875522e+01 
-6.168103055041367e+01, -2.157424675806343e+01 
-6.243377372808575e+01, -2.272218010401336e+01 
-6.310810615808367e+01, -2.389740039015391e+01 
-6.384516718622092e+01, -2.512750819966638e+01 
-6.459163750407907e+01, -2.632907449702545e+01 
-6.542906428923928e+01, -2.757956910093321e+01 
-6.610339671923718e+01, -2.880497226558523e+01 
-6.685613989690928e+01, -3.010219967510679e+01 
-6.771238526151127e+01, -3.137998121920516e+01 
-6.863449565415958e+01, -3.269414535022435e+01 
-6.961933464494723e+01, -3.400203662142960e+01 
-7.072022154229265e+01, -3.530679146272789e+01 
-7.197165707517250e+01, -3.662722845356101e+01 
-7.337991410340069e+01, -3.792884686495233e+01 
-7.489480974846578e+01, -3.927751172494815e+01 
-7.682998700106444e+01, -4.057913013633947e+01 
-7.942067810421921e+01, -4.190897641689349e+01 
-8.252260728220961e+01, -4.319804910865694e+01 
-8.637727963787208e+01, -4.455925968828064e+01 
-9.147397823669351e+01, -4.586401452957892e+01 
-9.853094552736934e+01, -4.725031654845835e+01 
-1.088843006502675e+02, -4.855507138975663e+01 
-1.256736099422620e+02, -4.995078269835697e+01 
-1.580509758718827e+02, -5.126494682937615e+01 
-2.525735639781482e+02, -8.257592659062804e+01 
-6.579602658835441e+01, -3.684364211714174e+02 
8.987753541404730e+01, -2.706331273824644e+02 
3.987970626708582e+01, -1.101388726130543e+02 
1.627399385827984e+01, -1.024201186120085e+02 
3.553575084593648e+00, -1.010432258828499e+02 
2.674684696063346e-01, -9.740496719076818e+01 
-4.313845694042457e+00, -9.859053769560171e+01 
-3.194453860245923e+00, -9.652676681681740e+01 
-6.228008866264437e+00, -9.806361747123124e+01 
-3.710082936951304e+00, -9.684668266732804e+01 
-4.987550838058976e+00, -1.007734929108508e+02 
1.840990262492439e+00, -9.822357539648657e+01 
1.176286672308916e+00, -1.004316220509914e+02 
3.256555172403870e+00, -1.037625106121904e+02 
8.836577619888917e+00, -1.005602156771770e+02 
9.648285679811986e+00, -1.041765193599100e+02 
1.620718790126145e+01, -1.004786684995959e+02 
2.014340743450507e+01, -9.895749999471685e+01 
2.004617810738910e+01, -9.815457393853330e+01 
2.676786104101014e+01, -9.731714715337309e+01 
2.870774293846925e+01, -9.441281305952162e+01 
3.135739892387500e+01, -9.267209446115491e+01 
3.407731093919681e+01, -9.028527130195300e+01 
3.666486561244461e+01, -8.741857436698514e+01 
3.808253193039371e+01, -8.446405739462220e+01 
3.953156254741248e+01, -8.201450563728095e+01 
4.104332176257059e+01, -7.944576954347494e+01 
4.222889226740413e+01, -7.683625986087837e+01 
4.323882269744752e+01, -7.427693305679327e+01 
4.399470230502657e+01, -7.186501845833563e+01 
4.473803619297775e+01, -6.949074101876157e+01 
4.524300140799944e+01, -6.725133006518712e+01 
4.576364877255597e+01, -6.502446483124052e+01 
4.606788247353178e+01, -6.293873894310745e+01 
4.640975333339119e+01, -6.086555877460224e+01 
4.655402910911167e+01, -5.893665438181751e+01 
4.661675770725100e+01, -5.710497931614876e+01 
4.678926135213420e+01, -5.522939423178248e+01 
4.674221490352969e+01, -5.354826780164815e+01 
4.681121636148296e+01, -5.180441277337448e+01 
4.658852983808831e+01, -5.031147213765818e+01 
4.630625114646127e+01, -4.874953004398859e+01 
4.633447901562398e+01, -4.739145589427186e+01 
4.600829030529940e+01, -4.593928884734613e+01 
4.609611034269448e+01, -4.460316970697817e+01 
4.574169376320720e+01, -4.332036987502865e+01 
4.574796662302114e+01, -4.199366002438160e+01 
4.542491434260354e+01, -4.078299808029233e+01 
4.532141215567363e+01, -3.955038112685428e+01 
4.495131342665152e+01, -3.839931135099738e+01 
4.480076479111710e+01, -3.729215159383802e+01 
4.440871105274621e+01, -3.624144757500407e+01 
4.426129884711877e+01, -3.523151714496068e+01 
4.386297224893396e+01, -3.425922387380090e+01 
4.372183290312044e+01, -3.329633989236202e+01 
4.332664273484259e+01, -3.239618450906248e+01 
4.315727551986637e+01, -3.147407411641418e+01 
4.276835821140246e+01, -3.063758826022607e+01 
4.257076312726353e+01, -2.977099267693108e+01 
4.217870938889266e+01, -2.898155326934747e+01 
4.196543215521890e+01, -2.818019542811739e+01 
4.157337841684802e+01, -2.744313439998014e+01 
4.135382832336033e+01, -2.670074144100105e+01 
4.111859608033780e+01, -2.594266633248711e+01 
4.075163378122265e+01, -2.531349849314953e+01 
4.051326510829317e+01, -2.459400147249129e+01 
4.015257566899196e+01, -2.400529357895358e+01 
3.990793413624853e+01, -2.332688379007661e+01 
3.955351755676126e+01, -2.277330391149693e+01 
3.930260316420389e+01, -2.213535406841983e+01 
3.895445944453055e+01, -2.161282484591912e+01 
3.870354505197319e+01, -2.101439401966982e+01 
3.835853776220682e+01, -2.052260181025738e+01 
3.811075979955642e+01, -1.996086721391959e+01 
3.777202536960397e+01, -1.949793015965125e+01 
3.752738383686054e+01, -1.896693257640174e+01 
3.719492226672204e+01, -1.853002789036123e+01 
3.695028073397861e+01, -1.802631724730233e+01 
3.662722845356101e+01, -1.761450400051756e+01 
3.638572335072455e+01, -1.713745301166787e+01 
3.606894393012087e+01, -1.674790841722256e+01 
3.582430239737745e+01, -1.629688979660070e+01 
3.551693226649468e+01, -1.592773199655068e+01 
3.527542716365822e+01, -1.550211845817526e+01 
3.497119346268241e+01, -1.515272016653913e+01 
3.473596121965988e+01, -1.475062985246596e+01 
3.443800037849802e+01, -1.442005014027163e+01 
3.420904099528943e+01, -1.403897390657514e+01 
3.391735301394149e+01, -1.372533091587843e+01 
3.368839363073290e+01, -1.336307326162374e+01 
3.344688852789644e+01, -1.299736553447138e+01 
3.318029198580425e+01, -1.272135970265828e+01 
3.294192331287475e+01, -1.237509784092913e+01 
3.268159963059648e+01, -1.211257865771598e+01 
3.244636738757396e+01, -1.178419444645654e+01 
3.218918013520265e+01, -1.153453462586196e+01 
3.196022075199406e+01, -1.122340077909083e+01 
3.170930635943670e+01, -1.098628667812412e+01 
3.148661983604204e+01, -1.069083498088783e+01 
3.124009644535444e+01, -1.046532567057690e+01 
3.102117363784814e+01, -1.018398790792195e+01 
-3.141448194818180e+01, 0.000000000000000e+00 
-3.142075480799573e+01, -7.428320591660720e-03 
-3.143330052762360e+01, -1.649354395176754e-02 
-3.145211910706540e+01, -2.656399309705728e-02 
-3.147407411641418e+01, -3.578039237867991e-02 
-3.150230198557688e+01, -4.335487060400529e-02 
-3.153366628464655e+01, -4.678926135213420e-02 
-3.157443987343712e+01, -4.102450318312879e-02 
-3.162462275194859e+01, -3.130125682854029e-02 
-3.170930635943670e+01, -1.403677840564026e-02 
-3.180026282673875e+01, -1.851873674269615e-02 
-3.189435572394775e+01, -2.406331753223247e-02 
-3.199472148097070e+01, -3.085933385464864e-02 
-3.210763295762152e+01, -3.889486727629818e-02 
-3.222681729408627e+01, -4.870875645519802e-02 
-3.235541092027191e+01, -5.988699264362852e-02 
-3.249341383617846e+01, -7.346773414079578e-02 
-3.264396247171288e+01, -8.850691554470271e-02 
-3.280078396706123e+01, -1.066856632854836e-01 
-3.297015118203745e+01, -1.263793066713296e-01 
-3.314892768673457e+01, -1.500624888988377e-01 
-3.334024991105956e+01, -1.752982039302944e-01 
-3.353784499519848e+01, -2.054298860465267e-01 
-3.374798579896527e+01, -2.371109645368007e-01 
-3.396753589245296e+01, -2.746540305231961e-01 
-3.419963170556853e+01, -3.137057192948426e-01 
-3.444113680840499e+01, -3.596857817309794e-01 
-3.469518763086932e+01, -4.081749880926897e-01 
-3.496178417296152e+01, -4.625920469785677e-01 
-3.523779000477461e+01, -5.210237361453635e-01 
-3.552947798612255e+01, -5.856969208270237e-01 
-3.582743882728442e+01, -6.552943004626222e-01 
-3.614421824788809e+01, -7.313840900056424e-01 
-3.646727052830569e+01, -8.134330963719000e-01 
-3.681227781807206e+01, -9.023195199353456e-01 
-3.716042153774541e+01, -9.982942750885370e-01 
-3.753052026676752e+01, -1.101388726130543e+00 
-3.790689185560355e+01, -1.212826080725082e+00 
-3.830835488369534e+01, -1.331696774199132e+00 
-3.871295434169409e+01, -1.460259036085711e+00 
-3.914264523894857e+01, -1.596631008440638e+00 
-3.958174542592396e+01, -1.744325492759715e+00 
-4.004593705215508e+01, -1.900049237640629e+00 
-4.051640153820014e+01, -2.068695073738246e+00 
-4.101823032331486e+01, -2.245715177687465e+00 
-4.152633196824352e+01, -2.437946966685475e+00 
-4.206893434214881e+01, -2.638929395123922e+00 
-4.262721886558894e+01, -2.857852202630221e+00 
-4.322627697781965e+01, -3.086215664156491e+00 
-4.386297224893396e+01, -3.361939217277962e+00 
-4.455298682846671e+01, -3.656136342551470e+00 
-4.519595495939495e+01, -4.029371501480547e+00 
-4.588283310902072e+01, -4.432089101535114e+00 
-4.653834695957683e+01, -4.855820781966361e+00 
-4.720954295966778e+01, -5.297116469876622e+00 
-4.790583039901446e+01, -5.792672395177413e+00 
-4.858957211873327e+01, -6.291992036366564e+00 
-4.930467813752175e+01, -6.853412989713664e+00 
-5.000410200677540e+01, -7.420479516893303e+00 
-5.072548088537782e+01, -8.055920216044825e+00 
-5.142804118453844e+01, -8.696692846038189e+00 
-5.216196578276872e+01, -9.401135003142985e+00 
-5.287079894174327e+01, -1.010369530230360e+01 
-5.359845068015963e+01, -1.084577461829200e+01 
-5.431669312885507e+01, -1.165026888942904e+01 
-5.505375415699233e+01, -1.251655082973334e+01 
-5.575004159633901e+01, -1.334770475507960e+01 
-5.648710262447626e+01, -1.425977857202562e+01 
-5.718025363391597e+01, -1.518878911046925e+01 
-5.789222322279750e+01, -1.618554653490337e+01 
-5.860419281167901e+01, -1.717509017055147e+01 
-5.934125383981626e+01, -1.821324846975756e+01 
-5.998735840065147e+01, -1.928057556709844e+01 
-6.069305512971906e+01, -2.039934011491358e+01 
-6.136425112980999e+01, -2.151528187581245e+01 
-6.207622071869152e+01, -2.267889737129722e+01 
-6.272546170943369e+01, -2.386666337706564e+01 
-6.342802200859430e+01, -2.510743504826180e+01 
-6.410549086849917e+01, -2.631056956057435e+01 
-6.487077976579913e+01, -2.756702338130534e+01 
-6.549492931728558e+01, -2.877109882258999e+01 
-6.620689890616710e+01, -3.006079880033483e+01 
-6.701609782216458e+01, -3.133481662854484e+01 
-6.785666103723176e+01, -3.260632531282928e+01 
-6.879131714950792e+01, -3.388285228496486e+01 
-6.982947544871402e+01, -3.516878854682134e+01 
-7.101190952364060e+01, -3.645472480867782e+01 
-7.235116509391551e+01, -3.773752464062734e+01 
-7.385037858944575e+01, -3.905168877164653e+01 
-7.556286931864975e+01, -4.032507931387514e+01 
-7.795596533766560e+01, -4.163610701498736e+01 
-8.101084806705148e+01, -4.291890684693688e+01 
-8.465851604885414e+01, -4.425816241721180e+01 
-8.945725380651371e+01, -4.555350796878918e+01 
-9.606571162049325e+01, -4.693353712785468e+01 
-1.056914150049751e+02, -4.823515553924600e+01 
-1.211132408575320e+02, -4.965595828710206e+01 
-1.502224468240930e+02, -5.105166959570239e+01 
-2.309259247602617e+02, -7.231039150512494e+01 
-1.577718336101627e+02, -3.750229239760482e+02 
8.534853062838690e+01, -2.647021384283897e+02 
3.506528635989143e+01, -1.138900427817869e+02 
1.268685897368165e+01, -1.065978432480885e+02 
3.549811368705288e+00, -1.038534670794924e+02 
-9.547292636807647e-01, -9.912059434987914e+01 
-2.878238997025507e+00, -9.891045354611235e+01 
-3.403653735040624e+00, -9.791934169551077e+01 
-3.761834030416259e+00, -9.789425025625503e+01 
-2.402724858830235e+00, -9.820475681704477e+01 
-1.193129300909329e+00, -9.863444771429926e+01 
8.026437774919334e-01, -9.716659851783868e+01 
4.278717679084426e+00, -1.005978528360606e+02 
6.281955460664270e+00, -9.872854061150827e+01 
9.320842397524627e+00, -9.807616319085911e+01 
1.214676574370193e+01, -9.799461601327798e+01 
1.542308042451969e+01, -9.727323713467555e+01 
1.887566246610900e+01, -9.714777993839687e+01 
2.140927054495696e+01, -9.483309466705521e+01 
2.444972569677081e+01, -9.273795948920122e+01 
2.727596268593880e+01, -9.136733961985664e+01 
2.916817084881201e+01, -8.922515799339816e+01 
3.154307557436745e+01, -8.712688638563719e+01 
3.340297850919890e+01, -8.486865685262094e+01 
3.520642570570494e+01, -8.254456229155838e+01 
3.671191206104912e+01, -8.021419487068187e+01 
3.812644194909125e+01, -7.782423528157298e+01 
3.922732884643668e+01, -7.552209572985919e+01 
4.031880645406121e+01, -7.322622903795933e+01 
4.114682394950051e+01, -7.100877309373362e+01 
4.198111430475374e+01, -6.878818071960096e+01 
4.254567168800780e+01, -6.668677268193305e+01 
4.314472980023850e+01, -6.458222821435817e+01 
4.348973709000488e+01, -6.262509595241074e+01 
4.395392871623600e+01, -6.065541797083544e+01 
4.417661523963066e+01, -5.883001576498063e+01 
4.429893600600237e+01, -5.709870645633483e+01 
4.458748755744334e+01, -5.528898640001485e+01 
4.460003327707120e+01, -5.369254357736863e+01 
4.481644694065194e+01, -5.199259856779250e+01 
4.470667189390809e+01, -5.062197869844791e+01 
4.465335258548964e+01, -4.918235737115004e+01 
4.457180540790851e+01, -4.762355170738743e+01 
4.443380249200196e+01, -4.612120178195021e+01 
4.431461815553721e+01, -4.496072271637242e+01 
4.396647443586387e+01, -4.356501140777208e+01 
4.412956879102615e+01, -4.248294308986846e+01 
4.377201578163191e+01, -4.134755546354639e+01 
4.389747297791059e+01, -4.007416492131778e+01 
4.361519428628356e+01, -3.898582374360022e+01 
4.351796495916758e+01, -3.776888893969701e+01 
4.321686768809874e+01, -3.671504849095609e+01 
4.301927260395982e+01, -3.566120804221516e+01 
4.268053817400738e+01, -3.465441404207875e+01 
4.252371667865903e+01, -3.376994080831404e+01 
4.214107223000905e+01, -3.284783041566573e+01 
4.205638862252094e+01, -3.198217576134283e+01 
4.168001703368490e+01, -3.115164912197796e+01 
4.157024198694105e+01, -3.026121667139002e+01 
4.121896183736074e+01, -2.947930469558314e+01 
4.102763961303576e+01, -2.863090040574856e+01 
4.067322303354848e+01, -2.788474373088110e+01 
4.045367294006079e+01, -2.712227762049742e+01 
4.023098641666613e+01, -2.637518001665787e+01 
3.988284269699279e+01, -2.573189824273893e+01 
3.967897475303993e+01, -2.501804679591324e+01 
3.933083103336659e+01, -2.442275239957089e+01 
3.911755379969284e+01, -2.373336510601954e+01 
3.877881936974039e+01, -2.317602151155149e+01 
3.854985998653180e+01, -2.251956673202330e+01 
3.822053484630026e+01, -2.198982372073656e+01 
3.797902974346380e+01, -2.137790624588730e+01 
3.764970460323226e+01, -2.087607746077257e+01 
3.740819950039580e+01, -2.030901093359293e+01 
3.708201079007122e+01, -1.983572366063161e+01 
3.684991497695567e+01, -1.930315786242861e+01 
3.652999912644503e+01, -1.885809845862998e+01 
3.630103974323644e+01, -1.834905588472923e+01 
3.598739675253973e+01, -1.793065613513983e+01 
3.575843736933114e+01, -1.744388221357855e+01 
3.545106723844837e+01, -1.704869204530070e+01 
3.521897142533281e+01, -1.658669592000446e+01 
3.491787415426398e+01, -1.621063797415911e+01 
3.468264191124145e+01, -1.577686971802557e+01 
3.438781749998655e+01, -1.541994399461272e+01 
3.415572168687098e+01, -1.501283539268840e+01 
3.386717013543002e+01, -1.467504189170805e+01 
3.364134718212839e+01, -1.428988829913250e+01 
3.335593206059439e+01, -1.397028609161256e+01 
3.313638196710670e+01, -1.360269650651602e+01 
3.290428615399114e+01, -1.323008863356834e+01 
3.264082604180591e+01, -1.294937815689479e+01 
3.240873022869035e+01, -1.259558886338891e+01 
3.215154297631905e+01, -1.232836503531531e+01 
3.192258359311046e+01, -1.199402160723263e+01 
3.166853277064613e+01, -1.173902985579621e+01 
3.144270981734450e+01, -1.142319136416463e+01 
3.119681371263829e+01, -1.118105897534677e+01 
3.097694997615990e+01, -1.088121627624073e+01 
3.073450394435135e+01, -1.065131596406004e+01 
3.051934485273341e+01, -1.036527355654465e+01 
-3.143957338743754e+01, 0.000000000000000e+00 
-3.144898267715844e+01, -8.483729255355128e-03 
-3.146152839678631e+01, -2.027545113358838e-02 
-3.148034697622811e+01, -3.447877396728859e-02 
