rs=2.2, 
Re fxc, Im fxc 
-6.894483279560533e-01, 0.000000000000000e+00 
-6.895271731123017e-01, -8.462976254531646e-05 
-6.896060182685504e-01, -1.618060296532702e-04 
-6.897374268622979e-01, -2.412950880111814e-04 
-6.899213988935445e-01, -3.107024790567782e-04 
-6.901316526435406e-01, -3.587717426496429e-04 
-6.903681881122864e-01, -3.598230113996235e-04 
-6.906835687372804e-01, -2.339913983706908e-04 
-6.913143299872688e-01, -8.601480912341597e-05 
-6.919450912372572e-01, -1.037050340137152e-04 
-6.926284159247447e-01, -1.221679414352502e-04 
-6.933905857684807e-01, -1.448070139660833e-04 
-6.942053190497156e-01, -1.766078936529976e-04 
-6.950988974871991e-01, -2.102537499961280e-04 
-6.960713210809312e-01, -2.457866337454736e-04 
-6.970963081121623e-01, -2.952488284320627e-04 
-6.982264220183916e-01, -3.510449173372852e-04 
-6.994353810808692e-01, -4.098634038987020e-04 
-7.006969035808461e-01, -4.769606318662164e-04 
-7.020635529558208e-01, -5.631121059271298e-04 
-7.035090474870442e-01, -6.537314721754610e-04 
-7.050071054557666e-01, -7.488712940487089e-04 
-7.066102902994872e-01, -8.683479874840086e-04 
-7.083186020182057e-01, -1.000860413419068e-03 
-7.101057588931727e-01, -1.139706733572761e-03 
-7.119717609243884e-01, -1.285018356538835e-03 
-7.139428898306022e-01, -1.478924877472764e-03 
-7.159928638930644e-01, -1.674040357469171e-03 
-7.181479648305247e-01, -1.877855086371668e-03 
-7.203819109242335e-01, -2.120356505273452e-03 
-7.227472656116900e-01, -2.387168514018538e-03 
-7.252177471741446e-01, -2.665491915575913e-03 
-7.277670738928476e-01, -2.955116456195579e-03 
-7.304215274865486e-01, -3.321220798376337e-03 
-7.332336713927469e-01, -3.693895570244474e-03 
-7.361246604551936e-01, -4.081550921799834e-03 
-7.390682129551395e-01, -4.525974785854150e-03 
-7.422483009238309e-01, -5.017968560845090e-03 
-7.455335157675202e-01, -5.529147990523176e-03 
-7.488975757674584e-01, -6.059775892075903e-03 
-7.523667626423945e-01, -6.700524195189105e-03 
-7.560462032673267e-01, -7.361246604551936e-03 
-7.598307707672570e-01, -8.046411012351817e-03 
-7.637467468609350e-01, -8.756280235776246e-03 
-7.677941315483604e-01, -9.646704867009848e-03 
-7.720780517045315e-01, -1.051662975761883e-02 
-7.764670987357006e-01, -1.141677862478975e-02 
-7.809612726418680e-01, -1.246594483727043e-02 
-7.858496723292779e-01, -1.356741167006264e-02 
-7.908957623291849e-01, -1.470619854347917e-02 
-7.960469792040901e-01, -1.588256827470751e-02 
-8.014084498289913e-01, -1.755750221061416e-02 
-8.072429913913839e-01, -1.930812749651942e-02 
-8.132352232662735e-01, -2.111709819804861e-02 
-8.190172013911672e-01, -2.303671493551326e-02 
-8.252459687348024e-01, -2.561232337296583e-02 
-8.316587081096843e-01, -2.827387303072931e-02 
-8.382028560783138e-01, -3.102294081192869e-02 
-8.445367502969472e-01, -3.402431309312341e-02 
-8.512123068593243e-01, -3.745144921806030e-02 
-8.580192720154488e-01, -4.098896856174515e-02 
-8.647999554528240e-01, -4.458167951480399e-02 
-8.716332023276981e-01, -4.874996010847723e-02 
-8.786504212338189e-01, -5.304439295214814e-02 
-8.857990487336873e-01, -5.747023438956664e-02 
-8.928951127960565e-01, -6.206953517073193e-02 
-9.000963037334240e-01, -6.688697421751821e-02 
-9.072712129520418e-01, -7.191992335805053e-02 
-9.146038124831567e-01, -7.719203613920345e-02 
-9.218838485767727e-01, -8.281632395159987e-02 
-9.293478567016352e-01, -8.859041756086854e-02 
-9.369958368577445e-01, -9.456688040450847e-02 
-9.448015073263506e-01, -1.006694954981461e-01 
-9.525546143574578e-01, -1.070322996074039e-01 
-9.605705385760602e-01, -1.135922166072831e-01 
-9.688229982634083e-01, -1.203308492946590e-01 
-9.771017396695059e-01, -1.271010200445343e-01 
-9.855907348255996e-01, -1.342365066850279e-01 
-9.943951106066873e-01, -1.415480808411433e-01 
-1.003462303575270e+00, -1.489463846691320e-01 
-1.012739750293850e+00, -1.567757086846128e-01 
-1.022385141074922e+00, -1.647890047313403e-01 
-1.032529884512235e+00, -1.730072981843139e-01 
