rs=7.2, 
Re fxc, Im fxc 
-2.654880356684579e+01, 0.000000000000000e+00 
-2.655330751494488e+01, -4.769962533693149e-03 
-2.656090792736209e+01, -8.725554951719476e-03 
-2.657357528139079e+01, -1.115937590576556e-02 
-2.659074658351857e+01, -6.118050499102206e-03 
-2.662762265857988e+01, -3.810058595074463e-03 
-2.666646921093453e+01, -4.918592820963139e-03 
-2.671319767246260e+01, -6.744662278388188e-03 
-2.676555606911452e+01, -8.817041397482255e-03 
-2.682664086520844e+01, -1.185382840329410e-02 
-2.689335559642622e+01, -1.530160067314796e-02 
-2.696907822384218e+01, -1.996712791029345e-02 
-2.705071228313820e+01, -2.525448148186963e-02 
-2.714163573538859e+01, -3.202307098453423e-02 
-2.723875211627523e+01, -3.967415281786441e-02 
-2.734515789011625e+01, -4.908458937740184e-02 
-2.745747509583732e+01, -5.968575721563636e-02 
-2.758020768153754e+01, -7.233622143895711e-02 
-2.770885169911782e+01, -8.653491782134026e-02 
-2.784819259343343e+01, -1.030981869557460e-01 
-2.799316342287291e+01, -1.216122286105703e-01 
-2.814939412256012e+01, -1.428230091897252e-01 
-2.831012877034641e+01, -1.664152523262742e-01 
-2.848465675918617e+01, -1.930364005594616e-01 
-2.866481468314980e+01, -2.224865911923903e-01 
-2.885623247736114e+01, -2.552809632888938e-01 
-2.905328020669636e+01, -2.914054420111624e-01 
-2.926440277384124e+01, -3.311809336612563e-01 
-2.947834030854803e+01, -3.748410805468160e-01 
-2.970916764862643e+01, -4.225266310459378e-01 
-2.994280995626676e+01, -4.746598302929115e-01 
-3.019334206927867e+01, -5.312406782877374e-01 
-3.044668914985252e+01, -5.928603182184208e-01 
-3.071692603579795e+01, -6.592654030043880e-01 
-3.099279285686725e+01, -7.314411712923150e-01 
-3.128554948330814e+01, -8.089372282722928e-01 
-3.158112107731096e+01, -8.928514112934748e-01 
-3.189639744424731e+01, -9.825925771678551e-01 
-3.221730374630751e+01, -1.079511910325161e+00 
-3.255791482130125e+01, -1.182849369523671e+00 
-3.290134086385690e+01, -1.294209486273687e+00 
