rs=2.8, 
-1.526037356180574e+00, -5.557779859660044e-03 
-1.531912297740383e+00, -6.276821620132340e-03 
-1.538000099501635e+00, -7.026940970015219e-03 
-1.544215617383752e+00, -7.883490420619281e-03 
-1.550856855668753e+00, -8.834549800663749e-03 
-1.557753526195486e+00, -9.825201178176497e-03 
-1.564692768762507e+00, -1.092185693600754e-02 
-1.572185447853278e+00, -1.215431750235881e-02 
-1.579890987145491e+00, -1.343616163544471e-02 
-1.587851958679436e+00, -1.476824077607100e-02 
-1.596068362455111e+00, -1.638512686622718e-02 
-1.604710486633671e+00, -1.801180452564970e-02 
-1.613608043053961e+00, -1.970021164349050e-02 
-1.622761031715983e+00, -2.168704876375350e-02 
-1.632467456901755e+00, -2.371901224672228e-02 
-1.642471886369546e+00, -2.582462535939011e-02 
-1.652646603998490e+00, -2.824229152737245e-02 
-1.663630190392916e+00, -3.075446762479519e-02 
-1.674869209029073e+00, -3.335349068440642e-02 
-1.686321087866672e+00, -3.630245591518889e-02 
-1.699050127912925e+00, -3.948599308796084e-02 
-1.712119744281486e+00, -4.277638608185685e-02 
-1.724976500448605e+00, -4.650569681112702e-02 
-1.739578710267550e+00, -5.163562766588791e-02 
-1.754564068449093e+00, -5.694010388583155e-02 
-1.769932574993231e+00, -6.242338267498677e-02 
-1.784577356852466e+00, -6.935411083395004e-02 
-1.800286439718912e+00, -7.694470561738463e-02 
-1.816378670947954e+00, -8.479073264255006e-02 
-1.831704605451804e+00, -9.339028478082145e-02 
-1.847711692600270e+00, -1.029987942739296e-01 
-1.864059356071043e+00, -1.129138224571148e-01 
-1.879896155058355e+00, -1.232417994310981e-01 
-1.896073530367974e+00, -1.344893324753125e-01 
-1.912634054040190e+00, -1.460774418418346e-01 
-1.928768857309521e+00, -1.580146419387222e-01 
-1.945244236901160e+00, -1.706329946802254e-01 
-1.962060192815106e+00, -1.836217241722382e-01 
-1.978493000366456e+00, -1.970744889033955e-01 
-1.995521816481845e+00, -2.111275194026201e-01 
-2.012891208919542e+00, -2.255807270805564e-01 
-2.029792308914065e+00, -2.406895441789352e-01 
-2.047587421754647e+00, -2.561048799673910e-01 
-2.065510250716094e+00, -2.718437632620391e-01 
-2.083773655999848e+00, -2.881616263046106e-01 
-2.101739057001584e+00, -3.054033026214418e-01 
-2.120896475131396e+00, -3.228535819356865e-01 
-2.140394469583517e+00, -3.406955240205852e-01 
-2.159466743632751e+00, -3.596485963570131e-01 
-2.180029039092084e+00, -3.789294734036621e-01 
-2.201229915155743e+00, -3.987127005257152e-01 
-2.222005070816517e+00, -4.194112265139703e-01 
-2.244440536048542e+00, -4.412591975900143e-01 
-2.267812586166913e+00, -4.635243746608852e-01 
-2.290758915882400e+00, -4.855766915303137e-01 
-2.315620987410868e+00, -5.096298942933005e-01 
-2.342015652389720e+00, -5.340236733785951e-01 
-2.368538033489438e+00, -5.574808675775433e-01 
-2.397189016603580e+00, -5.842586809189924e-01 
-2.428138889893300e+00, -6.113344985424607e-01 
-2.461132221116866e+00, -6.365797184335246e-01 
-2.496296726395144e+00, -6.654435617491088e-01 
-2.535761007742557e+00, -6.947331254675777e-01 
-2.580376505964876e+00, -7.243632655083543e-01 
-2.630185793102389e+00, -7.511836508900918e-01 
-2.687743191572403e+00, -7.812820833740416e-01 
-2.756667324799440e+00, -8.118913803414530e-01 
-2.841726261295807e+00, -8.414363763016528e-01 
-2.950199819950834e+00, -8.729822581554106e-01 
-3.098435664235294e+00, -9.050815765329188e-01 
-3.322747744515254e+00, -9.361591659435035e-01 
-3.733440217178146e+00, -1.075454881767385e+00 
-4.202754389318264e+00, -2.125025963039378e+00 
-3.467024389052886e+00, -2.614689570437385e+00 
-3.083535450134329e+00, -2.733763567124242e+00 
-2.780720527562426e+00, -2.794641584736757e+00 
-2.521754806487650e+00, -2.833893005882728e+00 
-2.284458253919706e+00, -2.867056625267448e+00 
-2.076280976909077e+00, -2.898517363040629e+00 
-1.890283732888742e+00, -2.852709847690233e+00 
-1.699433276275521e+00, -2.847175482452732e+00 
-1.552857741562311e+00, -2.805582599090894e+00 
-1.395085760253234e+00, -2.759477079458479e+00 
-1.282865862052821e+00, -2.702898837915099e+00 
-1.160428674183175e+00, -2.698003053281925e+00 
-1.068345351039210e+00, -2.591104660117571e+00 
-9.852021563558233e-01, -2.540316216053424e+00 
-9.115525266567666e-01, -2.541806237463521e+00 
-8.413086601807873e-01, -2.481226224133025e+00 
-7.863481561683698e-01, -2.420220490399644e+00 
-7.305787833904713e-01, -2.387397447337232e+00 
-6.799606274874778e-01, -2.349252899238761e+00 
-6.328333788881391e-01, -2.304211680613557e+00 
-6.011172088732273e-01, -2.265854272313644e+00 
-5.651864068697567e-01, -2.230987771317385e+00 
-5.312139187195560e-01, -2.200633906591705e+00 
-5.070755718759922e-01, -2.164319956225638e+00 
-4.739970965718493e-01, -2.127665429537263e+00 
-4.436432318461687e-01, -2.101483624759853e+00 
-4.234598275454040e-01, -2.068320005375133e+00 
-3.971247634229552e-01, -2.037540420246567e+00 
-3.751873910623054e-01, -2.007612275923771e+00 
-3.574561362821567e-01, -1.978493000366456e+00 
-3.373323328377960e-01, -1.951034034380392e+00 
-3.178045379574737e-01, -1.924554225320962e+00 
-3.033853879117682e-01, -1.898585280744994e+00 
-2.854199869100330e-01, -1.873127200652488e+00 
-2.684252284268748e-01, -1.848818565647770e+00 
-2.569648351812181e-01, -1.825744519811418e+00 
-2.407789454635410e-01, -1.802798190095932e+00 
-2.251252062494698e-01, -1.780660729145926e+00 
-2.157934150182367e-01, -1.760311293888037e+00 
-2.007612275923771e-01, -1.738727269461781e+00 
-1.865379089319986e-01, -1.718207546042738e+00 
-1.793389769192179e-01, -1.700242145041002e+00 
-1.653370328683395e-01, -1.680318430185997e+00 
-1.518927825452399e-01, -1.661161012056185e+00 
-1.391083988466117e-01, -1.642812462691853e+00 
-1.328375373121198e-01, -1.626422227180792e+00 
-1.198360362080204e-01, -1.608201393937325e+00 
-1.073752000155846e-01, -1.590832001499629e+00 
-1.027646480523430e-01, -1.576527795962702e+00 
-8.975037533615707e-02, -1.558902971283275e+00 
-7.665095853939417e-02, -1.542385019651347e+00 
-7.430949632352819e-02, -1.530039127967690e+00 
-6.049486924991898e-02, -1.513138027973167e+00 
-4.656104046350203e-02, -1.497641805308163e+00 
-4.910684847275267e-02, -1.487296799518064e+00 
-4.259332630861642e-02, -1.477845806574024e+00 
-3.286561510270053e-02, -1.464563330004020e+00 
-2.543211114793040e-02, -1.447491941848343e+00 
-1.828043409986996e-02, -1.433272880391993e+00 
-1.116366612484606e-02, -1.418542954452182e+00 
