rs=6.4, 
Re fxc, Im fxc 
-1.842793144957799e+01, 0.000000000000000e+00 
-1.843104529023909e+01, -3.138084134818242e-03 
-1.843593846842082e+01, -5.856689449148342e-03 
-1.844372307007356e+01, -7.729219772419643e-03 
-1.845373184362710e+01, -5.732803074274591e-03 
-1.847619597982503e+01, -2.377862179129763e-03 
-1.850110670511383e+01, -3.052231099447923e-03 
-1.853024335701412e+01, -4.098703978767494e-03 
-1.856360593552590e+01, -5.342905740066895e-03 
-1.860119444064918e+01, -7.070864889787139e-03 
-1.864389854114426e+01, -9.129335983964107e-03 
-1.869060615106075e+01, -1.177587812870876e-02 
-1.874265177353913e+01, -1.492463828865077e-02 
-1.879870090543893e+01, -1.875822097684463e-02 
-1.886031046709069e+01, -2.330932152023190e-02 
-1.892614595535394e+01, -2.863398905071235e-02 
-1.899776429055923e+01, -3.494174056133999e-02 
-1.907316371799586e+01, -4.209467739426611e-02 
-1.915523566113484e+01, -5.055097896105253e-02 
-1.924086627931508e+01, -5.990807014765707e-02 
-1.933361424757784e+01, -7.095998032266015e-02 
-1.943081055964216e+01, -8.257683016046274e-02 
-1.953312246707830e+01, -9.707175843788175e-02 
-1.964143963864655e+01, -1.119047608442202e-01 
-1.975487240558661e+01, -1.298382588802535e-01 
-1.987453285384887e+01, -1.484056459080108e-01 
-1.999886406310278e+01, -1.702358931142203e-01 
-2.013031262243920e+01, -1.930536726443786e-01 
-2.026620952557719e+01, -2.192766593546395e-01 
-2.041011344755801e+01, -2.469053227061968e-01 
-2.055779846177017e+01, -2.780437293171936e-01 
-2.071438016358547e+01, -3.110726820438581e-01 
-2.087452054044202e+01, -3.477270349688029e-01 
-2.104422485647196e+01, -3.868279769846118e-01 
-2.121726543035307e+01, -4.295988026367166e-01 
-2.140098202935795e+01, -4.753945020738898e-01 
-2.158714521745370e+01, -5.249268103043826e-01 
-2.178554135100376e+01, -5.782846942042263e-01 
-2.198593923926453e+01, -6.352902200213585e-01 
-2.220012699331017e+01, -6.969665068301401e-01 
-2.241520441611613e+01, -7.622237103991861e-01 
-2.264651829379782e+01, -8.331525523152352e-01 
-2.288450468718187e+01, -9.066614336361957e-01 
-2.312693942436749e+01, -9.887111350561721e-01 
-2.338271919295781e+01, -1.072829316343879e+00 
-2.364517147725050e+01, -1.165710734920681e+00 
-2.392319296484869e+01, -1.261594785563543e+00 
-2.421011114005002e+01, -1.366620182718634e+00 
-2.451704686235842e+01, -1.475915989923233e+00 
-2.483955178797231e+01, -1.602893963739076e+00 
-2.519541929209799e+01, -1.740281062050596e+00 
-2.553349342101738e+01, -1.911987132791235e+00 
-2.588936092514306e+01, -2.117166990638697e+00 
-2.623188339786402e+01, -2.323814801940676e+00 
-2.658330255818813e+01, -2.554016593671974e+00 
-2.693027337471067e+01, -2.787554643254450e+00 
-2.728614087883634e+01, -3.044668914985252e+00 
-2.763756003916045e+01, -3.305119444567233e+00 
-2.800232423088927e+01, -3.587811693157068e+00 
-2.836264007881652e+01, -3.873840199598081e+00 
-2.873407678624770e+01, -4.186113934468363e+00 
-2.909884097797651e+01, -4.500389424049352e+00 
-2.947472602920926e+01, -4.843134313960396e+00 
-2.985728359614437e+01, -5.196110394615053e+00 
-3.022649613167476e+01, -5.561319420724029e+00 
-3.061572621431222e+01, -5.945433907989683e+00 
-3.099161126554496e+01, -6.341781340709656e+00 
-3.139196220768635e+01, -6.759925658057328e+00 
-3.177451977462146e+01, -7.189858086479163e+00 
-3.218154323246520e+01, -7.644256405809637e+00 
-3.256854914320187e+01, -8.114668762825767e+00 
-3.296890008534326e+01, -8.614885023312423e+00 
-3.335145765227836e+01, -9.113544363468529e+00 
-3.377182614152682e+01, -9.634667839822569e+00 
-3.416105622416428e+01, -1.016735701006069e+01 
-3.458142471341274e+01, -1.072784832905863e+01 
-3.497732731175255e+01, -1.128744997929626e+01 
-3.541993752000887e+01, -1.185083272176523e+01 
-3.582028846215025e+01, -1.243312092539087e+01 
-3.628291621751364e+01, -1.302942141199146e+01 
-3.671885391006759e+01, -1.363951176437692e+01 
-3.718593000923254e+01, -1.426450406849764e+01 
-3.768636868690928e+01, -1.489616888832071e+01 
-3.819570405218916e+01, -1.554762883806078e+01 
-3.876064371498867e+01, -1.621532524267658e+01 
-3.936561847200232e+01, -1.686011267671430e+01 
-4.005066341744425e+01, -1.754626970810662e+01 
-4.082022689511603e+01, -1.818861055305347e+01 
-4.170544731162865e+01, -1.887543483601603e+01 
-4.270854883888290e+01, -1.952667236856602e+01 
-4.390070497770392e+01, -2.022172608756148e+01 
-4.535086505701607e+01, -2.086873769349998e+01 
-4.713909926524759e+01, -2.155422747332207e+01 
-4.939663374454486e+01, -2.221080301843394e+01 
-5.235923071639112e+01, -2.290897057809051e+01 
-5.642279277912621e+01, -2.357622214832615e+01 
-6.231907248810853e+01, -2.429462967227987e+01 
-7.172064711272878e+01, -2.496410541441630e+01 
-8.917594819009329e+01, -2.570030631357629e+01 
-1.340397196008373e+02, -3.459254557291666e+01 
-1.558610701194437e+02, -3.600934307371703e+02 
4.960793007511948e+01, -9.976078226593140e+01 
2.015077500392643e+01, -6.551075916573571e+01 
9.509669378998424e+00, -5.881600174437140e+01 
5.963449700386046e+00, -5.328893457091947e+01 
1.469043298749806e+00, -5.264614889159246e+01 
1.063220893732486e+00, -4.919200992967260e+01 
-1.512815001757264e+00, -5.099136499740806e+01 
1.972484608492601e-01, -4.949672148008021e+01 
-1.917547562543199e+00, -4.805100974456965e+01 
-1.512948452071311e+00, -4.889397089496735e+01 
-4.438335028017438e-01, -4.706347742062089e+01 
-9.968738459320549e-02, -4.836684215448118e+01 
-5.588009483533456e-02, -4.874272720571393e+01 
1.352074098487497e+00, -4.663866058757086e+01 
1.201675594556382e+00, -4.748829425367092e+01 
2.493963952350765e+00, -4.758170947350391e+01 
4.670316157269363e+00, -4.824896104373955e+01 
5.401401461057553e+00, -4.755279523879369e+01 
5.611363288491703e+00, -4.724808368838608e+01 
7.121798426315126e+00, -4.720804859417194e+01 
8.551718541330116e+00, -4.636286327187346e+01 
9.170927998508795e+00, -4.575788851485981e+01 
1.007683321369872e+01, -4.529081241569486e+01 
1.097784525070692e+01, -4.474366612810162e+01 
1.206012729762914e+01, -4.395408510332278e+01 
1.285482391777980e+01, -4.302215707689366e+01 
1.364195835346778e+01, -4.228818034963444e+01 
1.441641500932129e+01, -4.144077085543518e+01 
1.507721648104465e+01, -4.060893056454141e+01 
1.575025089822234e+01, -3.975040021083821e+01 
1.630584903903856e+01, -3.890743906044051e+01 
1.689214075208561e+01, -3.803333950343181e+01 
1.734876324331687e+01, -3.719705086873648e+01 
1.784341907405156e+01, -3.632739965552935e+01 
1.820929535173077e+01, -3.550668022413950e+01 
1.862343615965703e+01, -3.465037404233709e+01 
1.890946466609805e+01, -3.385412050185589e+01 
1.925532339667019e+01, -3.301783186716054e+01 
1.947218015699677e+01, -3.225716507709190e+01 
1.975464998839653e+01, -3.144534233330520e+01 
1.988987963996429e+01, -3.072026229364914e+01 
1.989855391037735e+01, -2.995514715977893e+01 
2.017524089483507e+01, -2.932793068375742e+01 
2.020637930144606e+01, -2.858950561269664e+01 
2.046349357317687e+01, -2.789778815155235e+01 
2.049018363598629e+01, -2.725277830032456e+01 
2.051198052061399e+01, -2.658775090198970e+01 
2.068791251796612e+01, -2.592939601935720e+01 
2.069769887432957e+01, -2.526659279292312e+01 
2.078844508788163e+01, -2.466384220781026e+01 
2.074507373581631e+01, -2.403884990368953e+01 
2.082203008358348e+01, -2.348947944419552e+01 
2.076086535631189e+01, -2.291786726569365e+01 
2.083937862440961e+01, -2.238629018140592e+01 
2.076042052193173e+01, -2.185048717050670e+01 
2.082158524920333e+01, -2.132091184092967e+01 
2.073350804193222e+01, -2.082291975234380e+01 
2.076197744226228e+01, -2.030491011665086e+01 
2.066789497085905e+01, -1.983294083930418e+01 
2.067011914275984e+01, -1.934006434609012e+01 
2.056113471962135e+01, -1.889567480031318e+01 
2.054756727102656e+01, -1.842926595271846e+01 
2.043168791499563e+01, -1.801512514479220e+01 
2.041055828193817e+01, -1.756984593025495e+01 
2.029089783367591e+01, -1.718172793356788e+01 
2.016412003533114e+01, -1.678404599770743e+01 
2.013654030376140e+01, -1.638547439308668e+01 
2.000598141318529e+01, -1.601314801689519e+01 
1.996594631897115e+01, -1.562591968896843e+01 
1.983472017682481e+01, -1.527627986616496e+01 
1.978111763401588e+01, -1.490395348997346e+01 
1.964788973715883e+01, -1.457388637989690e+01 
1.958539050674676e+01, -1.421890854453154e+01 
1.945060568955915e+01, -1.390885898156204e+01 
1.938187877782488e+01, -1.357011760107241e+01 
1.924620429187697e+01, -1.327875108206951e+01 
1.917391870510144e+01, -1.295290989860444e+01 
1.903891147072376e+01, -1.267844708604751e+01 
1.896084303700619e+01, -1.236372676208636e+01 
1.882694788857890e+01, -1.210572282159524e+01 
1.874242935634906e+01, -1.180279060870826e+01 
1.861009112825232e+01, -1.155946620276233e+01 
1.852045700065067e+01, -1.126921176970982e+01 
1.838967569288448e+01, -1.103900997797852e+01 
1.829603805586141e+01, -1.076143332476050e+01 
1.816636883404562e+01, -1.054413173005375e+01 
1.803091676528778e+01, -1.032193695716528e+01 
1.794239472363652e+01, -1.007327453865747e+01 
1.780894440958939e+01, -9.863757545603473e+00 
1.771842061322742e+01, -9.624214231888876e+00 
1.758719447108108e+01, -9.426262932718970e+00 
1.749422408562824e+01, -9.195393889417437e+00 
1.736544453257276e+01, -9.008341032561376e+00 
1.726980514083899e+01, -8.786146259672906e+00 
1.714347217687437e+01, -8.609102176370381e+00 
1.704560861323981e+01, -8.395804091085052e+00 
1.692172223836606e+01, -8.227879112575749e+00 
1.682252417159102e+01, -8.023477714893563e+00 
1.670063955142798e+01, -7.864449423987401e+00 
-1.844483515602396e+01, 0.000000000000000e+00 
-1.844883866544537e+01, -4.044434184388328e-03 
-1.845506634676757e+01, -9.049488212725908e-03 
-1.846440786875087e+01, -1.462949067741654e-02 
-1.847575114544487e+01, -2.000442449285474e-02 
-1.848998584560990e+01, -2.467273889541340e-02 
-1.850644471767572e+01, -2.778213121271151e-02 
-1.852557259602247e+01, -2.809129110692069e-02 
-1.855092815569143e+01, -2.400993566897932e-02 
-1.858006480759171e+01, -1.435480544766953e-02 
-1.863277768164033e+01, -8.647802767444049e-03 
