rs=6.0, 
Re fxc, Im fxc 
-1.508959451896281e+01, 0.000000000000000e+00 
-1.509194032526442e+01, -2.545590804963451e-03 
-1.509585000243377e+01, -4.746934535165680e-03 
-1.510191000204626e+01, -6.351661529325177e-03 
-1.510953387252649e+01, -5.601198996668543e-03 
-1.512634548435470e+01, -1.894453620794140e-03 
-1.514589387020144e+01, -2.428691457599901e-03 
-1.516837451392520e+01, -3.179740441831938e-03 
-1.519437386710138e+01, -4.157159734169309e-03 
-1.522350096201303e+01, -5.380888688175699e-03 
-1.525653773409404e+01, -6.993435036673895e-03 
-1.529250676405205e+01, -8.854050401567315e-03 
-1.533316740661328e+01, -1.131558314738975e-02 
-1.537676030705153e+01, -1.392431523863820e-02 
-1.542426288465913e+01, -1.755249565179452e-02 
-1.547567513943607e+01, -2.130969541153938e-02 
-1.553080158752390e+01, -2.618897251888754e-02 
-1.558983771278108e+01, -3.138102379978366e-02 
-1.565258803134914e+01, -3.776552661733137e-02 
-1.572002996252042e+01, -4.471106810868073e-02 
-1.579079511928564e+01, -5.288815790837519e-02 
-1.586664285637102e+01, -6.194687990975795e-02 
-1.594542285133342e+01, -7.222737602656241e-02 
-1.602987187819136e+01, -8.380002044783691e-02 
-1.611705767906786e+01, -9.652015511831546e-02 
-1.621049896341531e+01, -1.110094187079247e-01 
-1.630765444107364e+01, -1.261731016092466e-01 
-1.640871959590133e+01, -1.443296423837057e-01 
-1.651525829876610e+01, -1.629436153869786e-01 
-1.662551119494176e+01, -1.845484914248038e-01 
-1.674182409072991e+01, -2.070565028887488e-01 
-1.686126472825353e+01, -2.325085012612140e-01 
-1.698774278468199e+01, -2.594070801863385e-01 
-1.711695761512899e+01, -2.891597234450881e-01 
-1.725418728377316e+01, -3.209649472177461e-01 
-1.739337179100200e+01, -3.554287514655619e-01 
-1.754174403957881e+01, -3.926684265036157e-01 
-1.769148467516489e+01, -4.323711981583597e-01 
-1.785178143910822e+01, -4.757099695805988e-01 
-1.801676981565477e+01, -5.206908054139646e-01 
-1.818547238551220e+01, -5.712624795995003e-01 
-1.836355818057607e+01, -6.231829924084614e-01 
-1.854477171737542e+01, -6.806161500262055e-01 
-1.873693235024895e+01, -7.402387268587851e-01 
-1.893202524099949e+01, -8.052175614133735e-01 
-1.914021555026735e+01, -8.734805247902157e-01 
-1.935075166583682e+01, -9.468065201013652e-01 
-1.957966326410223e+01, -1.024726386086501e+00 
-1.980837937850918e+01, -1.107631090462556e+00 
-2.006641807168624e+01, -1.198081471775457e+00 
-2.032054708769396e+01, -1.295217401047945e+00 
-2.060399868247180e+01, -1.437216875838718e+00 
-2.089526963158833e+01, -1.584103447091178e+00 
-2.115721800193475e+01, -1.744517501349588e+00 
-2.143480508095856e+01, -1.920257490111847e+00 
-2.170457280564368e+01, -2.100278575374544e+00 
-2.198411472325217e+01, -2.295957917700486e+00 
-2.225583728652196e+01, -2.495351453337310e+00 
-2.253733404271512e+01, -2.709992729934597e+00 
-2.281492112173893e+01, -2.929521102993570e+00 
-2.310423723227079e+01, -3.167229474890019e+00 
-2.338768882704863e+01, -3.408065588521948e+00 
-2.368091461474984e+01, -3.666495249415949e+00 
-2.397023072528170e+01, -3.927857168186962e+00 
-2.426932102873694e+01, -4.209353924380125e+00 
-2.457232100936152e+01, -4.498865518770454e+00 
-2.486750163564741e+01, -4.797564854508756e+00 
-2.518223064778005e+01, -5.111316447349052e+00 
-2.548327578981996e+01, -5.436601587838929e+00 
-2.579995964053727e+01, -5.780262211024749e+00 
-2.610882413691587e+01, -6.132133156266203e+00 
-2.643528218055656e+01, -6.505311842080611e+00 
-2.674219183835049e+01, -6.883377624356706e+00 
-2.706474020482182e+01, -7.280014373187212e+00 
-2.737555953978511e+01, -7.683884024781014e+00 
-2.771765629210319e+01, -8.105738191353824e+00 
-2.803434014282049e+01, -8.534434292972996e+00 
-2.838034657230792e+01, -8.973686522949411e+00 
-2.873221751754938e+01, -9.423690365141535e+00 
-2.907235943128279e+01, -9.869393562447378e+00 
-2.942814005369359e+01, -1.034187804836326e+01 
-2.979955938478179e+01, -1.081749027601463e+01 
-3.019834645605544e+01, -1.131010959935266e+01 
-3.061472707459116e+01, -1.179451860063507e+01 
-3.106824962623570e+01, -1.230473147123517e+01 
-3.155891411098906e+01, -1.279813273000708e+01 
-3.209844956035928e+01, -1.332007463211523e+01 
-3.270053984443911e+01, -1.381973137435810e+01 
-3.337495915615190e+01, -1.435281585639890e+01 
-3.415689459002179e+01, -1.486068292069740e+01 
-3.506980420906490e+01, -1.539884998305836e+01 
-3.616646865506743e+01, -1.594444543204108e+01 
-3.748989437689223e+01, -1.643589185222831e+01 
-3.915150717386577e+01, -1.696428472166589e+01 
-4.129987477842330e+01, -1.748876791393413e+01 
-4.417739717506453e+01, -1.805371626490513e+01 
-4.825323562411137e+01, -1.856099687762822e+01 
-5.447353200054640e+01, -1.910991555220489e+01 
-6.524664744068890e+01, -1.963048906730377e+01 
-8.888651044516058e+01, -2.031859224910929e+01 
-1.773234080158460e+02, -9.552514227871600e+01 
4.689071313059307e+01, -1.164575538434132e+02 
2.038310192240355e+01, -5.956588651362411e+01 
1.054166255171702e+01, -4.973304843271014e+01 
5.068700966203143e+00, -4.634726800405349e+01 
3.610977833611186e+00, -4.132528768002408e+01 
6.611264093369983e-01, -4.120604252635891e+01 
1.035262966057897e+00, -3.857287495280204e+01 
-5.075151933532569e-01, -3.940954586704283e+01 
-3.990216519038086e-01, -3.762477823923479e+01 
-3.940563618987348e-01, -3.708524278986456e+01 
-1.888139492165641e+00, -3.803529434201648e+01 
-2.262530177902548e-01, -3.707742343552586e+01 
3.993735228490501e-02, -3.664931378548209e+01 
-6.851904723143443e-01, -3.761304920772674e+01 
3.679006216357867e-01, -3.703441698666302e+01 
8.380979464076028e-01, -3.592797834773711e+01 
1.614110219365936e+00, -3.667472668708287e+01 
2.154232120311567e+00, -3.608045575734174e+01 
3.027067548368840e+00, -3.620556542676093e+01 
3.490950744512157e+00, -3.609804930460381e+01 
4.106529414826234e+00, -3.612346220620459e+01 
4.844676464399416e+00, -3.578136545388651e+01 
5.744488664925202e+00, -3.540994612279830e+01 
6.465628618811714e+00, -3.466710746062190e+01 
7.059117613118966e+00, -3.425659135784020e+01 
7.661403381057254e+00, -3.387930751099798e+01 
8.336213660486976e+00, -3.340428173492202e+01 
8.962543943016763e+00, -3.284715273828972e+01 
9.495237457340631e+00, -3.230370761175013e+01 
1.004572000278504e+01, -3.174266893794848e+01 
1.051507674696545e+01, -3.118944961848553e+01 
1.101727477936839e+01, -3.060886255883714e+01 
1.141977604395292e+01, -3.004391420786613e+01 
1.186332891881562e+01, -2.944768843954034e+01 
1.220620760656757e+01, -2.887883041139998e+01 
1.259678435578558e+01, -2.827869496590484e+01 
1.288121336985575e+01, -2.771765629210319e+01 
1.321822754185368e+01, -2.711947568519271e+01 
1.344968043027917e+01, -2.657407572006846e+01 
1.374231976640498e+01, -2.597980479032734e+01 
1.400700491076994e+01, -2.540117256926362e+01 
1.416847457786407e+01, -2.486945647423209e+01 
1.425976553976838e+01, -2.434555973353926e+01 
1.444743004389716e+01, -2.382752750860045e+01 
1.453793907036760e+01, -2.325671464187542e+01 
1.471289712369599e+01, -2.279928241306153e+01 
1.478796292534750e+01, -2.227147599519935e+01 
1.498129646137183e+01, -2.182772763647819e+01 
1.501237839486816e+01, -2.133119863597080e+01 
1.518635902890421e+01, -2.085812769847951e+01 
1.521314031751426e+01, -2.040265030825030e+01 
1.534098676095198e+01, -1.993544388651303e+01 
1.534997901844149e+01, -1.948876326991486e+01 
1.535506159876164e+01, -1.902957168637476e+01 
1.542954094883775e+01, -1.861670977729145e+01 
1.540569191810472e+01, -1.818644980480454e+01 
1.547391578470987e+01, -1.779763241031273e+01 
1.543872869018572e+01, -1.739747695202982e+01 
1.550265191190458e+01, -1.701511052486743e+01 
1.545554030201393e+01, -1.663958603275142e+01 
1.550402029891386e+01, -1.625702412173057e+01 
1.544967578625990e+01, -1.590593511192299e+01 
1.547665255872841e+01, -1.553197449067471e+01 
1.541683449803736e+01, -1.519926096356306e+01 
1.542778159411154e+01, -1.483937518012444e+01 
1.535838482435559e+01, -1.452601455500108e+01 
1.528410095813795e+01, -1.420483457553902e+01 
1.528312353884561e+01, -1.388717330552938e+01 
1.520453902774169e+01, -1.358671461506487e+01 
1.519691515726146e+01, -1.327843657026166e+01 
1.511442096898818e+01, -1.299615787863463e+01 
1.509936871188619e+01, -1.269413531730238e+01 
1.501413774959437e+01, -1.242925468907895e+01 
1.498892033185206e+01, -1.213505148208541e+01 
1.490271195026791e+01, -1.188561407868091e+01 
1.486772033960223e+01, -1.160138054846920e+01 
1.477975260329186e+01, -1.136582249901589e+01 
1.473772357372136e+01, -1.109234058101990e+01 
1.464858293426019e+01, -1.087046640165931e+01 
1.455494616605427e+01, -1.064350964197858e+01 
1.451096229789909e+01, -1.039876385117730e+01 
1.441634811040083e+01, -1.018529547773081e+01 
1.436923650051017e+01, -9.947587105834367e+00 
1.427501328072885e+01, -9.746238731612868e+00 
1.422281909051803e+01, -9.515372294762782e+00 
1.412898683845364e+01, -9.325948435907799e+00 
1.407151458406421e+01, -9.102314901821007e+00 
1.397885523515062e+01, -8.923251687464802e+00 
1.391688685201643e+01, -8.707632991575178e+00 
1.382520492239519e+01, -8.538343970142344e+00 
1.375971782980858e+01, -8.330349144732953e+00 
1.366862235176274e+01, -8.170638832365025e+00 
1.357361719654755e+01, -8.007409810544685e+00 
1.351067139412102e+01, -7.819549822557441e+00 
1.341703462591510e+01, -7.665508542085071e+00 
1.335193850104543e+01, -7.483708553710320e+00 
1.325947463599032e+01, -7.337877595293584e+00 
1.319203270481904e+01, -7.161746638814391e+00 
1.310152367834860e+01, -7.024126002453287e+00 
-1.510581967921561e+01, 0.000000000000000e+00 
-1.510894742095109e+01, -3.256761082068123e-03 
-1.511383451741278e+01, -7.253819536152570e-03 
-1.512126290403454e+01, -1.173235473364241e-02 
-1.513005967766558e+01, -1.610806542157835e-02 
-1.514100677373976e+01, -1.996476646528315e-02 
-1.515390870839861e+01, -2.275627596419869e-02 
-1.516856999778367e+01, -2.359294687843948e-02 
-1.518772741591348e+01, -2.048475352880664e-02 
-1.520981709192031e+01, -1.567995577153459e-02 
-1.524813192817994e+01, -6.599926029578869e-03 
-1.528722869987343e+01, -8.426527203098949e-03 
-1.532886676172700e+01, -1.081905414688237e-02 
-1.537285062988218e+01, -1.335389333963011e-02 
-1.542035320748978e+01, -1.685930988966886e-02 
-1.547137449454979e+01, -2.050430191465338e-02 
-1.552610997492068e+01, -2.521741774230419e-02 
-1.558475513246092e+01, -3.025308193642633e-02 
-1.564672351559511e+01, -3.642646218682917e-02 
-1.571338351133252e+01, -4.316283594961833e-02 
-1.578317124880541e+01, -5.107211286321235e-02 
-1.585804156659846e+01, -5.985911230132532e-02 
-1.593584414226851e+01, -6.980924069731977e-02 
-1.601931574983412e+01, -8.103783352769149e-02 
-1.610532864755981e+01, -9.335918112689640e-02 
-1.619740154489799e+01, -1.074261995822159e-01 
-1.629338411940552e+01, -1.221519986405707e-01 
-1.639327637108240e+01, -1.397611846113208e-01 
-1.649844668693790e+01, -1.578493060353162e-01 
-1.660713571224581e+01, -1.788188595331222e-01 
-1.672208022102469e+01, -2.007032774885559e-01 
-1.684015247153905e+01, -2.254319855846914e-01 
-1.696506665709976e+01, -2.515877258476395e-01 
-1.709271761667902e+01, -2.804997885149790e-01 
-1.722818793059698e+01, -3.114448833103802e-01 
-1.736580856695808e+01, -3.449899134233987e-01 
-1.751222597695022e+01, -3.812521691691152e-01 
-1.766020725781010e+01, -4.198993279881349e-01 
-1.781874466702722e+01, -4.621042930312626e-01 
-1.798177820498909e+01, -5.059513224855171e-01 
-1.814872142012032e+01, -5.551937064334739e-01 
-1.832485237659951e+01, -6.058044773907030e-01 
-1.850430655867266e+01, -6.617910544557877e-01 
-1.869451235296151e+01, -7.199475023498613e-01 
-1.888765040512737e+01, -7.832842724933230e-01 
-1.909408135966902e+01, -8.498660746873448e-01 
-1.930266263665382e+01, -9.214327152722870e-01 
-1.952864197704222e+01, -9.974954846019815e-01 
-1.975755357530763e+01, -1.078445350393362e+00 
-2.001363742990003e+01, -1.166843151192354e+00 
-2.026581160732307e+01, -1.261906951565087e+00 
-2.054730836351623e+01, -1.401736555526872e+00 
-2.083662447404809e+01, -1.546414159178649e+00 
-2.109661800580983e+01, -1.704892923238231e+00 
-2.137420508483364e+01, -1.878404396013961e+00 
-2.164201797093408e+01, -2.056490191077830e+00 
-2.192155988854257e+01, -2.250410178677565e+00 
-2.219328245181236e+01, -2.448044359588181e+00 
-2.247282436942085e+01, -2.661512733034663e+00 
-2.275041144844466e+01, -2.879672719084365e+00 
-2.303777272039185e+01, -3.117185607122346e+00 
-2.331926947658502e+01, -3.357239785320405e+00 
-2.361249526428622e+01, -3.615864930072873e+00 
-2.390181137481809e+01, -3.877226848843886e+00 
-2.419699200110398e+01, -4.159701024329387e+00 
-2.449803714314389e+01, -4.450190038012053e+00 
-2.479126293084510e+01, -4.749475825325757e+00 
-2.510208226580838e+01, -5.064204837458391e+00 
-2.539921773067894e+01, -5.390467397240605e+00 
-2.571394674281157e+01, -5.735300923577229e+00 
-2.601890156202083e+01, -6.088540255827956e+00 
-2.634340476707684e+01, -6.463282812510104e+00 
-2.664640474770143e+01, -6.844476336521679e+00 
-2.696308859841874e+01, -7.246782117247741e+00 
-2.726999825621267e+01, -7.654756929869360e+00 
-2.760232081560738e+01, -8.081302709045389e+00 
-2.790923047340131e+01, -8.514103971692377e+00 
-2.824350787138070e+01, -8.961175556007491e+00 
-2.858364978511410e+01, -9.419194236396784e+00 
-2.890619815158543e+01, -9.868025175438106e+00 
-2.925611425824221e+01, -1.034363740308947e+01 
-2.960212068772964e+01, -1.083136962996582e+01 
-2.997940453457187e+01, -1.132496637259619e+01 
-3.037037225150682e+01, -1.181328505104794e+01 
-3.079457222438123e+01, -1.232564824409119e+01 
-3.125591413036447e+01, -1.282237272845705e+01 
-3.176026248521056e+01, -1.334392366284827e+01 
-3.232521083618155e+01, -1.384612169525121e+01 
-3.295662369903150e+01, -1.437529650012266e+01 
-3.369164300686921e+01, -1.488159969355342e+01 
-3.454590746837207e+01, -1.541566159488656e+01 
-3.557415256391099e+01, -1.595852026985074e+01 
-3.681938474234880e+01, -1.645289894791498e+01 
-3.837934593291924e+01, -1.698461504294651e+01 
-4.039673935230358e+01, -1.750303823560225e+01 
-4.309246176057005e+01, -1.806016723223455e+01 
-4.691026151643982e+01, -1.857331236071167e+01 
-5.271417727433914e+01, -1.912946393805164e+01 
-6.273467985938187e+01, -1.967545035475129e+01 
-8.458391072029148e+01, -2.032250192627863e+01 
-1.662140603391394e+02, -8.979942006420369e+01 
3.488018486635145e+01, -1.105207090617560e+02 
1.456706616527925e+01, -6.048857032559059e+01 
7.327516950794808e+00, -5.069091933920078e+01 
3.539039773695156e+00, -4.560051966470774e+01 
1.876136783255738e+00, -4.303381660302981e+01 
3.963630714286510e-01, -4.096364254185925e+01 
-2.343069527591148e-02, -3.941541038279686e+01 
-7.510294358461898e-01, -3.884264267748716e+01 
-6.868911818830115e-01, -3.836957173999587e+01 
-8.976618780826422e-01, -3.751921695566235e+01 
-8.129782705945323e-01, -3.832070077537900e+01 
-4.821804852958722e-01, -3.641473315532112e+01 
-7.889728527747264e-02, -3.678419764782465e+01 
3.085126254333680e-01, -3.644405573409124e+01 
6.411479590016224e-01, -3.654375250190965e+01 
1.123934444258744e+00, -3.642059767107514e+01 
1.716211438643497e+00, -3.601790092263215e+01 
2.261357274751743e+00, -3.551550740637074e+01 
2.864620461982369e+00, -3.537475902827416e+01 
3.556046869381825e+00, -3.532197838648794e+01 
4.239849406301051e+00, -3.507957840198827e+01 
4.855819044332063e+00, -3.466319778345255e+01 
5.453413199667132e+00, -3.431328167679577e+01 
6.014647357327251e+00, -3.391840428269148e+01 
6.655247961525164e+00, -3.348247527830901e+01 
7.202993732951027e+00, -3.303481724241849e+01 
7.789249824494982e+00, -3.255001727341915e+01 
8.344228498684142e+00, -3.207108182017384e+01 
8.834697499579036e+00, -3.157650765825113e+01 
9.357812304837998e+00, -3.105456575614297e+01 
9.793545825361997e+00, -3.053653353120417e+01 
1.026485740812708e+01, -2.999308840466459e+01 
1.063686319079068e+01, -2.947114650255643e+01 
1.106731864713606e+01, -2.891988202167816e+01 
1.138947604589046e+01, -2.839598528098532e+01 
1.177555666636372e+01, -2.783690144576834e+01 
1.204356503632263e+01, -2.732082405941421e+01 
1.239309017526247e+01, -2.675978538561256e+01 
1.260949080658596e+01, -2.626130154652050e+01 
1.292109207698312e+01, -2.570221771130353e+01 
1.321353592925046e+01, -2.515681774617927e+01 
1.336288559711961e+01, -2.466419842284124e+01 
1.329036108562818e+01, -2.438856618240210e+01 
1.371749331637961e+01, -2.375715331955216e+01 
1.386469266180562e+01, -2.327039851196814e+01 
1.400250878202519e+01, -2.268199209798105e+01 
1.413993393452782e+01, -2.216982438879627e+01 
1.420600747868983e+01, -2.175344377026055e+01 
1.426308876536233e+01, -2.122954702956772e+01 
1.445016681791570e+01, -2.088354060008028e+01 
1.444723456003869e+01, -2.043783740277444e+01 
1.466519906222993e+01, -1.999408904405328e+01 
1.469022099611376e+01, -1.958943745702560e+01 
1.471172422054518e+01, -1.917247038691448e+01 
1.483018743877647e+01, -1.870624138446955e+01 
1.484230743800146e+01, -1.829337947538625e+01 
1.488511840300583e+01, -1.787680337299206e+01 
1.487553969394093e+01, -1.747410662454906e+01 
1.491405001405902e+01, -1.712458148560922e+01 
1.487690808095020e+01, -1.674358344545611e+01 
1.495236485031865e+01, -1.639874991911949e+01 
1.490134356325863e+01, -1.605411187664133e+01 
1.496565775269443e+01, -1.568308351327006e+01 
1.491952356209611e+01, -1.536151256609107e+01 
1.494513194755535e+01, -1.498970226728593e+01 
1.489391517663687e+01, -1.467946938389805e+01 
1.483839776083211e+01, -1.436161263002994e+01 
1.483292421279502e+01, -1.403554555410619e+01 
1.476821905564228e+01, -1.373235008962314e+01 
1.475922679815278e+01, -1.343423720546024e+01 
1.468552938351054e+01, -1.314863528823926e+01 
1.468416099650127e+01, -1.285873272613200e+01 
1.460557648539734e+01, -1.259346113019163e+01 
1.459853906649252e+01, -1.230023534249042e+01 
1.452034552310553e+01, -1.205236180995366e+01 
1.449630100851403e+01, -1.176226376398793e+01 
1.441810746512704e+01, -1.152651023067616e+01 
1.438077004815975e+01, -1.124911863551081e+01 
1.430003521461268e+01, -1.102489864984862e+01 
1.421460876846240e+01, -1.079559608386627e+01 
1.417355715818423e+01, -1.055085029306499e+01 
1.408598038959080e+01, -1.033425417788303e+01 
1.404453781159570e+01, -1.009967354772206e+01 
1.395559265599299e+01, -9.895979367198953e+00 
1.391219523941321e+01, -9.665308414207333e+00 
1.382266363223511e+01, -9.474320684484612e+00 
1.377359718375978e+01, -9.247559408662340e+00 
1.368621589902481e+01, -9.067323291155329e+00 
1.362933009621078e+01, -8.847794918096357e+00 
1.354273074690969e+01, -8.676355574220382e+00 
1.348056687991703e+01, -8.466210426367846e+00 
1.339416301447441e+01, -8.303763339981375e+00 
1.330365398800397e+01, -8.137797544142490e+00 
1.324344495959599e+01, -7.949155620721377e+00 
1.315332690084248e+01, -7.792377566230462e+00 
1.309233593700063e+01, -7.610186610138776e+00 
1.300319529753946e+01, -7.462205329278898e+00 
1.294044497897140e+01, -7.284315018073497e+00 
1.285286821037797e+01, -7.144739543127719e+00 
-1.513162354853332e+01, 0.000000000000000e+00 
-1.513533774184420e+01, -3.682720409668749e-03 
-1.514120225759823e+01, -8.820036210193975e-03 
-1.514941257965386e+01, -1.500553645982180e-02 
-1.515938225643570e+01, -2.165961151819616e-02 
-1.517130677180222e+01, -2.843508205267882e-02 
-1.518518612575341e+01, -3.506393969331088e-02 
