rs=1.4, 
Re fxc, Im fxc 
-1.739493566186974e-01, 0.000000000000000e+00 
-1.739599996287696e-01, -1.782172036576167e-05 
-1.739812856489138e-01, -3.527412828202085e-05 
-1.740025716690580e-01, -5.439961738161699e-05 
-1.740345006992744e-01, -7.283756803055430e-05 
-1.740770727395629e-01, -8.906815839053434e-05 
-1.741302877899234e-01, -1.013278416926071e-04 
-1.741835028402840e-01, -1.060022517162814e-04 
-1.742367178906446e-01, -9.671196822432952e-05 
-1.743218619712215e-01, -5.620467188984821e-05 
-1.744815071223033e-01, -2.157870292121935e-05 
-1.746305092633130e-01, -2.577417749164828e-05 
-1.747901544143947e-01, -3.014419742725996e-05 
-1.749497995654765e-01, -3.473346337035726e-05 
-1.751307307367025e-01, -4.112565521967136e-05 
-1.753329479280728e-01, -4.894401041864928e-05 
-1.755351651194430e-01, -5.719021462252635e-05 
-1.757586683309575e-01, -6.587384654036747e-05 
-1.759928145525441e-01, -7.574630268326417e-05 
-1.762482467942749e-01, -8.916288118017619e-05 
-1.765143220460779e-01, -1.032723196327831e-04 
-1.767910403079530e-01, -1.180841967501498e-04 
-1.770890445899723e-01, -1.336229914554421e-04 
-1.773976918820637e-01, -1.540256417636924e-04 
-1.777276251942993e-01, -1.764291779655009e-04 
-1.780788445266792e-01, -1.998863721644491e-04 
-1.784300638590591e-01, -2.244078673706091e-04 
-1.788025692115833e-01, -2.527927752329479e-04 
-1.792070035943237e-01, -2.864779021112016e-04 
-1.796220809871364e-01, -3.216636934096239e-04 
-1.800478013900211e-01, -3.583501491282148e-04 
-1.804948078130500e-01, -3.965904843173349e-04 
-1.809631002562232e-01, -4.454419005483568e-04 
-1.814526787195407e-01, -4.962409876225763e-04 
-1.819635432030023e-01, -5.491154616608587e-04 
-1.824850506965361e-01, -6.040972516934206e-04 
-1.830278442102141e-01, -6.680830282469944e-04 
-1.836025667541085e-01, -7.395614838913391e-04 
-1.842092183282192e-01, -8.138177651645067e-04 
-1.848158699023300e-01, -8.908944441067857e-04 
-1.854544505066570e-01, -9.708234497483923e-04 
-1.861143171311284e-01, -1.071751114262288e-03 
-1.868061127858160e-01, -1.174349731357506e-03 
-1.875298374707201e-01, -1.280779832078686e-03 
-1.882642051656962e-01, -1.390828556224387e-03 
-1.890092158707445e-01, -1.518651107190525e-03 
-1.898393706563697e-01, -1.659883850847531e-03 
-1.906801684520670e-01, -1.806012379137712e-03 
-1.915528952779807e-01, -1.957143122161789e-03 
-1.924469081240386e-01, -2.113382510020481e-03 
-1.933622069902408e-01, -2.330925635894574e-03 
-1.943732929470920e-01, -2.570925513020836e-03 
-1.954163079341595e-01, -2.819014077801908e-03 
-1.964806089413713e-01, -3.075297760338511e-03 
-1.975129809183668e-01, -3.334455055594585e-03 
-1.986411399860113e-01, -3.731226471083146e-03 
-1.998118710939443e-01, -4.144600982284211e-03 
-2.009826022018773e-01, -4.578729363125906e-03 
-2.021852623400266e-01, -5.028609398874337e-03 
-2.033666364580317e-01, -5.480724466737912e-03 
-2.045905826163253e-01, -6.039482495524109e-03 
-2.058464578048352e-01, -6.616120781231465e-03 
-2.071342620235615e-01, -7.207659281039786e-03 
-2.084327092523599e-01, -7.754709998746654e-03 
-2.097311564811583e-01, -8.463002319046111e-03 
-2.110615327401731e-01, -9.189600616669610e-03 
-2.124238380294042e-01, -9.932802010005612e-03 
-2.138287153589238e-01, -1.069196791844979e-02 
-2.152229496783712e-01, -1.144123582752690e-02 
-2.166491130280350e-01, -1.231821985746943e-02 
-2.181178484179873e-01, -1.321542560654898e-02 
-2.196185128381560e-01, -1.412859587073671e-02 
-2.211511062885410e-01, -1.497897237549894e-02 
-2.226730567288538e-01, -1.599325123537179e-02 
-2.242482222195273e-01, -1.702775181438167e-02 
-2.258766027605614e-01, -1.808247411252857e-02 
-2.275475553418839e-01, -1.915422522679085e-02 
-2.292291509332786e-01, -2.021107612695218e-02 
-2.309533185649617e-01, -2.140841476006546e-02 
-2.327307012470054e-01, -2.262810371433019e-02 
-2.345825849995540e-01, -2.387120729075358e-02 
-2.364983268125352e-01, -2.505364570976589e-02 
-2.384353546456607e-01, -2.641807960101143e-02 
-2.404681695694353e-01, -2.781231392045889e-02 
-2.426074145939310e-01, -2.923209146407944e-02 
-2.448637327292200e-01, -3.067634793086586e-02 
-2.471945519350139e-01, -3.203971752110418e-02 
-2.496318012415289e-01, -3.360530430271275e-02 
-2.522393387091978e-01, -3.520494871655210e-02 
-2.550490933682369e-01, -3.683120065557172e-02 
-2.581142802690070e-01, -3.838827302912259e-02 
-2.613603983410030e-01, -4.015607700210141e-02 
-2.649683787554510e-01, -4.196432441335426e-02 
-2.690978666634328e-01, -4.365337011179939e-02 
-2.736850040045157e-01, -4.549993235931188e-02 
-2.789639370002863e-01, -4.730817977056474e-02 
-2.852965279931965e-01, -4.925052910872628e-02 
-2.932042844767802e-01, -5.122800038012582e-02 
-3.037302214381050e-01, -5.330125874217441e-02 
-3.193435172139021e-01, -5.840138916873338e-02 
-3.456104660718895e-01, -7.690958368414666e-02 
-3.450251005179230e-01, -1.202127987645734e-01 
-3.281240005233995e-01, -1.437764230642427e-01 
-3.120530553145013e-01, -1.567183233119383e-01 
-2.987705787444980e-01, -1.657542388631665e-01 
-2.838384356133163e-01, -1.683937053610518e-01 
-2.744087286894197e-01, -1.741196447798513e-01 
-2.620947660359791e-01, -1.737471394273272e-01 
-2.564007556473960e-01, -1.780894875367514e-01 
-2.438952188126572e-01, -1.764398209755731e-01 
-2.402340233478487e-01, -1.792495756346122e-01 
-2.335714990427027e-01, -1.803670916921846e-01 
-2.246100845619793e-01, -1.764930360259336e-01 
-2.223111943864018e-01, -1.811759604576656e-01 
-2.177347000553911e-01, -1.821870464145168e-01 
-2.079857028293310e-01, -1.798136551684344e-01 
-2.066872556005326e-01, -1.794943648662709e-01 
-2.064637523890181e-01, -1.860611020807678e-01 
-2.008655290910840e-01, -1.833471345123777e-01 
-1.918083275197115e-01, -1.801968035310307e-01 
-1.904673082506246e-01, -1.813249625986752e-01 
-1.894242932635571e-01, -1.879874869038211e-01 
-1.871254030879796e-01, -1.865506805440852e-01 
-1.804309497526173e-01, -1.844965796001664e-01 
-1.769613284691068e-01, -1.829214141094929e-01 
-1.756628812403084e-01, -1.831023452807189e-01 
-1.736939243769666e-01, -1.929577726075002e-01 
-1.711821739999467e-01, -1.890517879110329e-01 
-1.667440387998735e-01, -1.919147576204327e-01 
-1.598899403134295e-01, -1.876149815512970e-01 
-1.573356178961211e-01, -1.914145361470432e-01 
-1.601773015853767e-01, -1.943094348866593e-01 
-1.564096760198469e-01, -1.914358221671874e-01 
-1.521524719909997e-01, -1.951395896722845e-01 
-1.482039152542439e-01, -1.990987894191124e-01 
-1.406580211131122e-01, -1.956398111456740e-01 
-1.420735414527039e-01, -1.955333810449528e-01 
-1.381143417058759e-01, -1.950438025816354e-01 
-1.346660064425097e-01, -1.973426927572129e-01 
-1.342402860396250e-01, -1.976300540291601e-01 
-1.295254325776767e-01, -1.991413614594008e-01 
-1.255023747704161e-01, -2.008442430709397e-01 
-1.206385191674581e-01, -1.996947979831510e-01 
-1.182864139415200e-01, -1.983537787140641e-01 
-1.153915152019039e-01, -1.988433571773816e-01 
-1.129861949256052e-01, -1.987475700867325e-01 
-1.092185693600754e-01, -1.989072152378143e-01 
-1.063375065335531e-01, -1.989923593183912e-01 
-1.025496592488863e-01, -1.987688561068767e-01 
-9.958451664279418e-02, -1.982899206536314e-01 
-9.632349835669721e-02, -1.975661959687274e-01 
-9.306993017765072e-02, -1.970659744953378e-01 
-8.989937747716675e-02, -1.963209637902896e-01 
-8.709813722618528e-02, -1.956610971658183e-01 
-8.389991269951380e-02, -1.947670843197603e-01 
-8.070594537687117e-02, -1.938517854535582e-01 
