rs=5.6, 
Re fxc, Im fxc 
-1.218871571091190e+01, 0.000000000000000e+00 
-1.219041859252344e+01, -2.031367474404740e-03 
-1.219348377942421e+01, -3.784994957967486e-03 
-1.219808155977536e+01, -5.128738837632823e-03 
-1.220404164541575e+01, -4.950617421065856e-03 
-1.221596181669652e+01, -1.481813520728910e-03 
-1.223128775120037e+01, -1.899053573188168e-03 
-1.224831656731576e+01, -2.418773041029837e-03 
-1.226824028217077e+01, -3.174171323908488e-03 
-1.229020745495962e+01, -4.005858702984081e-03 
-1.231558039097155e+01, -5.247770262279392e-03 
-1.234316707307848e+01, -6.567333223060876e-03 
-1.237381894208618e+01, -8.391289717180180e-03 
-1.240719542167234e+01, -1.039694367925068e-02 
-1.244312622367581e+01, -1.291158895501016e-02 
-1.248246278890236e+01, -1.579644069311819e-02 
-1.252401310022391e+01, -1.915571524820095e-02 
-1.256930975109084e+01, -2.313875533759041e-02 
-1.261682014805278e+01, -2.751175531602228e-02 
-1.266841746088241e+01, -3.283666611530438e-02 
-1.272256909612934e+01, -3.843914661726732e-02 
-1.277978591827705e+01, -4.535795460494983e-02 
-1.284057879180899e+01, -5.264969366555934e-02 
-1.290392598775823e+01, -6.121348528998841e-02 
-1.297153038773633e+01, -7.051632753382535e-02 
-1.304134853380942e+01, -8.096350622061643e-02 
-1.311593474839482e+01, -9.259929627226166e-02 
-1.319239413275292e+01, -1.051784827366994e-01 
-1.327413245010679e+01, -1.194690652207338e-01 
-1.335893595436142e+01, -1.343931196642606e-01 
-1.344663435735568e+01, -1.517284544697265e-01 
-1.353910082886224e+01, -1.697585649727002e-01 
-1.363395133462496e+01, -1.900245590316245e-01 
-1.373425106154459e+01, -2.115489826014761e-01 
-1.383659424639808e+01, -2.350487488407127e-01 
-1.394540838137542e+01, -2.604898001171037e-01 
-1.405541453348083e+01, -2.875656177405720e-01 
-1.417325394099932e+01, -3.173319883102718e-01 
-1.429449911174089e+01, -3.482392895597026e-01 
-1.441846889306092e+01, -3.829440168028652e-01 
-1.454942048898826e+01, -4.188407611741049e-01 
-1.468241554284945e+01, -4.582113840328840e-01 
-1.482392500476833e+01, -4.996595224577405e-01 
-1.496662648381529e+01, -5.441558189672516e-01 
-1.511988582885379e+01, -5.917513600097637e-01 
-1.527280459756998e+01, -6.418331082051224e-01 
-1.543985728366195e+01, -6.963764062227129e-01 
-1.561150775010506e+01, -7.527758451968809e-01 
-1.579014003115549e+01, -8.152716003403582e-01 
-1.598137363613131e+01, -8.801003032916436e-01 
-1.618009992019790e+01, -9.612596408975870e-01 
-1.640045280073103e+01, -1.055207619406187e+00 
-1.660905579814455e+01, -1.156392844763828e+00 
-1.682106455878114e+01, -1.283359697720168e+00 
-1.703051899700042e+01, -1.408623669064968e+00 
-1.724167631683124e+01, -1.550286390328888e+00 
-1.745794228149668e+01, -1.696597978392310e+00 
-1.766569383810443e+01, -1.848307701164309e+00 
-1.788366268438140e+01, -2.011103183227427e+00 
-1.809652288582376e+01, -2.176112411385545e+00 
-1.831789749532382e+01, -2.351509217374050e+00 
-1.853416345998926e+01, -2.530992939230249e+00 
-1.875724095110085e+01, -2.723929425817605e+00 
-1.897691267898937e+01, -2.919420234822270e+00 
-1.920680169654712e+01, -3.129896402008476e+00 
-1.944179935893948e+01, -3.346673231157377e+00 
-1.966828261327416e+01, -3.566855823529355e+00 
-1.990838892050114e+01, -3.797596281892875e+00 
-2.013998081967043e+01, -4.039235182570242e+00 
-2.038689865334357e+01, -4.295518865106845e+00 
-2.062359919734747e+01, -4.555208310866526e+00 
-2.087732855746677e+01, -4.830393979291211e+00 
-2.112254350952837e+01, -5.109666563583588e+00 
-2.137627286964766e+01, -5.409884591697893e+00 
-2.163511087460157e+01, -5.718106163386432e+00 
-2.188373158988625e+01, -6.025306006108048e+00 
-2.215619264773247e+01, -6.343574579304667e+00 
