rs=5.2, 
Re fxc, Im fxc 
-1.315994120579587e+01, -9.211679866870647e-01 
-1.331837088168655e+01, -1.012584405787654e+00 
-1.347841568865674e+01, -1.116921873524369e+00 
-1.363802000533252e+01, -1.220598605819464e+00 
-1.379879896279340e+01, -1.335801500818375e+00 
-1.396310184260959e+01, -1.454689831280545e+00 
-1.412182517869654e+01, -1.576367933607333e+00 
-1.428612805851273e+01, -1.706165740361141e+00 
-1.444837531695499e+01, -1.839487469470256e+00 
-1.461664260942090e+01, -1.982646815154604e+00 
-1.478285428051288e+01, -2.126980801624053e+00 
-1.495464549533410e+01, -2.277922142509703e+00 
-1.512937331211807e+01, -2.433121556241349e+00 
-1.529969622595791e+01, -2.595809304978022e+00 
-1.547882894568602e+01, -2.765398068327172e+00 
-1.565502506345137e+01, -2.940125885111144e+00 
-1.584003098710498e+01, -3.124250828175935e+00 
-1.602063200781447e+01, -3.311312373203482e+00 
-1.621297943637498e+01, -3.508945685296950e+00 
-1.640679516591686e+01, -3.711864880923378e+00 
-1.659180108957048e+01, -3.927851955284070e+00 
-1.679149002303787e+01, -4.153970306416269e+00 
-1.698236915061701e+01, -4.380822808039158e+00 
-1.719086788997267e+01, -4.613695343685696e+00 
-1.738762022147731e+01, -4.852294253159607e+00 
-1.760199216475849e+01, -5.102199080190129e+00 
-1.780461770018864e+01, -5.346818023687690e+00 
-1.801752134248844e+01, -5.610965370237578e+00 
-1.824657629558339e+01, -5.881866901301803e+00 
-1.848297275358524e+01, -6.145280097361002e+00 
-1.873405222140086e+01, -6.421173851761913e+00 
-1.899981469903027e+01, -6.691047572139174e+00 
-1.928466508941758e+01, -6.986910219886825e+00 
-1.960034980041383e+01, -7.287324600676746e+00 
-1.994393223005627e+01, -7.557345151152147e+00 
-2.032715878619591e+01, -7.849683876544490e+00 
-2.076177587668377e+01, -8.135708907716909e+00 
-2.125512500642675e+01, -8.445226754591372e+00 
-2.184391369995929e+01, -8.731692276058205e+00 
-2.253842006415105e+01, -9.038126690871778e+00 
-2.339297123531300e+01, -9.347057217353692e+00 
-2.445602114583061e+01, -9.629264665974528e+00 
-2.583328746636310e+01, -9.931441007942103e+00 
-2.770537121761994e+01, -1.023846274314823e+01 
-3.038355220765327e+01, -1.054357568707856e+01 
-3.461813223794718e+01, -1.084369640767220e+01 
-4.251905981874176e+01, -1.128668281375392e+01 
-6.342619749258195e+01, -2.368663143158858e+01 
-4.909998481727759e+01, -7.287177770578610e+01 
-2.730892995264791e-02, -6.471536575423175e+01 
5.663677375469045e+00, -4.153089325827442e+01 
4.429864060817180e+00, -3.275632659355998e+01 
2.597864926351951e+00, -2.909144734404070e+01 
1.668430405139729e+00, -2.606381072043943e+01 
9.423408868385343e-01, -2.494790197459221e+01 
4.423403536499117e-01, -2.339443953629437e+01 
-4.567590692870429e-02, -2.301708618408025e+01 
6.081996325063614e-02, -2.174406923322559e+01 
-3.603651098595825e-01, -2.240627297582704e+01 
-7.351195693366687e-01, -2.165303457238016e+01 
-3.090039415309830e-01, -2.069129742957763e+01 
-6.139700553631766e-01, -2.059732616676944e+01 
-5.103520551073368e-01, -2.075590267275825e+01 
2.324173623423107e-02, -2.100404553861113e+01 
2.015096266843055e-01, -2.069276573055901e+01 
1.050114178871673e-01, -2.054006242849570e+01 
1.168782264186637e-01, -2.040497873820893e+01 
4.763168383589967e-01, -2.036533461171173e+01 
5.960861494099936e-01, -2.008929402721268e+01 
8.014574076753230e-01, -1.995274203594454e+01 
1.131223125082990e+00, -1.983968286037843e+01 
1.465878284758645e+00, -1.976479951032816e+01 
1.829356192698749e+00, -1.956804717882352e+01 
2.018767019296500e+00, -1.941828047872297e+01 
2.344876667260536e+00, -1.924208436095762e+01 
2.644410067461632e+00, -1.906001503926676e+01 
2.915458428623995e+00, -1.887354081463177e+01 
3.210880586077232e+00, -1.867532018214575e+01 
3.467392767523954e+00, -1.847269464671559e+01 
3.756354400659129e+00, -1.824804459656477e+01 
3.991723047974009e+00, -1.803073605132084e+01 
