rs=7.0, 
Re fxc, Im fxc 
-2.432779242284743e+01, 0.000000000000000e+00 
-2.433178355162448e+01, -4.347403539208419e-03 
-2.433870150817135e+01, -7.996093467182289e-03 
-2.435014274399888e+01, -1.026784396707589e-02 
-2.436530903335165e+01, -6.212058903843501e-03 
-2.439777021407161e+01, -3.443279833581991e-03 
-2.443289214730960e+01, -4.388645203237876e-03 
-2.447439988659086e+01, -6.034054560387326e-03 
-2.452176128141178e+01, -7.785894018257957e-03 
-2.457604063277958e+01, -1.053365314362703e-02 
-2.463617363968705e+01, -1.343733236655264e-02 
-2.470349067839320e+01, -1.767191999899661e-02 
-2.477719352314261e+01, -2.211856960712753e-02 
-2.485781432443891e+01, -2.827581700909962e-02 
-2.494535308228208e+01, -3.470685584517695e-02 
-2.503980979667213e+01, -4.327447895323198e-02 
-2.514145054286086e+01, -5.219332139366690e-02 
-2.525000924559646e+01, -6.371970130177074e-02 
-2.536628413063435e+01, -7.568244462283143e-02 
-2.548947697221912e+01, -9.076891140005877e-02 
-2.562065207135797e+01, -1.064008324434821e-01 
-2.575901120229551e+01, -1.257072527143043e-01 
-2.590535259078713e+01, -1.456921648772239e-01 
-2.605914408632923e+01, -1.698943697812204e-01 
-2.622171606518084e+01, -1.949347117283961e-01 
-2.639093992532751e+01, -2.247165146627004e-01 
-2.656974249453910e+01, -2.555173858114100e-01 
-2.675652732130477e+01, -2.916184759760345e-01 
-2.695076225512092e+01, -3.289488338039885e-01 
-2.715297944649117e+01, -3.721328471716075e-01 
-2.736583964793353e+01, -4.168068819493230e-01 
-2.758668210692997e+01, -4.680263679213911e-01 
-2.781816757599855e+01, -5.209487355049981e-01 
-2.805763530262120e+01, -5.810019198369242e-01 
-2.830774603931598e+01, -6.430506685573724e-01 
-2.856317828104681e+01, -7.130550673067289e-01 
-2.883457503788582e+01, -7.854009282719512e-01 
-2.911129329976089e+01, -8.663144123452287e-01 
-2.940397607674413e+01, -9.499950790372569e-01 
-2.970198035876344e+01, -1.043068202117929e+00 
-3.001594915589092e+01, -1.139334228220237e+00 
-3.033523945805446e+01, -1.245844151516958e+00 
-3.067581578036224e+01, -1.356158950914462e+00 
-3.102171360770608e+01, -1.477489265736608e+00 
-3.138623670267612e+01, -1.603209822213502e+00 
-3.175874205520025e+01, -1.740956980071890e+00 
-3.215519418038664e+01, -1.883839390290075e+00 
-3.256228931564517e+01, -2.040318245875390e+00 
-3.299865272860200e+01, -2.202943439777354e+00 
-3.346428441925717e+01, -2.395981034960395e+00 
-3.396716664516475e+01, -2.601630597078896e+00 
-3.443811984085597e+01, -2.866428687673193e+00 
-3.494100206676355e+01, -3.161240066670863e+00 
-3.541993752000886e+01, -3.463501552719015e+00 
-3.592281974591644e+01, -3.792902714451069e+00 
-3.640973745671584e+01, -4.135607638773270e+00 
-3.692060194017751e+01, -4.504920088275766e+00 
-3.741550190853099e+01, -4.889132751879227e+00 
-3.793967015458281e+01, -5.300485091166590e+00 
-3.844521313300842e+01, -5.728600171317538e+00 
-3.898002438913235e+01, -6.187579980677629e+00 
-3.949354962511204e+01, -6.656138499102626e+00 
-4.003368238627203e+01, -7.156093897240372e+00 
-4.054986837476976e+01, -7.674940638256126e+00 
-4.109266188844778e+01, -8.229973613517082e+00 
-4.162215163953565e+01, -8.792722771080324e+00 
-4.217558816328579e+01, -9.391392087636964e+00 
-4.270507791437366e+01, -1.000442946779096e+01 
-4.326117519064183e+01, -1.065764421096721e+01 
-4.379066494172970e+01, -1.132522701774081e+01 
-4.434676221799787e+01, -1.203484971429928e+01 
-4.487093046404969e+01, -1.274473848610956e+01 
-4.542968849283589e+01, -1.348549198712897e+01 
-4.595917824392376e+01, -1.425125656181787e+01 
-4.651793627270995e+01, -1.505533597276639e+01 
-4.705540828135192e+01, -1.585036882515360e+01 
-4.764343458783644e+01, -1.667174312746932e+01 
-4.817824584396037e+01, -1.751866065395811e+01 
-4.876627215044489e+01, -1.840602161872095e+01 
-4.932769093174912e+01, -1.927209656333956e+01 
-4.993700325837788e+01, -2.012832672364145e+01 
-5.054365483248860e+01, -2.105613112667834e+01 
-5.121416446703204e+01, -2.199564284079456e+01 
-5.191926388430986e+01, -2.291599713678097e+01 
-5.269088211453842e+01, -2.387094121550176e+01 
-5.352635840519968e+01, -2.480672787609274e+01 
-5.446826479658213e+01, -2.579067415726006e+01 
-5.553256580379394e+01, -2.672193753857038e+01 
-5.676715497215964e+01, -2.769045145513313e+01 
-5.821992584700374e+01, -2.862437558896149e+01 
-5.996804025134914e+01, -2.961417552566846e+01 
-6.210196377080880e+01, -3.052947439187061e+01 
-6.477602005142846e+01, -3.147670228828913e+01 
-6.822701606731273e+01, -3.243723394729778e+01 
-7.287268996379227e+01, -3.349621344947352e+01 
-7.946603470346940e+01, -3.444610209841006e+01 
-8.953432223169307e+01, -3.543590203511704e+01 
-1.069143576794618e+02, -3.637514767398145e+01 
-1.449205466469954e+02, -3.740485889845888e+01 
-2.911661480479694e+02, -1.561994765709225e+02 
5.657292003834348e+01, -3.045231256884776e+02 
4.530995462952455e+01, -9.573387559870183e+01 
1.749843893482108e+01, -8.281858287618658e+01 
8.853387928491397e+00, -7.467135866598022e+01 
2.615493117697830e+00, -7.353255658826357e+01 
6.941105093783587e-01, -7.044608366734936e+01 
-2.025018918896720e+00, -7.112723631196491e+01 
-1.666136619264900e+00, -6.867402249034170e+01 
-4.189088764385663e+00, -7.075473095944076e+01 
-1.014039392146227e-01, -6.953344555366523e+01 
-1.876096600462609e+00, -6.973034123999940e+01 
-1.044026073024420e+00, -7.112191480692884e+01 
1.052912986434638e+00, -6.878311334358091e+01 
2.597027495222705e+00, -7.149442015945297e+01 
3.493035905669143e+00, -7.126027393786637e+01 
5.894098977938974e+00, -6.901193806013144e+01 
8.454275050786970e+00, -7.073078418677851e+01 
9.773742224477806e+00, -6.983677134072059e+01 
1.271733273517385e+01, -6.788111823996890e+01 
1.330881801993181e+01, -6.748200536226447e+01 
1.460220981894596e+01, -6.775074136658546e+01 
1.767963618129890e+01, -6.689930056081602e+01 
1.952965740708481e+01, -6.461371414782866e+01 
2.068788297818306e+01, -6.330196315644012e+01 
2.202970047302534e+01, -6.201681969023186e+01 
2.331404571347819e+01, -6.073433697654163e+01 
2.464282552098213e+01, -5.917247524845831e+01 
2.556956562301180e+01, -5.759997051030287e+01 
2.650003077856672e+01, -5.605939480236378e+01 
2.724610578462220e+01, -5.459065941241149e+01 
2.800442025226061e+01, -5.309531649727891e+01 
2.857914279615499e+01, -5.167181390013312e+01 
2.919111587530177e+01, -5.021638227277097e+01 
2.961151477315044e+01, -4.885141623102184e+01 
3.009311097891378e+01, -4.745452115905634e+01 
3.038845450841505e+01, -4.616139543529400e+01 
3.075297760338509e+01, -4.482835842376122e+01 
3.094721253720125e+01, -4.361505527553975e+01 
3.122659155159435e+01, -4.234853707695770e+01 
3.133302165231553e+01, -4.121239575175910e+01 
3.117071574871573e+01, -4.024920334023242e+01 
3.150863131850548e+01, -3.911572276755185e+01 
3.153789959620380e+01, -3.802215348264172e+01 
3.169222324224951e+01, -3.693922720780371e+01 
3.159909690411848e+01, -3.587492620059191e+01 
3.166561571706922e+01, -3.491971604661931e+01 
3.153257809116774e+01, -3.396450589264671e+01 
3.162038292426271e+01, -3.309976132428712e+01 
3.145541626814488e+01, -3.221106998326527e+01 
3.153523884368577e+01, -3.134632541490567e+01 
3.135696842497780e+01, -3.053745664942470e+01 
3.137825444512203e+01, -2.969399810120935e+01 
3.119998402641406e+01, -2.892770137601685e+01 
3.117071574871573e+01, -2.813479712564405e+01 
3.096583780482745e+01, -2.741107244074003e+01 
3.090996200194883e+01, -2.667670474576388e+01 
3.069444104798844e+01, -2.600965408949389e+01 
3.063058298755574e+01, -2.532291386459047e+01 
3.040707977604126e+01, -2.470029777537156e+01 
3.033790021057250e+01, -2.403936684989303e+01 
3.011173624653998e+01, -2.345905672571079e+01 
3.002127066092698e+01, -2.282499940066436e+01 
2.979510669689447e+01, -2.228193981173454e+01 
2.968601584365526e+01, -2.168114189316347e+01 
2.945985187962275e+01, -2.116894703344279e+01 
2.933479651127537e+01, -2.060327104810972e+01 
2.910597179472483e+01, -2.012327129385720e+01 
2.897559492134138e+01, -1.959085471499949e+01 
2.874677020479085e+01, -1.914145361470431e+01 
2.861373257888937e+01, -1.863537848577509e+01 
2.838756861485686e+01, -1.821285098591201e+01 
2.824920948391933e+01, -1.772859402763063e+01 
2.802570627240484e+01, -1.733214190244424e+01 
2.787936488391323e+01, -1.687103349106972e+01 
2.765852242491678e+01, -1.649746383753838e+01 
2.750685953138909e+01, -1.605977004832253e+01 
2.728867782491067e+01, -1.570668818918001e+01 
2.713169342634693e+01, -1.529214294687101e+01 
2.691617247238654e+01, -1.495954888211732e+01 
2.675918807382280e+01, -1.456628965995256e+01 
2.654872254964666e+01, -1.425258693807688e+01 
2.639093992532751e+01, -1.387821905879013e+01 
2.618313515366941e+01, -1.358181122828164e+01 
2.602402215309125e+01, -1.322367393935487e+01 
2.582047458546199e+01, -1.294429492496177e+01 
2.565949905812120e+01, -1.260265430164678e+01 
2.545967654401719e+01, -1.233817550135465e+01 
2.529737064041739e+01, -1.201329761890324e+01 
2.510180533034222e+01, -1.176238865645306e+01 
2.494003157724602e+01, -1.145347528910984e+01 
2.474765917019249e+01, -1.121587008924980e+01 
2.458615149234810e+01, -1.092185693600754e+01 
2.439803628932341e+01, -1.069702334823405e+01 
2.423812506298984e+01, -1.041658003283374e+01 
2.405426706399400e+01, -1.020345375613957e+01 
2.389542013866764e+01, -9.935249902322196e+00 
2.371448896744163e+01, -9.733032710951955e+00 
2.355537596686347e+01, -9.476802243465711e+00 
2.337896807491811e+01, -9.284961986915784e+00 
2.322145152585076e+01, -9.040704905760675e+00 
-2.434482123896282e+01, 0.000000000000000e+00 
-2.435014274399888e+01, -5.624032597358979e-03 
-2.435892322730838e+01, -1.247946146006202e-02 
-2.437222698989852e+01, -2.006260613644613e-02 
-2.438819150500670e+01, -2.720885524936979e-02 
-2.440841322414373e+01, -3.325940647536890e-02 
-2.443156177105058e+01, -3.667315195600076e-02 
-2.445923359723809e+01, -3.516716603079606e-02 
-2.449621805723870e+01, -2.882925353284976e-02 
-2.455129563436191e+01, -9.898265442321585e-03 
-2.461887874831986e+01, -1.277906219359214e-02 
-2.468805831378863e+01, -1.687129956632153e-02 
-2.476229330904165e+01, -2.117879181775950e-02 
-2.484291411033794e+01, -2.710774665368467e-02 
-2.492965464242571e+01, -3.333124679335570e-02 
-2.502331313106034e+01, -4.158490110428324e-02 
-2.512388957624186e+01, -5.021106076773492e-02 
-2.523138397797025e+01, -6.131970253050813e-02 
-2.534606241149732e+01, -7.289131523141848e-02 
-2.546765880157128e+01, -8.744297075252187e-02 
-2.559697137394751e+01, -1.025666880650016e-01 
-2.573346797812242e+01, -1.212079202063164e-01 
-2.587794683985143e+01, -1.405542517649090e-01 
-2.602934365812730e+01, -1.639369448933523e-01 
