rs=4.0, 
Re fxc, Im fxc 
-4.314285315519721e+00, 0.000000000000000e+00 
-4.314806605808968e+00, -6.390584537588922e-04 
-4.315675422957712e+00, -1.208785299047987e-03 
-4.316891766965954e+00, -1.716348277344425e-03 
-4.318542519548568e+00, -2.002797291285430e-03 
-4.320453917275806e+00, -1.579943984991565e-03 
-4.324798003019528e+00, -5.283016436369650e-04 
-4.329576497337622e+00, -6.573209902254980e-04 
-4.334789400230088e+00, -7.975133253468831e-04 
-4.340871120271299e+00, -1.026159934381929e-03 
-4.347561012316629e+00, -1.268994327455969e-03 
-4.354945958080956e+00, -1.576294952966839e-03 
-4.363112839279153e+00, -1.969174067629025e-03 
-4.371974774196345e+00, -2.385163718447810e-03 
-4.381618644547407e+00, -2.948157230834136e-03 
-4.392044450332339e+00, -3.572489233921812e-03 
-4.403078428121391e+00, -4.267456071202403e-03 
-4.415154986488938e+00, -5.156342896082727e-03 
-4.427926598575480e+00, -6.093101545858863e-03 
-4.441393264381017e+00, -7.211964270011813e-03 
-4.455989392479922e+00, -8.492687628975830e-03 
-4.471193692582948e+00, -9.838485392380797e-03 
-4.487266809834718e+00, -1.152138420949857e-02 
-4.504382507664981e+00, -1.330506581587068e-02 
-4.522019495784491e+00, -1.527988719496654e-02 
-4.540959709627117e+00, -1.759180962777520e-02 
-4.560768740618488e+00, -2.001146538702816e-02 
-4.581272825328854e+00, -2.281774477747235e-02 
-4.603080135762337e+00, -2.589596393547351e-02 
-4.625669381629690e+00, -2.910971856867879e-02 
-4.649127444645786e+00, -3.295944735476491e-02 
-4.673888733385000e+00, -3.696556322762503e-02 
-4.699171312413459e+00, -4.134440165729646e-02 
-4.726191525739408e+00, -4.624800564480945e-02 
-4.754080556214102e+00, -5.135404402797988e-02 
-4.782577758692915e+00, -5.710995763841107e-02 
-4.812986358898967e+00, -6.326205186866968e-02 
-4.844263776253763e+00, -6.965480844913047e-02 
-4.876323129042428e+00, -7.703801657915978e-02 
-4.910293879558332e+00, -8.464451071641639e-02 
-4.944438393503985e+00, -9.285917685779403e-02 
-4.981276240610744e+00, -1.018253698328355e-01 
-5.019069786581123e+00, -1.111217133243999e-01 
-5.057471504555622e+00, -1.213998201940453e-01 
-5.098566555691229e+00, -1.322600345533494e-01 
-5.140877950835077e+00, -1.434938402866136e-01 
-5.184318808272294e+00, -1.562133233442306e-01 
-5.230539880585492e+00, -1.692716450898579e-01 
-5.276847834613565e+00, -1.832943538705914e-01 
-5.328976863538225e+00, -1.987506109467530e-01 
-5.382409118186001e+00, -2.147194701406738e-01 
-5.436623308267648e+00, -2.347109527332809e-01 
-5.496832336675630e+00, -2.587250587245741e-01 
-5.558778999381101e+00, -2.835471646641997e-01 
-5.616207812913101e+00, -3.138775713268642e-01 
-5.677546303614450e+00, -3.480742143014411e-01 
-5.738015977167056e+00, -3.818277605301583e-01 
-5.797964360430415e+00, -4.214110698269500e-01 
-5.859215969416891e+00, -4.622889166753708e-01 
-5.919251234395123e+00, -5.037228064989879e-01 
-5.980242198236976e+00, -5.487275348039442e-01 
-6.042449506087069e+00, -5.951223705468914e-01 
-6.103266706499173e+00, -6.427683029840305e-01 
-6.166169068068262e+00, -6.929077406380659e-01 
-6.228202612488608e+00, -7.441158233850567e-01 
-6.291539382632068e+00, -7.973569382601092e-01 
-6.356005615068899e+00, -8.521097949739769e-01 
-6.419342385212359e+00, -9.098253181650627e-01 
-6.485980660521050e+00, -9.693392928540495e-01 
-6.553835279837982e+00, -1.030590901840525e+00 
-6.620299791716922e+00, -1.093232618264991e+00 
-6.691195271054461e+00, -1.157438205557197e+00 
-6.758528600082147e+00, -1.224945298014632e+00 
-6.832204294295665e+00, -1.295493250492671e+00 
