# omega (a.u.), Re alpha(w), Im alpha(w)
2.154143634544906649e-01,7.322723603896148098e-03,-5.712675936318409309e-02
2.172555118600846269e-01,7.447316850613835276e-03,-5.760416525578197777e-02
2.190966602656785611e-01,7.572932595143605505e-03,-5.808129770898009386e-02
2.209378086712724953e-01,7.699569889766872018e-03,-5.855815456294639898e-02
2.227789570768664573e-01,7.827227779397694790e-03,-5.903473366172359155e-02
2.246201054824603638e-01,7.955905301595610560e-03,-5.951103285325715087e-02
2.264612538880542980e-01,8.085601486583075467e-03,-5.998704998942337024e-02
2.283024022936482600e-01,8.216315357260039337e-03,-6.046278292605693216e-02
2.301435506992421942e-01,8.348045929220433356e-03,-6.093822952297864304e-02
2.319846991048361007e-01,8.480792210767773912e-03,-6.141338764402289735e-02
2.338258475104300627e-01,8.614553202930322340e-03,-6.188825515706528752e-02
2.356669959160239969e-01,8.749327899478319404e-03,-6.236282993404965169e-02
2.375081443216179311e-01,8.885115286939760867e-03,-6.283710985101551016e-02
2.393492927272118931e-01,9.021914344616644918e-03,-6.331109278812509233e-02
2.411904411328058273e-01,9.159724044601351423e-03,-6.378477662969021800e-02
2.430315895383997338e-01,9.298543351792681183e-03,-6.425815926419921331e-02
2.448727379439936958e-01,9.438371223913367969e-03,-6.473123858434368105e-02
2.467138863495876300e-01,9.579206611526707577e-03,-6.520401248704509045e-02
2.485550347551815642e-01,9.721048458052295241e-03,-6.567647887348136704e-02
2.503961831607754984e-01,9.863895699783718080e-03,-6.614863564911309390e-02
2.522373315663694604e-01,1.000774726590628570e-02,-6.662048072370993501e-02
2.540784799719633669e-01,1.015260207851304344e-02,-6.709201201137679482e-02
2.559196283775573288e-01,1.029845905262203112e-02,-6.756322743057975588e-02
2.577607767831512353e-01,1.044531709619467806e-02,-6.803412490417203029e-02
2.596019251887451973e-01,1.059317511015195855e-02,-6.850470235941984176e-02
2.614430735943391038e-01,1.074203198839254227e-02,-6.897495772802786362e-02
2.632842219999330657e-01,1.089188661781137317e-02,-6.944488894616500374e-02
2.651253704055269722e-01,1.104273787831574170e-02,-6.991449395448970372e-02
2.669665188111209342e-01,1.119458464284344389e-02,-7.038377069817530751e-02
2.688076672167148962e-01,1.134742577738225011e-02,-7.085271712693516633e-02
2.706488156223088026e-01,1.150126014098606063e-02,-7.132133119504763252e-02
2.724899640279027646e-01,1.165608658579452353e-02,-7.178961086138128944e-02
2.743311124334966711e-01,1.181190395704980085e-02,-7.225755408941930691e-02
2.761722608390906331e-01,1.196871109311662372e-02,-7.272515884728442126e-02
2.780134092446845395e-01,1.212650682549972110e-02,-7.319242310776342963e-02
2.798545576502785015e-01,1.228528997886181064e-02,-7.365934484833157325e-02
2.816957060558724635e-01,1.244505937104330336e-02,-7.412592205117686517e-02
2.835368544614663699e-01,1.260581381308147932e-02,-7.459215270322414049e-02
2.853780028670603319e-01,1.276755210922739248e-02,-7.505803479615928697e-02
2.872191512726542384e-01,1.293027305696650003e-02,-7.552356632645287893e-02
2.890602996782482004e-01,1.309397544703672957e-02,-7.598874529538432454e-02
2.909014480838421624e-01,1.325865806344837285e-02,-7.645356970906515282e-02
2.927425964894360688e-01,1.342431968350256237e-02,-7.691803757846267520e-02
2.945837448950300308e-01,1.359095907781124324e-02,-7.738214691942352230e-02
2.964248933006239373e-01,1.375857501031602613e-02,-7.784589575269652839e-02
2.982660417062178992e-01,1.392716623830769079e-02,-7.830928210395615707e-02
3.001071901118118612e-01,1.409673151244633313e-02,-7.877230400382552455e-02
3.019483385174057122e-01,1.426726957678045235e-02,-7.923495948789879839e-02
3.037894869229996742e-01,1.443877916876669214e-02,-7.969724659676456768e-02
3.056306353285936361e-01,1.461125901929027915e-02,-8.015916337602790875e-02
3.074717837341875426e-01,1.478470785268459417e-02,-8.062070787633303370e-02
3.093129321397815046e-01,1.495912438675063051e-02,-8.108187815338567528e-02
3.111540805453754666e-01,1.513450733277869886e-02,-8.154267226797511092e-02
3.129952289509693730e-01,1.531085539556640250e-02,-8.200308828599622846e-02
3.148363773565633350e-01,1.548816727344098747e-02,-8.246312427847166115e-02
3.166775257621572970e-01,1.566644165827874025e-02,-8.292277832157321504e-02
3.185186741677511479e-01,1.584567723552537943e-02,-8.338204849664361540e-02
3.203598225733451099e-01,1.602587268421674233e-02,-8.384093289021825324e-02
3.222009709789390719e-01,1.620702667699998323e-02,-8.429942959404621017e-02
3.240421193845329784e-01,1.638913788015350023e-02,-8.475753670511156079e-02
3.258832677901269403e-01,1.657220495360767903e-02,-8.521525232565456409e-02
3.277244161957209023e-01,1.675622655096675045e-02,-8.567257456319252173e-02
3.295655646013148088e-01,1.694120131952890976e-02,-8.612950153054059477e-02
3.314067130069087708e-01,1.712712790030767804e-02,-8.658603134583238436e-02
3.332478614125026772e-01,1.731400492805270849e-02,-8.704216213254065138e-02
3.350890098180966392e-01,1.750183103127173415e-02,-8.749789201949738360e-02
3.369301582236906012e-01,1.769060483225096819e-02,-8.795321914091447368e-02
3.387713066292844521e-01,1.788032494707710376e-02,-8.840814163640328682e-02
3.406124550348784141e-01,1.807098998565870654e-02,-8.886265765099510272e-02
3.424536034404723761e-01,1.826259855174759000e-02,-8.931676533516057226e-02
3.442947518460662826e-01,1.845514924296005541e-02,-8.977046284482963212e-02
3.461359002516602446e-01,1.864864065079969990e-02,-9.022374834141080879e-02
3.479770486572542065e-01,1.884307136067787589e-02,-9.067661999181089727e-02
3.498181970628481130e-01,1.903843995193651994e-02,-9.112907596845379321e-02
3.516593454684420750e-01,1.923474499786966690e-02,-9.158111444930006062e-02
3.535004938740360370e-01,1.943198506574502632e-02,-9.203273361786545870e-02
3.553416422796298879e-01,1.963015871682747757e-02,-9.248393166324005155e-02
3.571827906852238499e-01,1.982926450639894631e-02,-9.293470678010666564e-02
3.590239390908178119e-01,2.002930098378308613e-02,-9.338505716875966645e-02
3.608650874964117183e-01,2.023026669236586278e-02,-9.383498103512297184e-02
3.627062359020056803e-01,2.043216016961848375e-02,-9.428447659076862053e-02
3.645473843075996423e-01,2.063497994711993577e-02,-9.473354205293464669e-02
3.663885327131935488e-01,2.083872455057947035e-02,-9.518217564454310720e-02
3.682296811187875107e-01,2.104339249985889143e-02,-9.563037559421776190e-02
3.700708295243814727e-01,2.124898230899586668e-02,-9.607814013630192052e-02
3.719119779299753792e-01,2.145549248622567393e-02,-9.652546751087580368e-02
3.737531263355692857e-01,2.166292153400431117e-02,-9.697235596377384859e-02
3.755942747411632476e-01,2.187126794903271679e-02,-9.741880374660200070e-02
3.774354231467571541e-01,2.208053022227710049e-02,-9.786480911675478345e-02
3.792765715523511161e-01,2.229070683899462418e-02,-9.831037033743213194e-02
3.811177199579450781e-01,2.250179627875430188e-02,-9.875548567765615737e-02
3.829588683635389845e-01,2.271379701546138302e-02,-9.920015341228782813e-02
3.848000167691329465e-01,2.292670751738094467e-02,-9.964437182204348431e-02
3.866411651747269085e-01,2.314052624715886436e-02,-1.000881391935108805e-01
3.884823135803208149e-01,2.335525166184798315e-02,-1.005314538191656726e-01
3.903234619859147769e-01,2.357088221292963706e-02,-1.009743139973873077e-01
3.921646103915087389e-01,2.378741634633801255e-02,-1.014167180324748174e-01
3.940057587971025899e-01,2.400485250248270142e-02,-1.018586642346625826e-01
3.958469072026965518e-01,2.422318911627381957e-02,-1.023001509201360432e-01
3.976880556082905138e-01,2.444242461714351417e-02,-1.027411764110469916e-01
3.995292040138844203e-01,2.466255742907210238e-02,-1.031817390355287273e-01
4.013703524194783823e-01,2.488358597060964794e-02,-1.036218371277115718e-01
4.032115008250723442e-01,2.510550865490114580e-02,-1.040614690277372051e-01
4.050526492306662507e-01,2.532832388971018034e-02,-1.045006330817742635e-01
4.068937976362602127e-01,2.555203007744196245e-02,-1.049393276420323290e-01
4.087349460418541747e-01,2.577662561516851428e-02,-1.053775510667768617e-01
4.105760944474480256e-01,2.600210889465199085e-02,-1.058153017203434521e-01
4.124172428530419876e-01,2.622847830236890374e-02,-1.062525779731520320e-01
4.142583912586359496e-01,2.645573221953525372e-02,-1.066893782017208914e-01
4.160995396642298561e-01,2.668386902212833284e-02,-1.071257007886807083e-01
4.179406880698238180e-01,2.691288708091383111e-02,-1.075615441227882468e-01
4.197818364754177800e-01,2.714278476146809310e-02,-1.079969065989400262e-01
4.216229848810116865e-01,2.737356042420367730e-02,-1.084317866181857409e-01
4.234641332866056485e-01,2.760521242439326062e-02,-1.088661825877416112e-01
4.253052816921995549e-01,2.783773911219419861e-02,-1.093000929210034416e-01
4.271464300977935169e-01,2.807113883267291568e-02,-1.097335160375598334e-01
4.289875785033874234e-01,2.830540992583006898e-02,-1.101664503632048958e-01
4.308287269089813298e-01,2.854055072662440434e-02,-1.105988943299510557e-01
4.326698753145752918e-01,2.877655956499793055e-02,-1.110308463760415337e-01
