# omega (a.u.), Re alpha(w), Im alpha(w)
5.228861471886782075e-01,-3.186819387487170845e-03,-1.705761495180716306e-02
5.302507408110539444e-01,-2.957462183430897319e-03,-1.739160828493365243e-02
5.376153344334297923e-01,-2.731849948803175086e-03,-1.771563627249488765e-02
5.449799280558055292e-01,-2.490987191150200331e-03,-1.803306142037843646e-02
5.523445216781812661e-01,-2.242048353424179203e-03,-1.834020424816498740e-02
5.597091153005570030e-01,-1.994541627689933299e-03,-1.864007210630580155e-02
5.670737089229327399e-01,-1.723097694530976174e-03,-1.892839491189829762e-02
5.744383025453084768e-01,-1.453566764636414835e-03,-1.920644748989979236e-02
5.818028961676843247e-01,-1.187690641831065218e-03,-1.948055325159853829e-02
5.891674897900600616e-01,-9.006279763086844862e-04,-1.973849208055544410e-02
5.965320834124357985e-01,-6.135879778799001750e-04,-1.998703504980251650e-02
6.038966770348114244e-01,-3.185173243557058546e-04,-2.022595877731250824e-02
6.112612706571872723e-01,-1.282285310211987295e-05,-2.044699844195003655e-02
6.186258642795630092e-01,2.836853116428792463e-04,-2.066603229876472908e-02
6.259904579019387461e-01,5.804368512323871332e-04,-2.087635350178700805e-02
6.333550515243145940e-01,8.957778153140515684e-04,-2.106134994529512694e-02
6.407196451466902198e-01,1.202501419054696893e-03,-2.124609311396946643e-02
6.480842387690659567e-01,1.528898912164500289e-03,-2.139999035456543672e-02
6.554488323914418046e-01,1.833660876351916576e-03,-2.156109848211616026e-02
6.628134260138175415e-01,2.137276863874197023e-03,-2.171747546362720604e-02
6.701780196361932784e-01,2.462715990905013728e-03,-2.182835571616609932e-02
6.775426132585689043e-01,2.768651274784968228e-03,-2.195415665975908315e-02
6.849072068809447522e-01,3.092577500962004951e-03,-2.203597955474287731e-02
6.922718005033204891e-01,3.390710648599544203e-03,-2.213823736139905463e-02
6.996363941256962260e-01,3.691559149189238727e-03,-2.222773679733110186e-02
7.070009877480720739e-01,3.997123679001276207e-03,-2.227079659037984466e-02
7.143655813704476998e-01,4.285894654707794217e-03,-2.234037888623835802e-02
7.217301749928234367e-01,4.578418037375964200e-03,-2.235933474526338033e-02
7.290947686151992846e-01,4.855487949961908092e-03,-2.239679887848678927e-02
7.364593622375750215e-01,5.129724948859692643e-03,-2.241889285954539596e-02
7.438239558599507584e-01,5.391921491425655417e-03,-2.241500735512326481e-02
7.511885494823264953e-01,5.643877006908674422e-03,-2.240073313669714919e-02
7.585531431047022322e-01,5.887028762981329905e-03,-2.239303229471113765e-02
7.659177367270779691e-01,6.121598463310613629e-03,-2.237999975585860252e-02
7.732823303494538170e-01,6.337678619232201341e-03,-2.234106549953929211e-02
7.806469239718295539e-01,6.547433148646467603e-03,-2.230812484514461611e-02
7.880115175942051797e-01,6.728478338307870843e-03,-2.225085530713650020e-02
7.953761112165810276e-01,6.918238035758477941e-03,-2.221527669102519795e-02
8.027407048389567645e-01,7.092384587118841580e-03,-2.217023658456582572e-02
8.101052984613325014e-01,7.229812238131934701e-03,-2.210844669981056748e-02
8.174698920837083493e-01,7.380176370151305017e-03,-2.206066679094998914e-02
8.248344857060839752e-01,7.483725269303777294e-03,-2.199963493188330718e-02
8.321990793284597121e-01,7.604818374962314838e-03,-2.195241638240305951e-02
8.395636729508355600e-01,7.712356659260318284e-03,-2.190452539767859599e-02
8.469282665732112969e-01,7.781027852476521053e-03,-2.185919849227732983e-02
8.542928601955870338e-01,7.862994270672173797e-03,-2.181868239658790384e-02
8.616574538179626597e-01,7.906109572179477116e-03,-2.178348315739059640e-02
8.690220474403385076e-01,7.955361049734422513e-03,-2.175749311079963957e-02
8.763866410627142445e-01,8.000087944996932612e-03,-2.173730848965997609e-02
8.837512346850899814e-01,8.007176432996700524e-03,-2.174419852081679524e-02
