#  G_vec| (bohr), n(G) (1/bohr**3), rs=3.93 bohr
7.649805565158806608e+00,-1.356372265650192581e-08
7.485274385330313862e+00,-1.608740545189334836e-08
7.485274385330313862e+00,-1.608740545189334836e-08
7.649805565158805720e+00,-1.356372265650205485e-08
7.649805565158806608e+00,-1.356372265650192581e-08
7.401637409597679351e+00,-1.756225535717252597e-08
7.317044489589329181e+00,-1.920461741201956565e-08
7.401637409597679351e+00,-1.756225535717252597e-08
7.649805565158806608e+00,-1.356372265650192581e-08
7.485274385330313862e+00,-1.608740545189334836e-08
7.317044489589329181e+00,-1.920461741201956565e-08
7.317044489589329181e+00,-1.920461741201956565e-08
7.485274385330313862e+00,-1.608740545189334836e-08
7.485274385330313862e+00,-1.608740545189334836e-08
7.401637409597679351e+00,-1.756225535717252597e-08
7.485274385330313862e+00,-1.608740545189334836e-08
7.649805565158805720e+00,-1.356372265650205485e-08
7.649805565158805720e+00,-1.356372265650205485e-08
7.649805565158806608e+00,-1.356372265650192581e-08
7.649805565158806608e+00,-1.356372265650192581e-08
7.485274385330313862e+00,-1.608740545189334836e-08
7.231462077761543483e+00,-2.103741213004518414e-08
7.144854617245688821e+00,-2.308726160544712087e-08
7.231462077761543483e+00,-2.103741213004518414e-08
7.485274385330313862e+00,-1.608740545189334836e-08
7.317044489589329181e+00,-1.920461741201956565e-08
6.968411220681834273e+00,-2.796743844071331261e-08
6.787382586790872807e+00,-3.416259519405328898e-08
6.787382586790872807e+00,-3.416259519405328898e-08
6.968411220681834273e+00,-2.796743844071331261e-08
7.317044489589329181e+00,-1.920461741201956565e-08
7.317044489589329181e+00,-1.920461741201956565e-08
6.878492470011014603e+00,-3.087655414910334462e-08
6.601391506221958139e+00,-4.211308885777021109e-08
6.506402503526287795e+00,-4.693129975711497809e-08
6.601391506221958139e+00,-4.211308885777021109e-08
6.878492470011014603e+00,-3.087655414910334462e-08
7.317044489589329181e+00,-1.920461741201956565e-08
7.485274385330313862e+00,-1.608740545189334836e-08
6.968411220681834273e+00,-2.796743844071331261e-08
6.601391506221958139e+00,-4.211308885777021109e-08
6.410006026312836447e+00,-5.243934936068365497e-08
6.410006026312836447e+00,-5.243934936068365497e-08
6.601391506221958139e+00,-4.211308885777021109e-08
6.968411220681834273e+00,-2.796743844071331261e-08
7.485274385330313862e+00,-1.608740545189334836e-08
7.231462077761543483e+00,-2.103741213004518414e-08
6.787382586790872807e+00,-3.416259519405328898e-08
6.506402503526287795e+00,-4.693129975711497809e-08
6.410006026312836447e+00,-5.243934936068365497e-08
6.506402503526287795e+00,-4.693129975711497809e-08
6.787382586790872807e+00,-3.416259519405328898e-08
7.231462077761543483e+00,-2.103741213004518414e-08
7.649805565158806608e+00,-1.356372265650192581e-08
7.144854617245688821e+00,-2.308726160544712087e-08
6.787382586790872807e+00,-3.416259519405328898e-08
6.601391506221958139e+00,-4.211308885777021109e-08
6.601391506221958139e+00,-4.211308885777021109e-08
6.787382586790872807e+00,-3.416259519405328898e-08
7.144854617245688821e+00,-2.308726160544712087e-08
7.649805565158805720e+00,-1.356372265650205485e-08
7.649805565158806608e+00,-1.356372265650192581e-08
7.231462077761543483e+00,-2.103741213004518414e-08
6.968411220681834273e+00,-2.796743844071331261e-08
6.878492470011014603e+00,-3.087655414910334462e-08
6.968411220681833385e+00,-2.796743844071470889e-08
7.231462077761543483e+00,-2.103741213004518414e-08
7.649805565158805720e+00,-1.356372265650205485e-08
7.485274385330313862e+00,-1.608740545189334836e-08
7.317044489589329181e+00,-1.920461741201956565e-08
7.317044489589329181e+00,-1.920461741201956565e-08
7.485274385330313862e+00,-1.608740545189334836e-08
7.485274385330314750e+00,-1.608740545189315976e-08
7.317044489589330070e+00,-1.920461741201958881e-08
7.317044489589330070e+00,-1.920461741201958881e-08
7.485274385330314750e+00,-1.608740545189315976e-08
7.485274385330313862e+00,-1.608740545189334836e-08
7.057184369212041730e+00,-2.538518413332987243e-08
6.787382586790872807e+00,-3.416259519405328898e-08
6.695032942334614212e+00,-3.788471615340390060e-08
6.787382586790872807e+00,-3.416259519405328898e-08
7.057184369212041730e+00,-2.538518413332987243e-08
7.485274385330313862e+00,-1.608740545189334836e-08
7.317044489589329181e+00,-1.920461741201956565e-08
6.787382586790872807e+00,-3.416259519405328898e-08
6.410006026312836447e+00,-5.243934936068365497e-08
6.212727637383948398e+00,-6.603068680249110096e-08
6.212727637383948398e+00,-6.603068680249110096e-08
6.410006026312836447e+00,-5.243934936068365497e-08
6.787382586790872807e+00,-3.416259519405328898e-08
7.317044489589329181e+00,-1.920461741201956565e-08
7.317044489589329181e+00,-1.920461741201956565e-08
6.695032942334615100e+00,-3.788471615340355650e-08
6.212727637383949286e+00,-6.603068680249110096e-08
5.904464061600810609e+00,-9.554807675968737370e-08
5.798068607235453698e+00,-1.088463071419543403e-07
5.904464061600810609e+00,-9.554807675968737370e-08
6.212727637383948398e+00,-6.603068680249110096e-08
6.695032942334615100e+00,-3.788471615340355650e-08
7.317044489589329181e+00,-1.920461741201956565e-08
7.485274385330313862e+00,-1.608740545189334836e-08
6.787382586790872807e+00,-3.416259519405328898e-08
6.212727637383949286e+00,-6.603068680249110096e-08
5.798068607235453698e+00,-1.088463071419543403e-07
5.579194118612179842e+00,-1.429765802720431157e-07
5.579194118612178954e+00,-1.429765802720441480e-07
5.798068607235452809e+00,-1.088463071419563520e-07
6.212727637383948398e+00,-6.603068680249110096e-08
6.787382586790872807e+00,-3.416259519405328898e-08
7.485274385330313862e+00,-1.608740545189334836e-08
