# omega (a.u.), Re alpha(w), Im alpha(w)
0.000000000000000000,0.000000000000000000,0.000000000000000000
0.029458374489503000,-0.001272121950808580,-0.003439331300296423
0.058916748979005999,-0.004998315931228758,-0.007455550753828864
0.088375123468509009,-0.010961359972303278,-0.012543612813126114
0.117833497958011998,-0.018871347016461350,-0.019112648207488966
0.147291872447515015,-0.028390883590544171,-0.027490281941748910
0.176750246937018018,-0.039153099162119315,-0.037927331237731642
0.206208621426520994,-0.050776416057341088,-0.050602816415462305
0.235666995916023997,-0.062873866591515642,-0.065629218781539322
0.265125370405526972,-0.075064280353451321,-0.083057921274315105
0.294583744895030031,-0.086976624340136421,-0.102884769857317329
0.324042119384532978,-0.098258652337568433,-0.125055696397759930
0.353500493874036037,-0.108581190129744945,-0.149472346957241570
0.382958868363538985,-0.117638388445284819,-0.175997662996069920
0.412417242853041988,-0.125157992445146526,-0.204461366889271801
0.441875617342544991,-0.130895105289864255,-0.234665307309173232
0.471333991832047994,-0.134639824769732852,-0.266388624384946371
0.500792366321550997,-0.136215524141703237,-0.299392699043445953
0.530250740811053944,-0.135479475914387637,-0.333425855509729752
0.559709115300557003,-0.132322590596634732,-0.368227790544127465
0.589167489790060062,-0.126667246318267646,-0.403533707562998722
0.618625864279563009,-0.118469174089506218,-0.439078138283404085
0.648084238769065957,-0.107718618465453816,-0.474598438902737729
0.677542613258568904,-0.094426524860904762,-0.509837952032271002
0.707000987748072074,-0.078635164094891449,-0.544548829612315100
0.736459362237575021,-0.060417999182395099,-0.578494515814913624
0.765917736727077969,-0.039856432705372646,-0.611451892460959989
0.795376111216581028,-0.017068121720737350,-0.643213092720584578
0.824834485706083975,0.007824954493659947,-0.673586991811604974
0.854292860195587034,0.034668666122986927,-0.702400386048371628
0.883751234685089981,0.063319641271098653,-0.729498873914763535
0.913209609174593040,0.093596378993325305,-0.754747454836843801
0.942667983664095988,0.125328844344221396,-0.778030863013380314
0.972126358153598935,0.158332905377387895,-0.799253655030466192
1.001584732643101994,0.192422243696251632,-0.818340071047624185
1.031043107132604941,0.227406125169141077,-0.835233690107928806
1.060501481622107889,0.263095934861276526,-0.849896900607668426
1.089959856111611058,0.299304677330822222,-0.862310207177701460
1.119418230601114006,0.335848451875464360,-0.872471395197228938
1.148876605090616954,0.372549050890631228,-0.880394573900685984
1.178334979580120123,0.409231218759995186,-0.886109118570880261
1.207793354069622849,0.445730151094889948,-0.889658531658078622
1.237251728559126018,0.481893299941975883,-0.891099241847905232
1.266710103048629188,0.517566015632796361,-0.890499359143111957
1.296168477538131913,0.552617486649233713,-0.887937402948055787
1.325626852027635083,0.586912952617505534,-0.883501018972117191
1.355085226517137809,0.620347391828530048,-0.877285699520813811
1.384543601006640978,0.652804677225089836,-0.869393520441603673
1.414001975496144148,0.684197347105609643,-0.859931906654931799
1.443460349985646873,0.714442875756521656,-0.849012436848313734
1.472918724475150043,0.743469791450942608,-0.836749696559200284
1.502377098964652991,0.771220045255731512,-0.823260187536638988
1.531835473454155938,0.797643459253610132,-0.808661299966297209
1.561293847943659108,0.822703725715372314,-0.793070352880873908
1.590752222433162055,0.846373936806206317,-0.776603706869007593
1.620210596922665003,0.868635979515165801,-0.759375952049823333
1.649668971412167950,0.889480070238094500,-0.741499173205011464
1.679127345901671120,0.908908700790707957,-0.723082292961734985
1.708585720391174068,0.926924627616650509,-0.704230493002575675
1.738044094880677015,0.943548106165322364,-0.685044712446273851
1.767502469370179963,0.958803311827062910,-0.665621221797098039
1.796960843859682910,0.972717117538159703,-0.646051270202024686
1.826419218349186080,0.985311307875844311,-0.626420803183022512
1.855877592838688805,0.996654634450960031,-0.606810247525160107
1.885335967328191975,1.006753384830850973,-0.587294359597549831
1.914794341817695145,1.015678304742689386,-0.567942133060279852
1.944252716307197870,1.023473622446962938,-0.548816761662420882
1.973711090796701040,1.030188032057121283,-0.529975652659660845
2.003169465286203987,1.035877173561635889,-0.511470486270239055
2.032627839775706935,1.040597323266187813,-0.493347316539331837
2.062086214265209883,1.044405101344044962,-0.475646708989512057
2.091544588754712830,1.047355533249965331,-0.458403910492750144
2.121002963244215778,1.049505459110132932,-0.441649046901952946
2.150461337733719169,1.050912760198192908,-0.425407344121596032
2.179919712223222117,1.051631594762840072,-0.409699368472071113
2.209378086712725064,1.051718860913088083,-0.394541282405514726
2.238836461202228012,1.051222611411721131,-0.379945111856834328
2.268294835691730960,1.050203054707312234,-0.365919021757592666
2.297753210181233907,1.048703820201583925,-0.352467596497529345
2.327211584670737299,1.046775300078692794,-0.339592122384524686
2.356669959160240246,1.044467425586538711,-0.327290869424765041
2.386128333649743194,1.041819024843717578,-0.315559370017030327
2.415586708139245697,1.038875254220775979,-0.304390692425171250
2.445045082628749089,1.035676318007602514,-0.293775707158073329
2.474503457118252037,1.032257473110222312,-0.283703344644145705
2.503961831607754984,1.028655487972167215,-0.274160842835487750
2.533420206097258376,1.024902880030019503,-0.265133983613531354
2.562878580586760879,1.021030681566454712,-0.256607317091683163
2.592336955076263827,1.017068360061271770,-0.248564373120054832
2.621795329565767219,1.013038269009632231,-0.240987859492039019
2.651253704055270166,1.008966979017046128,-0.233859846531509014
2.680712078544773114,1.004875476075415053,-0.227161937902626593
2.710170453034275617,1.000783389428409720,-0.220875427631387261
2.739628827523779009,0.996708400812797657,-0.214981443459323379
2.769087202013281956,0.992667364383015394,-0.209461076765448811
2.798545576502784904,0.988672092033038408,-0.204295499393005842
2.828003950992288296,0.984736401800463845,-0.199466067803492186
2.857462325481790799,0.980872671136620244,-0.194954415052400881
2.886920699971293747,0.977088493572295658,-0.190742531139964228
2.916379074460797138,0.973391452793232026,-0.186812832336717805
2.945837448950300086,0.969789099936671395,-0.183148220118845795
2.975295823439803033,0.966287131594951165,-0.179732130372912885
3.004754197929305981,0.962889026841422302,-0.176548573544708431
3.034212572418808929,0.959599652715812490,-0.173582166413444566
3.063670946908311876,0.956420562697588794,-0.170818156171413355
3.093129321397815268,0.953353156000787627,-0.168242437481330026
3.122587695887318215,0.950398823219618771,-0.165841563169849909
3.152046070376820719,0.947558264011859830,-0.163602749197008818
3.181504444866324111,0.944830295967669209,-0.161513874518387862
3.210962819355827058,0.942214813646710114,-0.159563476430425566
3.240421193845330006,0.939710366186336410,-0.157740741960164604
3.269879568334833397,0.937314452611605176,-0.156035495829524556
3.299337942824335901,0.935026338510397292,-0.154438185491477281
3.328796317313838848,0.932843046621675276,-0.152939863701860163
3.358254691803342240,0.930761265450431585,-0.151532169056435101
3.387713066292845188,0.928779960882215039,-0.150207304888639592
3.417171440782348135,0.926893606188761043,-0.148958016889648159
3.446629815271850639,0.925101087795232035,-0.147777569779188794
3.476088189761354030,0.923398730791590627,-0.146659723323316421
3.505546564250856978,0.921785023333817621,-0.145598707964260998
3.535004938740359925,0.920252795180913741,-0.144589200297727344
3.564463313229863317,0.918801851150456983,-0.143626298604774466
3.593921687719365821,0.917429320715003938,-0.142705498618748011
3.623380062208868768,0.916129188537186834,-0.141822669682765162
3.652838436698372160,0.914899781216712116,-0.140974031429997038
3.682296811187875107,0.913737067730037489,-0.140156131097485648
3.711755185677377611,0.912639244864570043,-0.139365821564461867
3.741213560166881003,0.911603311678864658,-0.138600240188090362
3.770671934656383950,0.910626490767021735,-0.137856788493195465
3.800130309145886898,0.909703401623108587,-0.137133112757793135
3.829588683635390289,0.908833728140597152,-0.136427085523081387
3.859047058124893237,0.908014846752584925,-0.135736788044862944
3.888505432614395740,0.907242022446050345,-0.135060493693111711
3.917963807103899132,0.906514646112919098,-0.134396652297452152
3.947422181593402080,0.905832260076572138,-0.133743875428619291
3.976880556082905027,0.905187006720784781,-0.133100922599415139
4.006338930572407975,0.904581022083156827,-0.132466688363177126
4.035797305061911366,0.904010929450451473,-0.131840190283244840
4.065255679551413870,0.903475199223589320,-0.131220557743258193
4.094714054040917262,0.902972466585280409,-0.130607021565259912
4.124172428530419765,0.902499337915506072,-0.129998904400424831
4.153630803019923157,0.902055316785089101,-0.129395611855720960
4.183089177509425660,0.901638183729373877,-0.128796624318844810
4.212547551998929052,0.901246423648131567,-0.128201489443299038
4.242005926488431555,0.900878897585256189,-0.127609815255427916
4.271464300977934947,0.900533885972880976,-0.127021263845534138
4.300922675467438339,0.900211014500916118,-0.126435545605814992
4.330381049956940842,0.899910116139796434,-0.125852413978723154
4.359839424446444234,0.899622926716031945,-0.125271660680436048
4.389297798935946737,0.899356833370298592,-0.124693111365360279
4.418756173425450129,0.899108605718781040,-0.124116621698970017
4.448214547914952632,0.898874620189081930,-0.123542073807750494
4.477672922404456024,0.898654498347033259,-0.122969373076548816
4.507131296893959416,0.898450430690787560,-0.122398445265218189
4.536589671383461919,0.898259637014523493,-0.121829233918033006
4.566048045872965311,0.898082955123115423,-0.121261698040953436
4.595506420362467814,0.897914983290131641,-0.120695810023396327
4.624964794851971206,0.897759506709664423,-0.120131553782724693
4.654423169341474598,0.897613804020391259,-0.119568923111176423
4.683881543830977101,0.897478181971134270,-0.119007920206417997
4.713339918320480493,0.897352658223364297,-0.118448554368315029
4.742798292809982996,0.897235135059036071,-0.117890840845854855
4.772256667299486388,0.897124519932655518,-0.117334799819439409
4.801715041788989780,0.897023631485910466,-0.116780455504975955
4.831173416278491395,0.896927785090895435,-0.116227835367338439
4.860631790767994787,0.896842242320517125,-0.115676969431845481
4.890090165257498178,0.896759448732964870,-0.115127889683406884
4.919548539747000682,0.896683997325391835,-0.114580629543926157
4.949006914236504073,0.896615421806661095,-0.114035223419420045
4.978465288726007465,0.896550171484233549,-0.113491706309121754
5.007923663215509968,0.896490815308782718,-0.112950113469579269
5.037382037705013360,0.896437169382894750,-0.112410480127449683
5.066840412194516752,0.896386468059178210,-0.111872841235318238
5.096298786684018367,0.896341058929419399,-0.111337231265449976
5.125757161173521759,0.896297622118602866,-0.110803684036909836
5.155215535663025150,0.896260287527937294,-0.110272232571967499
5.184673910152527654,0.896225628817999054,-0.109742908978142290
5.214132284642031046,0.896194539768561671,-0.109215744352637520
5.243590659131534437,0.896164403414546840,-0.108690768706276322
5.273049033621036941,0.896138967069506021,-0.108168010904372711
5.302507408110540332,0.896115981257841754,-0.107647498622265470
5.331965782600042836,0.896095593161184478,-0.107129258313504352
5.361424157089546227,0.896076488512009273,-0.106613315188915064
5.390882531579049619,0.896060899414159340,-0.106099693204979237
5.420340906068551234,0.896046160158779359,-0.105588415060157231
5.449799280558054626,0.896033828928259224,-0.105079502197945457
5.479257655047558018,0.896022926726937730,-0.104572974815615921
5.508716029537060521,0.896013900678723996,-0.104068851877712892
5.538174404026563913,0.896006561436351934,-0.103567151133504370
5.567632778516067305,0.896000120866523475,-0.103067889137688856
5.597091153005569808,0.895995816115341626,-0.102571081273749753
5.626549527495073200,0.895991998668080214,-0.102076741779433086
5.656007901984576591,0.895989537596123653,-0.101584883773894574
5.685466276474078207,0.895988045122895760,-0.101095519286126312
5.714924650963581598,0.895986332679655550,-0.100608659284327107
5.744383025453084990,0.895988011019269059,-0.100124313705931611
5.773841399942587493,0.895989973787121308,-0.099642491488052848
5.803299774432090885,0.895989125006600329,-0.099163200598131579
5.832758148921594277,0.895993976290156979,-0.098686448064618015
5.862216523411096780,0.895996972262718239,-0.098212240007538393
5.891674897900600172,0.895999742674696731,-0.097740581668823670
5.921133272390103564,0.896005170091633829,-0.097271477442299442
5.950591646879606067,0.896009892475831959,-0.096804930903252553
5.980050021369108570,0.896014335945812368,-0.096340944837506687
6.009508395858611962,0.896018309170631744,-0.095879521269953139
6.038966770348114466,0.896022846524182737,-0.095420661492492453
6.068425144837617857,0.896032084662018113,-0.094964366091354585
6.097883519327121249,0.896035868790190593,-0.094510634973772489
6.127341893816623752,0.896041028653830063,-0.094059467393991222
6.156800268306127144,0.896048306482404522,-0.093610861978601009
6.186258642795630536,0.896054067471674154,-0.093164816751187651
6.215717017285133039,0.896059826544315707,-0.092721329156297883
6.245175391774636431,0.896066824509832993,-0.092280396082720845
6.274633766264139823,0.896073240380279135,-0.091842013886089827
6.304092140753641438,0.896080386543566143,-0.091406178410811043
6.333550515243144829,0.896086080563668452,-0.090972885011327595
6.363008889732648221,0.896091993335197623,-0.090542128572730002
6.392467264222150725,0.896097485717285647,-0.090113903530722878
6.421925638711654116,0.896104554364022698,-0.089688203890962437
6.451384013201157508,0.896110924861367897,-0.089265023247776534
6.480842387690660011,0.896116322606382965,-0.088844354802282255
6.510300762180163403,0.896121731233182062,-0.088426191379914434
6.539759136669666795,0.896127043239940968,-0.088010525447380805
6.569217511159168410,0.896132856027344049,-0.087597349129057422
6.598675885648671802,0.896137674114700133,-0.087186654222840193
6.628134260138175193,0.896142812192056271,-0.086778432215467022
6.657592634627677697,0.896148732450031460,-0.086372674297324800
6.687051009117181088,0.896151877530238283,-0.085969371376756851
6.716509383606684480,0.896156056129356560,-0.085568514093884371
6.745967758096186984,0.896159775909482814,-0.085170092833956948
6.775426132585690375,0.896163709778532436,-0.084774097740245011
6.804884507075192879,0.896166762582359611,-0.084380518726489315
6.834342881564696270,0.896168899969299271,-0.083989345488919481
6.863801256054198774,0.896172479336267314,-0.083600567517855953
6.893259630543701277,0.896175642877873213,-0.083214174108907191
6.922718005033204669,0.896178253334802055,-0.082830154373775541
6.952176379522708061,0.896179400027691364,-0.082448497250682901
