# omega (eV), Re alpha(omega), Im alpha(omega)
1.540000000000000036,0.000957145203145715,-0.015096727385718696
1.550000000000000044,0.000969575488618882,-0.015194155014124060
1.560000000000000053,0.000982085182289618,-0.015291571013855735
1.570000000000000062,0.000994674264129047,-0.015388975312484792
1.580000000000000071,0.001007342713986681,-0.015486367837631014
1.590000000000000080,0.001020090511590810,-0.015583748516963137
1.600000000000000089,0.001032917636548253,-0.015681117278199111
1.610000000000000098,0.001045824068345017,-0.015778474049106404
1.620000000000000107,0.001058809786345884,-0.015875818757502241
1.630000000000000115,0.001071874769794898,-0.015973151331253859
1.640000000000000124,0.001085018997815337,-0.016070471698278823
1.650000000000000133,0.001098242449410113,-0.016167779786545225
1.660000000000000142,0.001111545103461433,-0.016265075524072005
1.670000000000000151,0.001124926938731588,-0.016362358838929190
1.679999999999999938,0.001138387933862318,-0.016459629659238150
1.689999999999999947,0.001151928067375777,-0.016556887913171878
1.699999999999999956,0.001165547317673897,-0.016654133528955239
1.710000000000000187,0.001179245663039239,-0.016751366434865231
1.719999999999999751,0.001193023081634574,-0.016848586559231250
1.729999999999999982,0.001206879551503347,-0.016945793830435350
1.739999999999999991,0.001220815050569688,-0.017042988176912501
1.749999999999999778,0.001234829556638657,-0.017140169527150827
1.760000000000000009,0.001248923047396232,-0.017237337809691913
1.770000000000000018,0.001263095500409795,-0.017334492953130973
1.780000000000000249,0.001277346893127680,-0.017431634886117219
1.789999999999999813,0.001291677202880022,-0.017528763537354008
1.800000000000000044,0.001306086406878392,-0.017625878835599167
1.810000000000000053,0.001320574482216029,-0.017722980709665225
1.820000000000000284,0.001335141405868445,-0.017820069088419644
1.830000000000000071,0.001349787154692753,-0.017917143900785096
1.840000000000000080,0.001364511705428658,-0.018014205075739712
1.850000000000000089,0.001379315034698095,-0.018111252542317307
1.859999999999999876,0.001394197119005503,-0.018208286229607656
1.870000000000000107,0.001409157934738012,-0.018305306066756743
1.880000000000000115,0.001424197458165588,-0.018402311982966966
1.890000000000000346,0.001439315665441160,-0.018499303907497454
1.899999999999999911,0.001454512532600790,-0.018596281769664220
1.910000000000000142,0.001469788035563978,-0.018693245498840504
1.920000000000000151,0.001485142150133419,-0.018790195024456956
1.929999999999999938,0.001500574851995715,-0.018887130276001880
1.940000000000000169,0.001516086116720920,-0.018984051183021503
1.949999999999999734,0.001531675919763410,-0.019080957675120195
1.959999999999999964,0.001547344236461252,-0.019177849681960717
1.969999999999999973,0.001563091042036934,-0.019274727133264471
1.980000000000000204,0.001578916311597422,-0.019371589958811716
1.989999999999999991,0.001594820020134232,-0.019468438088441804
2.000000000000000000,0.001610802142523426,-0.019565271452053463
2.009999999999999787,0.001626862653526167,-0.019662089979604978
2.020000000000000018,0.001643001527788588,-0.019758893601114456
2.029999999999999805,0.001659218739842053,-0.019855682246660056
2.040000000000000036,0.001675514264103349,-0.019952455846380210
2.049999999999999822,0.001691888074874702,-0.020049214330473884
2.059999999999999609,0.001708340146344251,-0.020145957629200757
2.069999999999999840,0.001724870452585767,-0.020242685672881539
2.079999999999999627,0.001741478967559240,-0.020339398391898092
2.089999999999999858,0.001758165665110796,-0.020436095716693775
2.099999999999999645,0.001774930518973022,-0.020532777577773550
2.109999999999999876,0.001791773502764962,-0.020629443905704332
2.119999999999999662,0.001808694589992364,-0.020726094631115122
2.129999999999999893,0.001825693754048048,-0.020822729684697276
2.139999999999999680,0.001842770968211663,-0.020919348997204726
2.149999999999999911,0.001859926205650094,-0.021015952499454205
2.159999999999999698,0.001877159439417869,-0.021112540122325444
2.169999999999999929,0.001894470642456804,-0.021209111796761455
2.179999999999999716,0.001911859787596676,-0.021305667453768669
2.189999999999999947,0.001929326847554986,-0.021402207024417232
2.199999999999999734,0.001946871794937423,-0.021498730439841188
2.209999999999999964,0.001964494602237980,-0.021595237631238703
2.219999999999999751,0.001982195241838870,-0.021691728529872265
2.229999999999999982,0.001999973686011240,-0.021788203067068957
2.239999999999999769,0.002017829906914705,-0.021884661174220606
2.250000000000000000,0.002035763876598042,-0.021981102782784059
2.259999999999999787,0.002053775566999142,-0.022077527824281334
2.270000000000000018,0.002071864949945123,-0.022173936230299889
2.279999999999999805,0.002090031997152602,-0.022270327932492798
2.290000000000000036,0.002108276680227962,-0.022366702862579000
2.299999999999999822,0.002126598970667286,-0.022463060952343489
2.310000000000000053,0.002144998839856760,-0.022559402133637482
2.319999999999999840,0.002163476259072876,-0.022655726338378715
2.329999999999999627,0.002182031199482261,-0.022752033498551590
2.339999999999999858,0.002200663632142395,-0.022848323546207402
2.349999999999999645,0.002219373528001161,-0.022944596413464535
2.359999999999999876,0.002238160857897633,-0.023040852032508673
2.369999999999999662,0.002257025592562073,-0.023137090335593014
2.379999999999999893,0.002275967702615643,-0.023233311255038476
2.389999999999999680,0.002294987158571290,-0.023329514723233868
2.399999999999999911,0.002314083930833530,-0.023425700672636142
2.409999999999999698,0.002333257989698746,-0.023521869035770530
2.419999999999999929,0.002352509305355258,-0.023618019745230815
2.429999999999999716,0.002371837847883566,-0.023714152733679494
2.439999999999999947,0.002391243587256817,-0.023810267933847964
2.449999999999999734,0.002410726493340380,-0.023906365278536727
2.459999999999999964,0.002430286535892690,-0.024002444700615633
2.469999999999999751,0.002449923684564899,-0.024098506133023993
2.479999999999999982,0.002469637908901424,-0.024194549508770861
2.489999999999999769,0.002489429178339961,-0.024290574760935147
2.500000000000000000,0.002509297462211791,-0.024386581822665877
2.509999999999999787,0.002529242729741773,-0.024482570627182336
2.520000000000000018,0.002549264950048639,-0.024578541107774320
2.529999999999999805,0.002569364092145362,-0.024674493197802232
2.540000000000000036,0.002589540124939023,-0.024770426830697360
2.549999999999999822,0.002609793017231229,-0.024866341939962015
2.560000000000000053,0.002630122737718230,-0.024962238459169773
2.569999999999999840,0.002650529254991084,-0.025058116321965560
2.579999999999999627,0.002671012537535871,-0.025153975462065981
2.589999999999999858,0.002691572553733933,-0.025249815813259368
2.599999999999999645,0.002712209271861960,-0.025345637309406043
2.609999999999999876,0.002732922660092351,-0.025441439884438470
2.619999999999999662,0.002753712686493072,-0.025537223472361485
2.629999999999999893,0.002774579319028419,-0.025632988007252375
2.639999999999999680,0.002795522525558565,-0.025728733423261201
2.649999999999999911,0.002816542273840187,-0.025824459654610846
2.659999999999999698,0.002837638531526533,-0.025920166635597267
2.669999999999999929,0.002858811266167628,-0.026015854300589652
2.679999999999999716,0.002880060445210442,-0.026111522584030610
2.689999999999999947,0.002901386035998966,-0.026207171420436326
2.699999999999999734,0.002922788005774759,-0.026302800744396729
2.709999999999999964,0.002944266321676786,-0.026398410490575730
2.719999999999999751,0.002965820950741920,-0.026494000593711299
2.729999999999999982,0.002987451859904745,-0.026589570988615727
2.739999999999999769,0.003009159015998077,-0.026685121610175715
2.750000000000000000,0.003030942385753147,-0.026780652393352637
2.759999999999999787,0.003052801935799628,-0.026876163273182631
2.770000000000000018,0.003074737632666008,-0.026971654184776775
2.779999999999999805,0.003096749442779572,-0.027067125063321325
2.790000000000000036,0.003118837332466872,-0.027162575844077805
2.799999999999999822,0.003141001267953779,-0.027258006462383199
2.810000000000000053,0.003163241215365514,-0.027353416853650135
2.819999999999999840,0.003185557140727358,-0.027448806953367003
2.829999999999999627,0.003207949009964160,-0.027544176697098174
2.839999999999999858,0.003230416788901187,-0.027639526020484133
2.849999999999999645,0.003252960443263859,-0.027734854859241636
2.859999999999999876,0.003275579938678225,-0.027830163149163877
2.869999999999999662,0.003298275240671073,-0.027925450826120649
2.879999999999999893,0.003321046314670089,-0.028020717826058503
2.889999999999999680,0.003343893126004022,-0.028115964085000906
2.899999999999999911,0.003366815639903271,-0.028211189539048411
2.909999999999999698,0.003389813821499388,-0.028306394124378773
2.919999999999999929,0.003412887635825916,-0.028401577777247129
2.929999999999999716,0.003436037047818307,-0.028496740433986197
2.939999999999999947,0.003459262022314159,-0.028591882031006339
2.949999999999999734,0.003482562524053476,-0.028687002504795757
2.959999999999999964,0.003505938517678711,-0.028782101791920693
2.969999999999999751,0.003529389967735275,-0.028877179829025486
2.979999999999999982,0.003552916838671445,-0.028972236552832816
2.989999999999999769,0.003576519094838602,-0.029067271900143750
3.000000000000000000,0.003600196700491826,-0.029162285807837987
3.009999999999999787,0.003623949619789328,-0.029257278212873959
3.020000000000000018,0.003647777816793620,-0.029352249052288972
3.029999999999999805,0.003671681255470862,-0.029447198263199362
3.040000000000000036,0.003695659899691586,-0.029542125782800664
3.049999999999999822,0.003719713713230691,-0.029637031548367668
3.060000000000000053,0.003743842659767899,-0.029731915497254700
3.069999999999999840,0.003768046702887440,-0.029826777566895630
3.080000000000000071,0.003792325806078830,-0.029921617694804111
3.089999999999999858,0.003816679932736842,-0.030016435818573616
3.099999999999999645,0.003841109046161592,-0.030111231875877716
3.109999999999999876,0.003865613109559085,-0.030206005804470096
3.119999999999999662,0.003890192086040947,-0.030300757542184729
3.129999999999999893,0.003914845938625010,-0.030395487026936042
3.139999999999999680,0.003939574630235548,-0.030490194196719014
3.149999999999999911,0.003964378123703214,-0.030584878989609349
3.159999999999999698,0.003989256381765378,-0.030679541343763543
3.169999999999999929,0.004014209367066265,-0.030774181197419096
3.179999999999999716,0.004039237042157578,-0.030868798488894580
3.189999999999999947,0.004064339369498049,-0.030963393156589834
3.199999999999999734,0.004089516311454091,-0.031057965138986007
3.209999999999999964,0.004114767830299992,-0.031152514374645779
3.219999999999999751,0.004140093888217837,-0.031247040802213438
3.229999999999999982,0.004165494447298078,-0.031341544360414982
3.239999999999999769,0.004190969469539511,-0.031436024988058323
3.250000000000000000,0.004216518916849678,-0.031530482624033344
3.259999999999999787,0.004242142751044712,-0.031624917207312080
3.270000000000000018,0.004267840933850163,-0.031719328676948752
3.279999999999999805,0.004293613426900433,-0.031813716972079999
3.290000000000000036,0.004319460191739830,-0.031908082031924925
3.299999999999999822,0.004345381189822059,-0.032002423795785245
3.310000000000000053,0.004371376382510927,-0.032096742203045439
3.319999999999999840,0.004397445731080120,-0.032191037193172775
3.330000000000000071,0.004423589196713886,-0.032285308705717532
3.339999999999999858,0.004449806740506972,-0.032379556680313060
3.349999999999999645,0.004476098323464854,-0.032473781056675935
3.359999999999999876,0.004502463906504050,-0.032567981774606000
3.369999999999999662,0.004528903450452198,-0.032662158773986566
3.379999999999999893,0.004555416916048459,-0.032756311994784508
3.389999999999999680,0.004582004263943471,-0.032850441377050336
3.399999999999999911,0.004608665454699814,-0.032944546860918321
3.409999999999999254,0.004635400448792148,-0.033038628386606629
3.420000000000000373,0.004662209206607389,-0.033132685894417452
3.429999999999999716,0.004689091688444826,-0.033226719324737010
3.439999999999999503,0.004716047854516660,-0.033320728618035846
3.449999999999999734,0.004743077664947861,-0.033414713714868718
3.459999999999999964,0.004770181079776614,-0.033508674555874869
3.470000000000000195,0.004797358058954359,-0.033602611081778061
3.479999999999999982,0.004824608562346277,-0.033696523233386698
3.489999999999999325,0.004851932549731287,-0.033790410951593915
3.499999999999999556,0.004879329980802222,-0.033884274177377743
3.509999999999999787,0.004906800815166132,-0.033978112851801107
3.520000000000000018,0.004934345012344710,-0.034071926916011984
3.529999999999999805,0.004961962531774002,-0.034165716311243564
3.540000000000000036,0.004989653332805341,-0.034259480978814254
3.550000000000000266,0.005017417374704783,-0.034353220860127792
3.560000000000000497,0.005045254616653818,-0.034446935896673393
3.569999999999999840,0.005073165017749545,-0.034540626030025820
3.579999999999999627,0.005101148537004700,-0.034634291201845496
3.589999999999999858,0.005129205133348107,-0.034727931353878555
3.600000000000000089,0.005157334765624675,-0.034821546427956984
3.610000000000000320,0.005185537392595750,-0.034915136365998738
3.619999999999999662,0.005213812972939393,-0.035008701110007701
3.629999999999999449,0.005242161465250333,-0.035102240602073981
3.639999999999999680,0.005270582828040562,-0.035195754784373846
3.649999999999999911,0.005299077019739133,-0.035289243599169857
3.660000000000000142,0.005327643998692845,-0.035382706988811005
3.669999999999999929,0.005356283723165991,-0.035476144895732704
3.679999999999999272,0.005384996151340984,-0.035569557262456954
3.690000000000000391,0.005413781241318248,-0.035662944031592488
3.699999999999999734,0.005442638951116686,-0.035756305145834652
3.709999999999999520,0.005471569238673834,-0.035849640547965730
3.719999999999999751,0.005500572061845893,-0.035942950180854846
3.729999999999999982,0.005529647378408288,-0.036036233987458179
3.740000000000000213,0.005558795146055511,-0.036129491910818955
3.750000000000000000,0.005588015322401723,-0.036222723894067568
3.759999999999999343,0.005617307864980689,-0.036315929880421649
3.769999999999999574,0.005646672731246049,-0.036409109813186201
3.779999999999999805,0.005676109878571750,-0.036502263635753582
3.790000000000000036,0.005705619264251872,-0.036595391291603670
3.799999999999999822,0.005735200845501242,-0.036688492724303891
3.810000000000000053,0.005764854579455471,-0.036781567877509330
3.819999999999999396,0.005794580423171155,-0.036874616694962753
3.830000000000000515,0.005824378333626093,-0.036967639120494777
3.839999999999999858,0.005854248267719658,-0.037060635098023841
3.849999999999999645,0.005884190182272829,-0.037153604571556378
3.859999999999999876,0.005914204034028515,-0.037246547485186812
3.870000000000000107,0.005944289779651751,-0.037339463783097625
3.880000000000000338,0.005974447375729956,-0.037432353409559554
3.889999999999999680,0.006004676778773040,-0.037525216308931464
3.899999999999999467,0.006034977945213784,-0.037618052425660624
3.909999999999999698,0.006065350831407908,-0.037710861704282617
3.919999999999999929,0.006095795393634448,-0.037803644089421468
3.930000000000000160,0.006126311588095889,-0.037896399525789770
3.939999999999999947,0.006156899370918258,-0.037989127958188644
3.949999999999999289,0.006187558698151601,-0.038081829331507867
3.960000000000000409,0.006218289525770160,-0.038174503590725981
3.969999999999999751,0.006249091809672321,-0.038267150680910189
3.979999999999999982,0.006279965505681176,-0.038359770547216648
3.989999999999999769,0.006310910569544469,-0.038452363134890380
4.000000000000000000,0.006341926956935175,-0.038544928389265355
4.009999999999999787,0.006373014623451278,-0.038637466255764620
4.019999999999999574,0.006404173524616359,-0.038729976679900247
4.030000000000000249,0.006435403615879429,-0.038822459607273534
4.040000000000000036,0.006466704852615725,-0.038914914983574897
4.049999999999999822,0.006498077190126459,-0.039007342754584111
4.059999999999999609,0.006529520583638953,-0.039099742866170233
4.070000000000000284,0.006561034988307546,-0.039192115264291699
4.080000000000000071,0.006592620359212926,-0.039284459894996411
4.089999999999999858,0.006624276651363063,-0.039376776704421725
4.099999999999999645,0.006656003819692950,-0.039469065638794591
4.109999999999999432,0.006687801819065118,-0.039561326644431558
4.120000000000000107,0.006719670604269817,-0.039653559667738800
4.129999999999999893,0.006751610130025117,-0.039745764655212242
4.139999999999999680,0.006783620350977238,-0.039837941553437520
4.149999999999999467,0.006815701221700599,-0.039930090309090158
4.160000000000000142,0.006847852696698334,-0.040022210868935489
4.169999999999999929,0.006880074730402344,-0.040114303179828753
4.179999999999999716,0.006912367277173374,-0.040206367188715210
4.189999999999999503,0.006944730291301531,-0.040298402842630046
4.200000000000000178,0.006977163727006352,-0.040390410088698592
4.209999999999999964,0.007009667538436933,-0.040482388874136223
4.219999999999999751,0.007042241679672345,-0.040574339146248493
4.229999999999999538,0.007074886104721867,-0.040666260852431128
4.240000000000000213,0.007107600767524720,-0.040758153940170128
4.250000000000000000,0.007140385621951101,-0.040850018357041738
4.259999999999999787,0.007173240621801748,-0.040941854050712566
4.269999999999999574,0.007206165720808451,-0.041033660968939546
4.280000000000000249,0.007239160872634157,-0.041125439059570092
4.290000000000000036,0.007272226030873278,-0.041217188270541980
4.299999999999999822,0.007305361149051939,-0.041308908549883519
4.309999999999999609,0.007338566180628198,-0.041400599845713593
4.320000000000000284,0.007371841078992007,-0.041492262106241594
4.330000000000000071,0.007405185797465545,-0.041583895279767503
4.339999999999999858,0.007438600289304044,-0.041675499314682000
4.349999999999999645,0.007472084507694931,-0.041767074159466448
4.360000000000000320,0.007505638405758937,-0.041858619762692888
4.370000000000000107,0.007539261936549930,-0.041950136073024107
4.379999999999999893,0.007572955053055120,-0.042041623039213709
4.389999999999999680,0.007606717708195490,-0.042133080610106115
4.399999999999999467,0.007640549854825765,-0.042224508734636582
4.410000000000000142,0.007674451445734813,-0.042315907361831245
4.419999999999999929,0.007708422433645845,-0.042407276440807183
4.429999999999999716,0.007742462771216536,-0.042498615920772378
4.439999999999999503,0.007776572411039301,-0.042589925751025839
4.450000000000000178,0.007810751305641537,-0.042681205880957536
4.459999999999999964,0.007844999407485946,-0.042772456260048511
4.469999999999999751,0.007879316668970415,-0.042863676837870832
4.479999999999999538,0.007913703042428555,-0.042954867564087666
4.490000000000000213,0.007948158480129943,-0.043046028388453353
4.500000000000000000,0.007982682934280198,-0.043137159260813261
4.509999999999999787,0.008017276357020927,-0.043228260131104035
4.519999999999999574,0.008051938700430635,-0.043319330949353460
4.530000000000000249,0.008086669916524429,-0.043410371665680535
4.540000000000000036,0.008121469957254254,-0.043501382230295531
4.549999999999999822,0.008156338774509298,-0.043592362593499932
4.559999999999999609,0.008191276320116127,-0.043683312705686546
4.570000000000000284,0.008226282545839013,-0.043774232517339480
4.580000000000000071,0.008261357403379941,-0.043865121979034152
4.589999999999999858,0.008296500844378940,-0.043955981041437338
4.599999999999999645,0.008331712820414262,-0.044046809655307169
4.610000000000000320,0.008366993283002788,-0.044137607771493177
4.620000000000000107,0.008402342183600085,-0.044228375340936280
4.629999999999999893,0.008437759473600488,-0.044319112314668792
4.639999999999999680,0.008473245104337560,-0.044409818643814526
4.649999999999999467,0.008508799027084202,-0.044500494279588694
4.660000000000000142,0.008544421193053065,-0.044591139173297982
4.669999999999999929,0.008580111553396261,-0.044681753276340587
4.679999999999999716,0.008615870059206186,-0.044772336540206160
4.689999999999999503,0.008651696661515404,-0.044862888916475899
4.700000000000000178,0.008687591311296896,-0.044953410356822494
4.709999999999999964,0.008723553959464319,-0.045043900813010164
4.719999999999999751,0.008759584556872223,-0.045134360236894717
4.729999999999999538,0.008795683054316140,-0.045224788580423489
4.740000000000000213,0.008831849402533216,-0.045315185795635378
4.750000000000000000,0.008868083552201887,-0.045405551834660836
4.759999999999999787,0.008904385453942369,-0.045495886649721970
4.769999999999999574,0.008940755058316980,-0.045586190193132405
4.780000000000000249,0.008977192315830109,-0.045676462417297427
4.790000000000000036,0.009013697176928515,-0.045766703274713882
4.799999999999999822,0.009050269592001737,-0.045856912717970245
4.809999999999999609,0.009086909511382104,-0.045947090699746639
4.820000000000000284,0.009123616885344887,-0.046037237172814806
4.830000000000000071,0.009160391664108742,-0.046127352090038043
4.839999999999999858,0.009197233797835725,-0.046217435404371378
4.849999999999999645,0.009234143236631709,-0.046307487068861460
4.860000000000000320,0.009271119930546436,-0.046397507036646551
4.870000000000000107,0.009308163829573803,-0.046487495260956538
4.879999999999999893,0.009345274883651972,-0.046577451695113008
4.889999999999999680,0.009382453042663655,-0.046667376292529122
4.899999999999999467,0.009419698256436609,-0.046757269006709783
4.910000000000000142,0.009457010474743373,-0.046847129791251461
4.919999999999999929,0.009494389647301586,-0.046936958599842316
4.929999999999999716,0.009531835723774666,-0.047026755386262081
4.939999999999999503,0.009569348653771324,-0.047116520104382227
4.950000000000000178,0.009606928386846271,-0.047206252708165808
4.959999999999999964,0.009644574872500334,-0.047295953151667534
4.969999999999999751,0.009682288060180623,-0.047385621389033711
