# omega (a.u.), Re alpha(w), Im alpha(w)
2.062086214265209883e+00,3.680639699751999117e-01,-1.568286208064258447e-01
2.091544588754712830e+00,3.687734221930046852e-01,-1.504833854300284546e-01
2.121002963244215778e+00,3.691930828579528256e-01,-1.443325828912118136e-01
2.150461337733719169e+00,3.693443237701796167e-01,-1.383850246988865274e-01
2.179919712223222117e+00,3.692481749193720075e-01,-1.326477210306144794e-01
2.209378086712725064e+00,3.689266232299679982e-01,-1.271259853322654065e-01
2.238836461202228012e+00,3.683990505473549448e-01,-1.218235433980431881e-01
2.268294835691730960e+00,3.676861173268985428e-01,-1.167426454881083514e-01
2.297753210181233907e+00,3.668059479884649421e-01,-1.118841801504244227e-01
2.327211584670737299e+00,3.657787291352512793e-01,-1.072477885270529951e-01
2.356669959160240246e+00,3.646207704590048171e-01,-1.028319780410761608e-01
2.386128333649743194e+00,3.633487596703618983e-01,-9.863423447697679258e-02
2.415586708139245697e+00,3.619787513289589587e-01,-9.465113158313692709e-02
2.445045082628749089e+00,3.605256804951104121e-01,-9.087843743880909264e-02
2.474503457118252037e+00,3.590029191777920903e-01,-8.731121693829736741e-02
2.503961831607754984e+00,3.574238885293004042e-01,-8.394392985117737904e-02
2.533420206097258376e+00,3.558008439318349758e-01,-8.077052401832936213e-02
2.562878580586760879e+00,3.541445900787222878e-01,-7.778452333872809543e-02
2.592336955076263827e+00,3.524658442685255078e-01,-7.497911029074798284e-02
2.621795329565767219e+00,3.507734307715302813e-01,-7.234720281387491125e-02
2.651253704055270166e+00,3.490759422387557098e-01,-6.988152545185957742e-02
2.680712078544773114e+00,3.473814545201204251e-01,-6.757467472641814910e-02
2.710170453034275617e+00,3.456968423238900301e-01,-6.541917877150590921e-02
2.739628827523779009e+00,3.440277792785179090e-01,-6.340755131206692041e-02
2.769087202013281956e+00,3.423802224469233990e-01,-6.153234011812031001e-02
2.798545576502784904e+00,3.407585153263657518e-01,-5.978617010531375731e-02
2.828003950992288296e+00,3.391674948932718592e-01,-5.816178128694628885e-02
2.857462325481790799e+00,3.376102257024339859e-01,-5.665206181025077281e-02
2.886920699971293747e+00,3.360894822721283148e-01,-5.525007633181800576e-02
2.916379074460797138e+00,3.346083491103142848e-01,-5.394909000383539543e-02
2.945837448950300086e+00,3.331684654315733574e-01,-5.274258835471791473e-02
2.975295823439803033e+00,3.317715260831776702e-01,-5.162429335517096374e-02
3.004754197929305981e+00,3.304189112770383741e-01,-5.058817596417786860e-02
3.034212572418808929e+00,3.291112471601723710e-01,-4.962846544928296161e-02
