# omega (a.u.), Re alpha(w), Im alpha(w)
2.080497698321149280e-01,-5.152239250283899286e-02,-5.147225826585018899e-02
2.098909182377088900e-01,-5.227035085968032707e-02,-5.235092726501344024e-02
2.117320666433028242e-01,-5.302019448305998750e-02,-5.323883682431179709e-02
2.135732150488967585e-01,-5.377101200500830624e-02,-5.413600429572865830e-02
2.154143634544906649e-01,-5.452400026848858161e-02,-5.504244611448341762e-02
2.172555118600846269e-01,-5.527774421630465840e-02,-5.595817780432061489e-02
2.190966602656785611e-01,-5.603344284120665569e-02,-5.688321398280508923e-02
2.209378086712724953e-01,-5.678952043425430224e-02,-5.781756836662359234e-02
2.227789570768664573e-01,-5.754760938707130513e-02,-5.876125377689195989e-02
2.246201054824603638e-01,-5.830582311839600795e-02,-5.971428214446777155e-02
2.264612538880542980e-01,-5.906579470587675768e-02,-6.067666451526872173e-02
2.283024022936482600e-01,-5.982605942352460515e-02,-6.164841105559573653e-02
2.301435506992421942e-01,-6.058717374526493421e-02,-6.262953105746119076e-02
2.319846991048361007e-01,-6.134895590665550430e-02,-6.362003294392208630e-02
2.338258475104300627e-01,-6.211088262644334779e-02,-6.461992427441720643e-02
2.356669959160239969e-01,-6.287397662731357417e-02,-6.562921175010878738e-02
2.375081443216179311e-01,-6.363660726827401193e-02,-6.664790121922856136e-02
2.393492927272118931e-01,-6.440005455801657563e-02,-6.767599768242688052e-02
2.411904411328058273e-01,-6.516414279427062972e-02,-6.871350529812621233e-02
2.430315895383997338e-01,-6.592756725070975099e-02,-6.976042738787768815e-02
2.448727379439936958e-01,-6.669134111519758878e-02,-7.081676644172076041e-02
2.467138863495876300e-01,-6.745426989272845786e-02,-7.188252412354596832e-02
2.485550347551815642e-01,-6.821822348874520547e-02,-7.295770127646052094e-02
2.503961831607754984e-01,-6.898086612980702803e-02,-7.404229792815633648e-02
2.522373315663694604e-01,-6.974372316691580809e-02,-7.513631329628032984e-02
2.540784799719633669e-01,-7.050561801931645722e-02,-7.623974579380703165e-02
2.559196283775573288e-01,-7.126710573392794346e-02,-7.735259303441316403e-02
2.577607767831512353e-01,-7.202831653274767432e-02,-7.847485183785339602e-02
2.596019251887451973e-01,-7.278872960208661314e-02,-7.960651823533834714e-02
2.614430735943391038e-01,-7.354814717966737248e-02,-8.074758747491346533e-02
2.632842219999330657e-01,-7.430652863213806081e-02,-8.189805402683891788e-02
2.651253704055269722e-01,-7.506401588056606233e-02,-8.305791158897062043e-02
2.669665188111209342e-01,-7.581977532403944009e-02,-8.422715309214182100e-02
2.688076672167148962e-01,-7.657576770308043013e-02,-8.540577070554505879e-02
2.706488156223088026e-01,-7.732993887253306053e-02,-8.659375584211463639e-02
2.724899640279027646e-01,-7.808158186830480019e-02,-8.779109916390898105e-02
2.743311124334966711e-01,-7.883267049957197459e-02,-8.899779058749271443e-02
2.761722608390906331e-01,-7.958323610279953442e-02,-9.021381928931891669e-02
2.780134092446845395e-01,-8.033109819220417280e-02,-9.143917371111028036e-02
2.798545576502785015e-01,-8.107666855130776784e-02,-9.267384156523977845e-02
2.816957060558724635e-01,-8.182194296265020428e-02,-9.391780984011043054e-02
2.835368544614663699e-01,-8.256422928708216646e-02,-9.517106480553402803e-02
2.853780028670603319e-01,-8.330527191373936213e-02,-9.643359201810815240e-02
2.872191512726542384e-01,-8.404392496797420675e-02,-9.770537632659215266e-02
2.890602996782482004e-01,-8.478052186164729276e-02,-9.898640187728111051e-02
2.909014480838421624e-01,-8.551388017594779845e-02,-1.002766521193776544e-01
2.927425964894360688e-01,-8.624587073300972462e-02,-1.015761098103626359e-01
2.945837448950300308e-01,-8.697702345130264856e-02,-1.028847570213623080e-01
2.964248933006239373e-01,-8.770339158599682605e-02,-1.042025751425137148e-01
2.982660417062178992e-01,-8.842822195788632711e-02,-1.055295448883274839e-01
3.001071901118118612e-01,-8.914969616304276034e-02,-1.068656463030470405e-01
3.019483385174057122e-01,-8.986944408642301430e-02,-1.082108587660056548e-01
3.037894869229996742e-01,-9.058592167844996268e-02,-1.095651609969799101e-01
3.056306353285936361e-01,-9.129909043379642875e-02,-1.109285310615394093e-01
3.074717837341875426e-01,-9.200968329056272155e-02,-1.123009463763932209e-01
3.093129321397815046e-01,-9.271746910880987458e-02,-1.136823837147324934e-01
3.111540805453754666e-01,-9.342165996988219256e-02,-1.150728192115690468e-01
3.129952289509693730e-01,-9.412311776848876488e-02,-1.164722283690698967e-01
3.148363773565633350e-01,-9.482115282407165002e-02,-1.178805860618871160e-01
3.166775257621572970e-01,-9.551559160393227610e-02,-1.192978665424835605e-01
3.185186741677511479e-01,-9.620680528832091516e-02,-1.207240434464537104e-01
3.203598225733451099e-01,-9.689378430211083304e-02,-1.221590897978395013e-01
3.222009709789390719e-01,-9.757846891437796377e-02,-1.236029780144415752e-01
3.240421193845329784e-01,-9.825860217694176724e-02,-1.250556799131243013e-01
3.258832677901269403e-01,-9.893469617104139191e-02,-1.265171667151168688e-01
3.277244161957209023e-01,-9.960775737692011134e-02,-1.279874090513071216e-01
3.295655646013148088e-01,-1.002764542532871284e-01,-1.294663769675310216e-01
3.314067130069087708e-01,-1.009410479237384389e-01,-1.309540399298554092e-01
3.332478614125026772e-01,-1.016018567964692421e-01,-1.324503668298548376e-01
3.350890098180966392e-01,-1.022588868170570958e-01,-1.339553259898819959e-01
3.369301582236906012e-01,-1.029106830084872554e-01,-1.354688851683321094e-01
3.387713066292844521e-01,-1.035591142468366421e-01,-1.369910115649001225e-01
3.406124550348784141e-01,-1.042015816323463434e-01,-1.385216718258319157e-01
3.424536034404723761e-01,-1.048422259130366158e-01,-1.400608320491672498e-01
3.442947518460662826e-01,-1.054769915548690873e-01,-1.416084577899769104e-01
