# gx (bohr),gy,gz,Re n(g_vec) (1/bohr**3), Im n(g_vec)
8.881784197001252323e-16,6.111814691316207693e+00,2.444725876526482544e+00,5.637522807685148253e-16,7.695133687304413730e-18
6.111814691316217463e-01,6.722996160447828551e+00,1.833544407394861686e+00,-1.995458059610840406e-07,-6.035895200926557748e-18
1.222362938263241716e+00,7.334177629579448521e+00,1.222362938263241716e+00,-1.298573334921269652e-06,-4.341256322483960754e-18
1.833544407394863462e+00,7.945359098711070267e+00,6.111814691316199699e-01,-3.946181699129903420e-07,-1.091196049812645401e-17
2.444725876526484321e+00,8.556540567842692013e+00,-8.881784197001252323e-16,-1.144126157550639168e-15,4.708835567889455337e-18
3.055907345658105179e+00,9.167722036974311095e+00,-6.111814691316217463e-01,-1.713208274447144628e-07,5.645839429959748478e-18
3.667088814789725149e+00,9.778903506105931953e+00,-1.222362938263241716e+00,1.774955163187400941e-07,7.849137262090336464e-18
4.278270283921346895e+00,1.039008497523755281e+01,-1.833544407394863462e+00,7.357141326510901078e-08,2.258846258517367424e-18
4.889451753052967753e+00,1.100126644436917545e+01,-2.444725876526484321e+00,-1.791347838142781018e-10,-5.942916934237967607e-18
5.500633222184586835e+00,1.161244791350079453e+01,-3.055907345658103402e+00,2.244326350620897400e-08,-1.057561425704684416e-17
6.111814691316207693e+00,1.222362938263241361e+01,-3.667088814789724260e+00,-5.017580355396263670e-08,-5.849434358174538120e-18
6.722996160447830327e+00,1.283481085176403624e+01,-4.278270283921346895e+00,-8.694168804112853059e-10,5.902947611774027063e-18
-9.167722036974311095e+00,-3.055907345658105179e+00,1.161244791350079453e+01,-8.689545322788229267e-10,1.193962263784383646e-17
-8.556540567842692013e+00,-2.444725876526484321e+00,1.100126644436917545e+01,-5.017215511689110985e-08,7.381418892395748540e-18
-7.945359098711070267e+00,-1.833544407394863462e+00,1.039008497523755281e+01,2.243285278894554092e-08,6.268427646831892235e-18
-7.334177629579448521e+00,-1.222362938263241716e+00,9.778903506105931953e+00,-1.286310936052632054e-10,-5.703077898866905728e-18
-6.722996160447828551e+00,-6.111814691316217463e-01,9.167722036974311095e+00,7.361021698633803526e-08,-7.619400105519003496e-18
-6.111814691316207693e+00,-8.881784197001252323e-16,8.556540567842692013e+00,1.774228485636025588e-07,-1.126720020476417799e-17
-5.500633222184586835e+00,6.111814691316199699e-01,7.945359098711070267e+00,-1.720950667122074917e-07,3.390131964946914012e-18
-4.889451753052965977e+00,1.222362938263240828e+00,7.334177629579449409e+00,3.654681958693684615e-09,7.689280237727002566e-18
-4.278270283921345118e+00,1.833544407394861686e+00,6.722996160447828551e+00,-3.834251873169771962e-07,8.169042327819059082e-18
-3.667088814789724260e+00,2.444725876526482544e+00,6.111814691316207693e+00,-1.363433491669751477e-06,4.190871192803425474e-18
-2.444725876526482544e+00,2.444725876526482544e+00,6.111814691316207693e+00,-2.320613723642246458e-07,-7.199911527192051852e-18
-1.833544407394861686e+00,3.055907345658103402e+00,5.500633222184586835e+00,-9.881043983010085958e-07,5.151402624287266349e-18
-1.222362938263240828e+00,3.667088814789724260e+00,4.889451753052965977e+00,-4.255222633048399229e-06,7.672794144355963113e-18
-6.111814691316199699e-01,4.278270283921345118e+00,4.278270283921345118e+00,-4.747967216290581201e-06,1.054704410624090658e-17
8.881784197001252323e-16,4.889451753052965977e+00,3.667088814789724260e+00,1.729687884019372625e-15,8.869797625769710406e-19
6.111814691316217463e-01,5.500633222184586835e+00,3.055907345658103402e+00,2.574874692088103074e-06,-1.068312493628215000e-17
1.222362938263242604e+00,6.111814691316207693e+00,2.444725876526482544e+00,9.636017545345756048e-07,-6.075520285921887845e-18
1.833544407394862574e+00,6.722996160447827663e+00,1.833544407394862574e+00,-5.098964729850836411e-07,-5.103642400746402593e-18
2.444725876526484321e+00,7.334177629579449409e+00,1.222362938263240828e+00,4.176988791620882097e-08,6.811161278511240847e-18
3.055907345658105179e+00,7.945359098711070267e+00,6.111814691316199699e-01,-6.214858919342534773e-08,6.086283008688059047e-18
3.667088814789726037e+00,8.556540567842692013e+00,-8.881784197001252323e-16,-4.357746570654434556e-07,6.923121329384527158e-18
4.278270283921346007e+00,9.167722036974311095e+00,-6.111814691316208581e-01,2.340387605481338717e-08,-1.461216679367137592e-18
4.889451753052967753e+00,9.778903506105933729e+00,-1.222362938263242604e+00,-5.763718845786732463e-10,-1.185421438150620598e-17
5.500633222184588611e+00,1.039008497523755281e+01,-1.833544407394863462e+00,2.200838618536825853e-08,-5.018165475039489443e-18
6.111814691316207693e+00,1.100126644436917189e+01,-2.444725876526482544e+00,7.934073892052432964e-08,2.379222883152001373e-18
6.722996160447828551e+00,1.161244791350079453e+01,-3.055907345658103402e+00,-2.363768340492039583e-08,6.893015181359430092e-18
7.334177629579451185e+00,1.222362938263241716e+01,-3.667088814789726037e+00,-1.447302206763566588e-13,1.053934171718276530e-17
-7.945359098711070267e+00,-3.055907345658105179e+00,1.161244791350079453e+01,-3.274394317528911113e-08,2.794794741788348373e-18
-7.334177629579449409e+00,-2.444725876526484321e+00,1.100126644436917545e+01,3.328868401033941371e-11,-1.075815287477724306e-17
-6.722996160447827663e+00,-1.833544407394862574e+00,1.039008497523755281e+01,-6.823437838218617145e-08,-8.091253233871505700e-18
-6.111814691316207693e+00,-1.222362938263242604e+00,9.778903506105933729e+00,4.508702774499713894e-08,1.600826247737285651e-18
-5.500633222184586835e+00,-6.111814691316217463e-01,9.167722036974311095e+00,1.448550552811105120e-07,5.615399418491442741e-18
-4.889451753052965977e+00,-8.881784197001252323e-16,8.556540567842692013e+00,-1.173388763818235234e-15,8.448282435125932690e-18
-4.278270283921345118e+00,6.111814691316199699e-01,7.945359098711070267e+00,3.330928415361010845e-07,6.899801503653045472e-18
-3.667088814789724260e+00,1.222362938263240828e+00,7.334177629579449409e+00,-3.251877936937206755e-07,-5.953415735973329586e-18
-3.055907345658103402e+00,1.833544407394861686e+00,6.722996160447828551e+00,-1.090267641932789316e-06,-1.267561353777876228e-17
-1.833544407394861686e+00,1.833544407394861686e+00,6.722996160447828551e+00,5.098964729770468866e-07,1.093919343972355309e-17
-1.222362938263240828e+00,2.444725876526482544e+00,6.111814691316207693e+00,-9.636017528944784145e-07,8.342685273982894724e-18
-6.111814691316199699e-01,3.055907345658103402e+00,5.500633222184586835e+00,-2.574874689139649147e-06,2.258282206097793240e-18
8.881784197001252323e-16,3.667088814789724260e+00,4.889451753052965977e+00,1.728286671522140973e-15,-9.167709592364161321e-18
6.111814691316217463e-01,4.278270283921345118e+00,4.278270283921345118e+00,4.747967217027172063e-06,-9.482127963245460491e-18
1.222362938263242604e+00,4.889451753052965977e+00,3.667088814789724260e+00,4.255222633300732885e-06,-2.275899786229408595e-18
1.833544407394863462e+00,5.500633222184586835e+00,3.055907345658103402e+00,9.881043994499869776e-07,-1.310239038050971249e-19
2.444725876526483432e+00,6.111814691316206805e+00,2.444725876526483432e+00,2.320613719450672949e-07,1.274177753316568198e-17
3.055907345658105179e+00,6.722996160447828551e+00,1.833544407394861686e+00,1.090267643078649770e-06,7.518894272061181831e-18
3.667088814789726037e+00,7.334177629579449409e+00,1.222362938263240828e+00,3.252229452297883776e-07,4.626396065286545017e-19
4.278270283921346895e+00,7.945359098711070267e+00,6.111814691316199699e-01,-3.330931649517884397e-07,-1.105918436422612003e-17
4.889451753052966865e+00,8.556540567842690237e+00,0.000000000000000000e+00,4.407336794994887027e-16,-8.346244201819164556e-18
5.500633222184588611e+00,9.167722036974311095e+00,-6.111814691316217463e-01,-1.448574337973965721e-07,-2.191179803175457905e-18
6.111814691316209469e+00,9.778903506105933729e+00,-1.222362938263242604e+00,-4.508702555035205737e-08,6.571854559610077404e-18
6.722996160447828551e+00,1.039008497523755281e+01,-1.833544407394861686e+00,6.823532001536356101e-08,9.918735138320081469e-18
7.334177629579449409e+00,1.100126644436917189e+01,-2.444725876526482544e+00,-3.329716290255729139e-11,5.648469629006914994e-18
7.945359098711072043e+00,1.161244791350079453e+01,-3.055907345658105179e+00,3.274394250980073546e-08,-1.045200583753766001e-17
-7.334177629579449409e+00,-3.667088814789726037e+00,1.222362938263241716e+01,1.436210620096398763e-13,-1.014705096623928292e-17
-6.722996160447828551e+00,-3.055907345658105179e+00,1.161244791350079453e+01,2.363711649402826312e-08,-2.191182602055984181e-18
-6.111814691316206805e+00,-2.444725876526483432e+00,1.100126644436917367e+01,-7.933993992558012379e-08,2.498759539891339618e-18
-5.500633222184586835e+00,-1.833544407394863462e+00,1.039008497523755281e+01,-2.200766514396699053e-08,6.767050809292991750e-18
-4.889451753052965977e+00,-1.222362938263242604e+00,9.778903506105933729e+00,5.763574784425729753e-10,9.716450277603390053e-18
-4.278270283921345118e+00,-6.111814691316217463e-01,9.167722036974311095e+00,-2.340260946028107078e-08,-3.475597815535357871e-18
-3.667088814789724260e+00,-8.881784197001252323e-16,8.556540567842692013e+00,4.357710031374970874e-07,-1.255752074479016526e-17
-3.055907345658103402e+00,6.111814691316199699e-01,7.945359098711070267e+00,6.215310035961566573e-08,-2.871775766025995769e-18
-2.444725876526482544e+00,1.222362938263240828e+00,7.334177629579449409e+00,-4.176988636495761136e-08,-2.256506103236870089e-18
-1.222362938263240828e+00,1.222362938263240828e+00,7.334177629579449409e+00,1.298573333973976168e-06,-4.239471008607271405e-19
-6.111814691316199699e-01,1.833544407394861686e+00,6.722996160447828551e+00,1.995458058556258447e-07,-3.848192005709000353e-18
8.881784197001252323e-16,2.444725876526482544e+00,6.111814691316207693e+00,5.572306615094718960e-16,-5.496592552891555500e-18
6.111814691316217463e-01,3.055907345658103402e+00,5.500633222184586835e+00,2.574874692076424184e-06,-8.701692747550322421e-18
1.222362938263242604e+00,3.667088814789724260e+00,4.889451753052965977e+00,4.255222633299495370e-06,4.100464627089413274e-18
1.833544407394863462e+00,4.278270283921345118e+00,4.278270283921345118e+00,1.164451842293074498e-06,5.741795944381073924e-18
2.444725876526484321e+00,4.889451753052965977e+00,3.667088814789724260e+00,-1.293230926817027140e-06,1.289183808684907530e-17
3.055907345658104290e+00,5.500633222184585946e+00,3.055907345658104290e+00,2.739041318944685219e-09,-3.444148224523249393e-18
3.667088814789726037e+00,6.111814691316207693e+00,2.444725876526482544e+00,1.363433491822208514e-06,-6.447239166445965630e-18
4.278270283921346895e+00,6.722996160447828551e+00,1.833544407394861686e+00,3.834437663897803165e-07,-1.141777564183139895e-17
4.889451753052967753e+00,7.334177629579449409e+00,1.222362938263240828e+00,-3.656120360253252446e-09,-3.156622871098966521e-18
5.500633222184587723e+00,7.945359098711069379e+00,6.111814691316208581e-01,1.720957010052048672e-07,5.789050925007140958e-18
6.111814691316209469e+00,8.556540567842692013e+00,-8.881784197001252323e-16,-1.774261415406317739e-07,1.374573846379263997e-17
6.722996160447830327e+00,9.167722036974311095e+00,-6.111814691316217463e-01,-7.361085232326540177e-08,3.937198179898310744e-18
7.334177629579449409e+00,9.778903506105930177e+00,-1.222362938263240828e+00,1.286288012966559177e-10,-4.092757539547248319e-18
7.945359098711070267e+00,1.039008497523755281e+01,-1.833544407394861686e+00,-2.243282149580561935e-08,-8.333032369247661390e-18
8.556540567842692013e+00,1.100126644436917545e+01,-2.444725876526484321e+00,5.017215291665134257e-08,-6.796895012298168711e-18
9.167722036974314648e+00,1.161244791350079453e+01,-3.055907345658105179e+00,8.689538370123131974e-10,-3.021471839571570463e-18
-6.722996160447828551e+00,-4.278270283921346895e+00,1.283481085176403624e+01,8.694182782212683152e-10,1.969472995129223682e-18
-6.111814691316207693e+00,-3.667088814789726037e+00,1.222362938263241716e+01,5.017507070073653353e-08,7.813596421380244734e-18
-5.500633222184585946e+00,-3.055907345658104290e+00,1.161244791350079453e+01,-2.244329752196148155e-08,1.201864301277151239e-17
-4.889451753052965977e+00,-2.444725876526484321e+00,1.100126644436917545e+01,1.791397599348999601e-10,-5.231512748028183415e-19
-4.278270283921345118e+00,-1.833544407394863462e+00,1.039008497523755281e+01,-7.357078596542415026e-08,-7.766189282764316748e-18
-3.667088814789724260e+00,-1.222362938263242604e+00,9.778903506105933729e+00,-1.774922747432541530e-07,-9.496602249945271280e-18
-3.055907345658103402e+00,-6.111814691316217463e-01,9.167722036974311095e+00,1.713198718805487010e-07,-6.485806537898019865e-19
-2.444725876526482544e+00,-8.881784197001252323e-16,8.556540567842692013e+00,-1.662722017361821900e-15,1.788433856370065843e-18
-1.833544407394861686e+00,6.111814691316199699e-01,7.945359098711070267e+00,3.946181711087284895e-07,1.418205945065953137e-17
-6.111814691316199699e-01,6.111814691316199699e-01,7.945359098711070267e+00,6.441672033022419446e-07,-5.891977375686924508e-18
8.881784197001252323e-16,1.222362938263240828e+00,7.334177629579449409e+00,-3.847064780252671622e-16,-8.148549756177951268e-18
6.111814691316217463e-01,1.833544407394861686e+00,6.722996160447828551e+00,-1.995458059818575766e-07,-5.753737466464558263e-18
1.222362938263242604e+00,2.444725876526482544e+00,6.111814691316207693e+00,9.636017545309748678e-07,1.150468576109509342e-17
1.833544407394863462e+00,3.055907345658103402e+00,5.500633222184586835e+00,9.881043994609954413e-07,4.075863072124540653e-18
2.444725876526484321e+00,3.667088814789724260e+00,4.889451753052965977e+00,-1.293230926808889483e-06,7.627688949631456763e-18
3.055907345658105179e+00,4.278270283921345118e+00,4.278270283921345118e+00,-1.249741810747021141e-06,-7.879415338174265648e-18
3.667088814789725149e+00,4.889451753052965088e+00,3.667088814789725149e+00,7.329283083442779070e-07,-8.528462830114389898e-18
4.278270283921346895e+00,5.500633222184586835e+00,3.055907345658103402e+00,9.742978833744931508e-07,-5.275719729324583877e-18
4.889451753052967753e+00,6.111814691316207693e+00,2.444725876526482544e+00,6.184536767366632337e-08,4.491105378199949746e-18
5.500633222184588611e+00,6.722996160447828551e+00,1.833544407394861686e+00,3.077453479270869264e-07,1.110507495605916358e-17
6.111814691316208581e+00,7.334177629579448521e+00,1.222362938263241716e+00,2.798026583221397698e-07,4.846906607581894239e-18
6.722996160447830327e+00,7.945359098711070267e+00,6.111814691316199699e-01,-1.098796543393343068e-07,-3.112379061615048684e-18
7.334177629579451185e+00,8.556540567842692013e+00,-8.881784197001252323e-16,5.696446836383085053e-16,-6.409701665792226254e-18
7.945359098711070267e+00,9.167722036974311095e+00,-6.111814691316199699e-01,-5.282217519155217418e-08,-9.795733309897638981e-18
8.556540567842692013e+00,9.778903506105930177e+00,-1.222362938263240828e+00,-5.278380383233418411e-08,-2.895740430142923083e-18
9.167722036974314648e+00,1.039008497523755281e+01,-1.833544407394863462e+00,3.275893181018133320e-08,9.627141024157810007e-18
9.778903506105933729e+00,1.100126644436917545e+01,-2.444725876526484321e+00,-2.524950337538058641e-12,8.931428864862063917e-18
-5.500633222184586835e+00,-4.278270283921346895e+00,1.283481085176403624e+01,2.574315184680292764e-08,3.753740735940619007e-18
-4.889451753052965088e+00,-3.667088814789725149e+00,1.222362938263241539e+01,-2.851616369488125213e-11,-9.509320688497822512e-18
-4.278270283921345118e+00,-3.055907345658105179e+00,1.161244791350079453e+01,6.062734315925078783e-08,-9.343695521737492591e-18
-3.667088814789724260e+00,-2.444725876526484321e+00,1.100126644436917545e+01,2.082955872304925395e-08,-6.913494322646516954e-18
-3.055907345658103402e+00,-1.833544407394863462e+00,1.039008497523755281e+01,-1.364110923169604494e-07,5.995679728688186038e-18
-2.444725876526482544e+00,-1.222362938263242604e+00,9.778903506105933729e+00,-5.936265323752094725e-11,8.912461406857151888e-18
-1.833544407394861686e+00,-6.111814691316217463e-01,9.167722036974311095e+00,-2.879088190868300813e-07,7.794021865477257304e-18
-1.222362938263240828e+00,-8.881784197001252323e-16,8.556540567842692013e+00,-1.931131394657266315e-07,-2.122596546991035065e-18
0.000000000000000000e+00,0.000000000000000000e+00,8.556540567842690237e+00,1.049380458379196149e-15,-3.704545118104091829e-18
6.111814691316208581e-01,6.111814691316208581e-01,7.945359098711069379e+00,-6.441672028995384470e-07,3.743981310355209924e-18
1.222362938263241716e+00,1.222362938263241716e+00,7.334177629579448521e+00,-1.298573334922942542e-06,1.329337993822930167e-17
1.833544407394862574e+00,1.833544407394862574e+00,6.722996160447827663e+00,-5.098964729666633215e-07,4.838360834340982695e-18
2.444725876526483432e+00,2.444725876526483432e+00,6.111814691316206805e+00,2.320613719531270251e-07,-1.760733308713690399e-19
3.055907345658104290e+00,3.055907345658104290e+00,5.500633222184585946e+00,2.739041310966224223e-09,-1.271185486893049997e-17
3.667088814789725149e+00,3.667088814789725149e+00,4.889451753052965088e+00,7.329283083383751462e-07,-6.621566191317677441e-18
4.278270283921345118e+00,4.278270283921345118e+00,4.278270283921345118e+00,9.244527731679784887e-07,1.558035942596089203e-18
4.889451753052966865e+00,4.889451753052966865e+00,3.667088814789723372e+00,-4.106261315915602921e-08,6.094172432888839309e-18
5.500633222184587723e+00,5.500633222184587723e+00,3.055907345658102514e+00,-9.918170919998180296e-08,8.982991392362654473e-18
6.111814691316208581e+00,6.111814691316208581e+00,2.444725876526481656e+00,4.638246688399775062e-07,3.965831371992806100e-19
6.722996160447828551e+00,6.722996160447828551e+00,1.833544407394861686e+00,1.684277602713583146e-07,-5.316865170788356649e-18
7.334177629579450297e+00,7.334177629579450297e+00,1.222362938263239940e+00,-2.496989072906807665e-09,-6.985133832968055895e-18
7.945359098711071155e+00,7.945359098711071155e+00,6.111814691316190817e-01,9.812066870960581773e-08,-6.340459844794003282e-18
8.556540567842690237e+00,8.556540567842690237e+00,0.000000000000000000e+00,-6.844930872958448236e-08,7.223094385826320094e-18
9.167722036974311095e+00,9.167722036974311095e+00,-6.111814691316208581e-01,-4.372924235527506412e-08,8.055390408441461775e-18
9.778903506105933729e+00,9.778903506105933729e+00,-1.222362938263243493e+00,1.443959027214265404e-11,5.378054937718775484e-18
1.039008497523755459e+01,1.039008497523755459e+01,-1.833544407394864351e+00,-1.622195571121899312e-08,-3.677462734847310771e-19
-4.889451753052966865e+00,-4.889451753052966865e+00,1.344599232089565710e+01,8.659976675558780619e-13,-8.823710330491932734e-18
-4.278270283921345118e+00,-4.278270283921345118e+00,1.283481085176403624e+01,-3.555160581744242312e-08,-5.165025730850998569e-18
-3.667088814789725149e+00,-3.667088814789725149e+00,1.222362938263241539e+01,2.204305082802411209e-08,2.134233957784200850e-18
-3.055907345658104290e+00,-3.055907345658104290e+00,1.161244791350079453e+01,6.691908916117627186e-08,1.064375944377151469e-17
-2.444725876526483432e+00,-2.444725876526483432e+00,1.100126644436917367e+01,-3.167678041629136167e-10,6.555013168599719891e-18
-1.833544407394862574e+00,-1.833544407394862574e+00,1.039008497523755281e+01,1.443431906859733764e-07,1.767800947408984452e-18
-1.222362938263241716e+00,-1.222362938263241716e+00,9.778903506105931953e+00,-8.331937364872810458e-08,-7.919714478323537696e-18
-6.111814691316208581e-01,-6.111814691316208581e-01,9.167722036974311095e+00,-3.176599009852648678e-07,-1.083146787600169523e-17
6.111814691316217463e-01,-6.111814691316217463e-01,9.167722036974311095e+00,3.176599014773850809e-07,9.956320936853084005e-18
1.222362938263242604e+00,-8.881784197001252323e-16,8.556540567842690237e+00,1.931131405137578502e-07,1.054694862503461440e-17
1.833544407394863462e+00,6.111814691316199699e-01,7.945359098711069379e+00,-3.946181698984115815e-07,-5.126308987371403548e-18
2.444725876526484321e+00,1.222362938263240828e+00,7.334177629579448521e+00,4.176988793026475701e-08,-8.352356953765162542e-18
3.055907345658105179e+00,1.833544407394861686e+00,6.722996160447827663e+00,1.090267643068664945e-06,-1.009627761106645413e-17
3.667088814789726037e+00,2.444725876526482544e+00,6.111814691316206805e+00,1.363433491805117295e-06,-8.097341380891857534e-19
4.278270283921346895e+00,3.055907345658103402e+00,5.500633222184585946e+00,9.742978833766259797e-07,6.698933466046843137e-18
4.889451753052966865e+00,3.667088814789723372e+00,4.889451753052965977e+00,-4.106261315143988993e-08,1.086066263729414247e-17
5.500633222184588611e+00,4.278270283921345118e+00,4.278270283921344230e+00,-4.138777902549620270e-07,3.764724172712958836e-18
6.111814691316209469e+00,4.889451753052965977e+00,3.667088814789723372e+00,2.441430702110293454e-07,-3.061573161850573083e-18
6.722996160447830327e+00,5.500633222184586835e+00,3.055907345658102514e+00,3.312442020257654084e-07,-9.731690006376824018e-18
7.334177629579450297e+00,6.111814691316206805e+00,2.444725876526482544e+00,-4.618979397780445208e-09,-6.318145753119619705e-18
7.945359098711072043e+00,6.722996160447828551e+00,1.833544407394860798e+00,1.306459925250959881e-07,-1.795534436730297321e-18
8.556540567842692013e+00,7.334177629579449409e+00,1.222362938263239940e+00,1.177233617503761125e-07,1.184019880590854433e-17
9.167722036974311095e+00,7.945359098711068491e+00,6.111814691316208581e-01,-5.282217426378547270e-08,6.264768680744568596e-18
9.778903506105933729e+00,8.556540567842688461e+00,0.000000000000000000e+00,-8.528876162124807654e-16,1.464301805018242649e-18
1.039008497523755636e+01,9.167722036974311095e+00,-6.111814691316226344e-01,-2.897539829202962772e-08,-7.044054132069410511e-18
1.100126644436917545e+01,9.778903506105933729e+00,-1.222362938263243493e+00,-2.562152189824801909e-08,-1.200560424880047857e-17
-3.667088814789723372e+00,-4.889451753052966865e+00,1.344599232089565533e+01,-2.562219439274941965e-08,6.554514880619845398e-18
-3.055907345658103402e+00,-4.278270283921346895e+00,1.283481085176403624e+01,-2.897376442891297955e-08,1.030347407997600768e-17
-2.444725876526482544e+00,-3.667088814789726037e+00,1.222362938263241539e+01,2.924195457146670653e-12,-9.487638214257328766e-19
-1.833544407394861686e+00,-3.055907345658105179e+00,1.161244791350079453e+01,-5.292481317299880561e-08,-1.844860384408521755e-18
-1.222362938263240828e+00,-2.444725876526484321e+00,1.100126644436917367e+01,1.177954400078779473e-07,-1.122293673464893085e-17
-6.111814691316199699e-01,-1.833544407394863462e+00,1.039008497523755281e+01,1.328776839390443317e-07,-4.786737344995006181e-18
8.881784197001252323e-16,-1.222362938263242604e+00,9.778903506105931953e+00,-1.219090613277960961e-15,3.729625780488165819e-18
1.222362938263242604e+00,-1.222362938263242604e+00,9.778903506105933729e+00,8.331906130645598042e-08,3.018639116187885419e-18
1.833544407394863462e+00,-6.111814691316217463e-01,9.167722036974312871e+00,2.879115871203861209e-07,-1.065901002394261853e-17
2.444725876526484321e+00,-8.881784197001252323e-16,8.556540567842692013e+00,-1.136335248937971067e-15,-4.627647165426623310e-18
3.055907345658105179e+00,6.111814691316199699e-01,7.945359098711071155e+00,-6.214858920444936242e-08,-6.448591998350568660e-18
3.667088814789726037e+00,1.222362938263240828e+00,7.334177629579450297e+00,3.252229452134830463e-07,8.238688822604771338e-18
4.278270283921346895e+00,1.833544407394861686e+00,6.722996160447829439e+00,3.834437663899549641e-07,8.998913217054845939e-18
4.889451753052967753e+00,2.444725876526482544e+00,6.111814691316208581e+00,6.184536768950182931e-08,4.740248364739705761e-18
5.500633222184587723e+00,3.055907345658102514e+00,5.500633222184588611e+00,-9.918170919587754452e-08,-3.006844080623753641e-18
6.111814691316209469e+00,3.667088814789724260e+00,4.889451753052966865e+00,2.441430702066668081e-07,-6.962953960345888191e-18
6.722996160447830327e+00,4.278270283921345118e+00,4.278270283921346007e+00,3.451907800370011055e-07,-1.280423610867737115e-17
7.334177629579451185e+00,4.889451753052965977e+00,3.667088814789725149e+00,7.661465423172833924e-10,1.453814320189721698e-18
7.945359098711071155e+00,5.500633222184585946e+00,3.055907345658105179e+00,2.094243970039795930e-08,8.807445245655237331e-18
8.556540567842692013e+00,6.111814691316207693e+00,2.444725876526483432e+00,2.060822830288346157e-07,1.093965469095825615e-17
9.167722036974314648e+00,6.722996160447828551e+00,1.833544407394862574e+00,4.841235868684828869e-08,3.159541861534586727e-18
9.778903506105933729e+00,7.334177629579447633e+00,1.222362938263243493e+00,1.286293707688185848e-10,-6.996582586450249977e-18
1.039008497523755281e+01,7.945359098711068491e+00,6.111814691316226344e-01,3.332927088764235396e-08,-9.179934508275992990e-18
1.100126644436917545e+01,8.556540567842692013e+00,0.000000000000000000e+00,-4.457746313211298751e-08,-8.373146896747198598e-18
1.161244791350079808e+01,9.167722036974311095e+00,-6.111814691316208581e-01,-1.621899078318063375e-08,8.759842117952602319e-18
-2.444725876526482544e+00,-4.889451753052967753e+00,1.344599232089565888e+01,1.932753226355331458e-12,-3.205688584897721804e-18
-1.833544407394861686e+00,-4.278270283921346895e+00,1.283481085176403802e+01,1.670707566604923662e-08,-4.596309289491871114e-18
-1.222362938263240828e+00,-3.667088814789726037e+00,1.222362938263241716e+01,-7.931591202574937019e-08,-1.268583254189836352e-17
-6.111814691316199699e-01,-3.055907345658105179e+00,1.161244791350079630e+01,-3.953084803784882974e-08,2.123112817807015418e-18
8.881784197001252323e-16,-2.444725876526484321e+00,1.100126644436917545e+01,3.727895140890618123e-16,9.559540430931459208e-18
6.111814691316217463e-01,-1.833544407394863462e+00,1.039008497523755459e+01,-1.328799647505541322e-07,6.118876383145432216e-18
1.833544407394863462e+00,-1.833544407394863462e+00,1.039008497523755281e+01,-1.443453766554829848e-07,-1.387800859238766613e-17
2.444725876526484321e+00,-1.222362938263242604e+00,9.778903506105931953e+00,5.953057023931502833e-11,-1.989090730387391368e-18
3.055907345658105179e+00,-6.111814691316217463e-01,9.167722036974311095e+00,-1.713208274476348472e-07,-3.753341975322986052e-19
3.667088814789726037e+00,-8.881784197001252323e-16,8.556540567842690237e+00,-4.357746570800964903e-07,9.322552229782121117e-18
4.278270283921346895e+00,6.111814691316199699e-01,7.945359098711069379e+00,-3.330931649491120802e-07,4.876941212457565749e-18
4.889451753052967753e+00,1.222362938263240828e+00,7.334177629579448521e+00,-3.656120340261588269e-09,1.583900213466939915e-18
5.500633222184588611e+00,1.833544407394861686e+00,6.722996160447827663e+00,3.077453479372332694e-07,-5.661895887310189238e-18
6.111814691316208581e+00,2.444725876526481656e+00,6.111814691316207693e+00,4.638246688265798272e-07,-1.171605295659312613e-17
6.722996160447830327e+00,3.055907345658103402e+00,5.500633222184585946e+00,3.312442020161782660e-07,-1.575637918342138309e-18
7.334177629579451185e+00,3.667088814789724260e+00,4.889451753052965088e+00,7.661465415028474617e-10,9.726801637638654008e-18
7.945359098711072043e+00,4.278270283921345118e+00,4.278270283921344230e+00,-3.701794216752725732e-08,7.164462633508857717e-18
8.556540567842692013e+00,4.889451753052965088e+00,3.667088814789724260e+00,1.775790294967729692e-07,5.447605983746640745e-18
9.167722036974314648e+00,5.500633222184586835e+00,3.055907345658102514e+00,1.208748944282656961e-07,-4.048631531399835845e-18
9.778903506105933729e+00,6.111814691316207693e+00,2.444725876526481656e+00,5.452312802100697572e-10,-1.463593066188881374e-17
1.039008497523755281e+01,6.722996160447826774e+00,1.833544407394862574e+00,6.823532359615676582e-08,-2.927718819576891974e-18
1.100126644436917545e+01,7.334177629579447633e+00,1.222362938263241716e+00,2.203467237895926805e-08,4.345280139737920225e-19
1.161244791350079808e+01,7.945359098711070267e+00,6.111814691316190817e-01,-3.490205064323770673e-08,1.134040003749253752e-17
1.222362938263241716e+01,8.556540567842692013e+00,-1.776356839400250465e-15,6.010455669556368529e-16,5.396838203096602267e-18
-1.833544407394861686e+00,-5.500633222184588611e+00,1.405717379002727796e+01,-3.807123461244661240e-09,-1.154688951111337180e-17
-1.222362938263240828e+00,-4.889451753052967753e+00,1.344599232089565710e+01,4.757247257169188017e-08,-2.220134612686902477e-18
-6.111814691316199699e-01,-4.278270283921346895e+00,1.283481085176403624e+01,8.374483720166663082e-09,8.423016216398683076e-18
8.881784197001252323e-16,-3.667088814789726037e+00,1.222362938263241539e+01,-1.329782700638786372e-16,1.013683687287655377e-17
6.111814691316217463e-01,-3.055907345658105179e+00,1.161244791350079453e+01,3.953084854043218940e-08,2.267578125669013620e-18
