# gx (bohr),gy,gz,Re n(g_vec) (1/bohr**3), Im n(g_vec)
1.026644178224595017e+01,-2.799938667885259136e+00,1.026644178224595017e+01,-1.671599325434244304e-07,0.000000000000000000e+00
1.119975467154103654e+01,-1.866625778590172757e+00,9.333128892950863786e+00,-2.069448449359069208e-07,0.000000000000000000e+00
1.213306756083612292e+01,-9.333128892950863786e-01,8.399816003655777408e+00,-1.670540240949163838e-07,0.000000000000000000e+00
1.306638045013120930e+01,-8.881784197001252323e-16,7.466503114360691917e+00,5.012559057606889388e-16,0.000000000000000000e+00
-1.026644178224594839e+01,1.026644178224594839e+01,-2.799938667885258248e+00,-1.671599106694350864e-07,0.000000000000000000e+00
-9.333128892950862010e+00,1.119975467154103477e+01,-3.733251557180344626e+00,-8.188920823825528374e-11,0.000000000000000000e+00
-1.306638045013120752e+01,7.466503114360689253e+00,8.881784197001252323e-16,-4.888003028366022936e-15,0.000000000000000000e+00
-1.213306756083612115e+01,8.399816003655775631e+00,-9.333128892950854905e-01,-1.670540162621898506e-07,0.000000000000000000e+00
-1.119975467154103477e+01,9.333128892950862010e+00,-1.866625778590171869e+00,-2.069448350383599664e-07,0.000000000000000000e+00
-9.333128892950863786e+00,9.333128892950863786e+00,-1.866625778590172757e+00,1.645514547663816792e-09,0.000000000000000000e+00
-8.399816003655777408e+00,1.026644178224595017e+01,-2.799938667885259136e+00,-3.452837550259873891e-07,0.000000000000000000e+00
-7.466503114360691029e+00,1.119975467154103654e+01,-3.733251557180345515e+00,-2.011548371343546932e-07,0.000000000000000000e+00
-6.533190225065604650e+00,1.213306756083612292e+01,-4.666564446475431893e+00,1.038165354894906554e-07,0.000000000000000000e+00
-5.599877335770518272e+00,1.306638045013120930e+01,-5.599877335770518272e+00,3.557209633226499137e-12,0.000000000000000000e+00
-1.399969333942629568e+01,4.666564446475431893e+00,2.799938667885259136e+00,2.043636397209538171e-07,0.000000000000000000e+00
-1.306638045013120930e+01,5.599877335770518272e+00,1.866625778590172757e+00,6.144335920924955143e-10,0.000000000000000000e+00
-1.213306756083612292e+01,6.533190225065604650e+00,9.333128892950863786e-01,2.221452639098342822e-07,0.000000000000000000e+00
-1.119975467154103654e+01,7.466503114360691029e+00,0.000000000000000000e+00,5.522650647106201932e-07,0.000000000000000000e+00
-1.026644178224595017e+01,8.399816003655777408e+00,-9.333128892950863786e-01,4.558078066925873803e-07,0.000000000000000000e+00
-8.399816003655777408e+00,8.399816003655777408e+00,-9.333128892950863786e-01,3.899265762923734779e-08,0.000000000000000000e+00
-7.466503114360691029e+00,9.333128892950863786e+00,-1.866625778590172757e+00,-2.349384631941020148e-07,0.000000000000000000e+00
-6.533190225065604650e+00,1.026644178224595017e+01,-2.799938667885259136e+00,-4.591900539077133865e-07,0.000000000000000000e+00
-5.599877335770518272e+00,1.119975467154103654e+01,-3.733251557180345515e+00,-3.160175904558249154e-09,0.000000000000000000e+00
-4.666564446475431893e+00,1.213306756083612292e+01,-4.666564446475431893e+00,2.203867741566159692e-07,0.000000000000000000e+00
-3.733251557180345515e+00,1.306638045013120930e+01,-5.599877335770518272e+00,-2.071648432739195252e-07,0.000000000000000000e+00
-1.399969333942629568e+01,2.799938667885259136e+00,4.666564446475431893e+00,2.043636397250420745e-07,0.000000000000000000e+00
-1.306638045013120930e+01,3.733251557180345515e+00,3.733251557180345515e+00,1.126859762226738094e-09,0.000000000000000000e+00
-1.213306756083612292e+01,4.666564446475431893e+00,2.799938667885259136e+00,4.565580578001051508e-07,0.000000000000000000e+00
-1.119975467154103654e+01,5.599877335770518272e+00,1.866625778590172757e+00,7.285210501837313048e-07,0.000000000000000000e+00
-1.026644178224595017e+01,6.533190225065604650e+00,9.333128892950863786e-01,2.638563649387397492e-07,0.000000000000000000e+00
-9.333128892950863786e+00,7.466503114360691029e+00,0.000000000000000000e+00,-5.454826605677560669e-15,0.000000000000000000e+00
-7.466503114360691029e+00,7.466503114360691029e+00,0.000000000000000000e+00,3.442984674955235051e-06,0.000000000000000000e+00
-6.533190225065604650e+00,8.399816003655777408e+00,-9.333128892950863786e-01,2.339603770545564104e-06,0.000000000000000000e+00
-5.599877335770518272e+00,9.333128892950863786e+00,-1.866625778590172757e+00,1.175668363977845099e-07,0.000000000000000000e+00
-4.666564446475431893e+00,1.026644178224595017e+01,-2.799938667885259136e+00,-4.566926692772108969e-07,0.000000000000000000e+00
-3.733251557180345515e+00,1.119975467154103654e+01,-3.733251557180345515e+00,5.624251389422923170e-07,0.000000000000000000e+00
-2.799938667885259136e+00,1.213306756083612292e+01,-4.666564446475431893e+00,4.565580549012308153e-07,0.000000000000000000e+00
-1.866625778590172757e+00,1.306638045013120930e+01,-5.599877335770518272e+00,6.144321592404394616e-10,0.000000000000000000e+00
-1.306638045013120930e+01,1.866625778590172757e+00,5.599877335770518272e+00,6.144335753295749354e-10,0.000000000000000000e+00
-1.213306756083612292e+01,2.799938667885259136e+00,4.666564446475431893e+00,4.565580578088620421e-07,0.000000000000000000e+00
-1.119975467154103654e+01,3.733251557180345515e+00,3.733251557180345515e+00,5.624251331890118169e-07,0.000000000000000000e+00
-1.026644178224595017e+01,4.666564446475431893e+00,2.799938667885259136e+00,-4.566926688325971090e-07,0.000000000000000000e+00
-9.333128892950863786e+00,5.599877335770518272e+00,1.866625778590172757e+00,1.175668378903422721e-07,0.000000000000000000e+00
-8.399816003655777408e+00,6.533190225065604650e+00,9.333128892950863786e-01,2.339603766865796330e-06,0.000000000000000000e+00
-6.533190225065604650e+00,6.533190225065604650e+00,9.333128892950863786e-01,1.199714200169590001e-07,0.000000000000000000e+00
-5.599877335770518272e+00,7.466503114360691029e+00,0.000000000000000000e+00,4.156943919840647081e-16,0.000000000000000000e+00
-4.666564446475431893e+00,8.399816003655777408e+00,-9.333128892950863786e-01,-2.086441856470939992e-06,0.000000000000000000e+00
-3.733251557180345515e+00,9.333128892950863786e+00,-1.866625778590172757e+00,-3.925967306851210478e-06,0.000000000000000000e+00
-2.799938667885259136e+00,1.026644178224595017e+01,-2.799938667885259136e+00,-1.739413464328505796e-06,0.000000000000000000e+00
-1.866625778590172757e+00,1.119975467154103654e+01,-3.733251557180345515e+00,-1.765234291429344603e-08,0.000000000000000000e+00
-9.333128892950863786e-01,1.213306756083612292e+01,-4.666564446475431893e+00,-5.261919829018479088e-07,0.000000000000000000e+00
-8.881784197001252323e-16,1.306638045013120930e+01,-5.599877335770517384e+00,-3.657842336550088177e-08,0.000000000000000000e+00
-1.306638045013120930e+01,8.881784197001252323e-16,7.466503114360690141e+00,-4.918980703842077602e-15,0.000000000000000000e+00
-1.213306756083612292e+01,9.333128892950863786e-01,6.533190225065604650e+00,2.221452639347759350e-07,0.000000000000000000e+00
-1.119975467154103654e+01,1.866625778590172757e+00,5.599877335770518272e+00,7.285210501746580997e-07,0.000000000000000000e+00
-1.026644178224595017e+01,2.799938667885259136e+00,4.666564446475431893e+00,-4.566926688344070596e-07,0.000000000000000000e+00
-9.333128892950863786e+00,3.733251557180345515e+00,3.733251557180345515e+00,1.785159654382499903e-07,0.000000000000000000e+00
-8.399816003655777408e+00,4.666564446475431893e+00,2.799938667885259136e+00,2.842323234073426833e-06,0.000000000000000000e+00
-7.466503114360691029e+00,5.599877335770518272e+00,1.866625778590172757e+00,2.187289220793555598e-06,0.000000000000000000e+00
-5.599877335770518272e+00,5.599877335770518272e+00,1.866625778590172757e+00,-3.668127063057794432e-06,0.000000000000000000e+00
-4.666564446475431893e+00,6.533190225065604650e+00,9.333128892950863786e-01,8.666779758121447819e-06,0.000000000000000000e+00
-3.733251557180345515e+00,7.466503114360691029e+00,0.000000000000000000e+00,8.304696575483821243e-06,0.000000000000000000e+00
-2.799938667885259136e+00,8.399816003655777408e+00,-9.333128892950863786e-01,1.045582381899018884e-06,0.000000000000000000e+00
-1.866625778590172757e+00,9.333128892950863786e+00,-1.866625778590172757e+00,9.588243942489228232e-08,0.000000000000000000e+00
-9.333128892950863786e-01,1.026644178224595017e+01,-2.799938667885259136e+00,2.264255216408222272e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.119975467154103654e+01,-3.733251557180345515e+00,3.179570485054288560e-07,0.000000000000000000e+00
9.333128892950854905e-01,1.213306756083612115e+01,-4.666564446475431005e+00,-5.261919771308855960e-07,0.000000000000000000e+00
1.866625778590172757e+00,1.306638045013120930e+01,-5.599877335770518272e+00,6.144450307080038117e-10,0.000000000000000000e+00
-1.213306756083612115e+01,-9.333128892950854905e-01,8.399816003655775631e+00,-1.670540162248487472e-07,0.000000000000000000e+00
-1.119975467154103654e+01,0.000000000000000000e+00,7.466503114360691029e+00,5.522650646938553995e-07,0.000000000000000000e+00
-1.026644178224595017e+01,9.333128892950863786e-01,6.533190225065604650e+00,2.638563649336062531e-07,0.000000000000000000e+00
-9.333128892950863786e+00,1.866625778590172757e+00,5.599877335770518272e+00,1.175668379047429042e-07,0.000000000000000000e+00
-8.399816003655777408e+00,2.799938667885259136e+00,4.666564446475431893e+00,2.842323234064202644e-06,0.000000000000000000e+00
-7.466503114360691029e+00,3.733251557180345515e+00,3.733251557180345515e+00,-3.834021840146721327e-07,0.000000000000000000e+00
-6.533190225065604650e+00,4.666564446475431893e+00,2.799938667885259136e+00,-7.414770402763185716e-06,0.000000000000000000e+00
-4.666564446475431893e+00,4.666564446475431893e+00,2.799938667885259136e+00,4.975889542850503883e-05,0.000000000000000000e+00
-3.733251557180345515e+00,5.599877335770518272e+00,1.866625778590172757e+00,8.502156066767488265e-05,0.000000000000000000e+00
-2.799938667885259136e+00,6.533190225065604650e+00,9.333128892950863786e-01,4.529368097834838544e-05,0.000000000000000000e+00
-1.866625778590172757e+00,7.466503114360691029e+00,0.000000000000000000e+00,-2.099321114561478690e-15,0.000000000000000000e+00
-9.333128892950863786e-01,8.399816003655777408e+00,-9.333128892950863786e-01,-4.084089817695832705e-06,0.000000000000000000e+00
0.000000000000000000e+00,9.333128892950863786e+00,-1.866625778590172757e+00,2.595695284008985565e-06,0.000000000000000000e+00
9.333128892950863786e-01,1.026644178224595017e+01,-2.799938667885259136e+00,2.264326796175948515e-06,0.000000000000000000e+00
1.866625778590171869e+00,1.119975467154103654e+01,-3.733251557180344626e+00,-1.765290046542848826e-08,0.000000000000000000e+00
2.799938667885259136e+00,1.213306756083612292e+01,-4.666564446475431893e+00,4.565699499976836250e-07,0.000000000000000000e+00
3.733251557180345515e+00,1.306638045013120930e+01,-5.599877335770518272e+00,-2.071757001068345703e-07,0.000000000000000000e+00
-1.119975467154103654e+01,-1.866625778590171869e+00,9.333128892950863786e+00,-2.069448350602568269e-07,0.000000000000000000e+00
-1.026644178224595017e+01,-9.333128892950863786e-01,8.399816003655777408e+00,4.558078066848942565e-07,0.000000000000000000e+00
-9.333128892950863786e+00,0.000000000000000000e+00,7.466503114360691029e+00,-5.428232803534865740e-15,0.000000000000000000e+00
-8.399816003655777408e+00,9.333128892950863786e-01,6.533190225065604650e+00,2.339603766839508663e-06,0.000000000000000000e+00
-7.466503114360691029e+00,1.866625778590172757e+00,5.599877335770518272e+00,2.187289220806391535e-06,0.000000000000000000e+00
-6.533190225065604650e+00,2.799938667885259136e+00,4.666564446475431893e+00,-7.414770402763791345e-06,0.000000000000000000e+00
-5.599877335770518272e+00,3.733251557180345515e+00,3.733251557180345515e+00,-3.656962098177385466e-06,0.000000000000000000e+00
-4.666564446475431893e+00,4.666564446475431893e+00,4.666564446475431893e+00,1.349995539617496811e-05,0.000000000000000000e+00
-3.733251557180345515e+00,5.599877335770518272e+00,3.733251557180345515e+00,3.656962090779976111e-06,0.000000000000000000e+00
-2.799938667885259136e+00,6.533190225065604650e+00,2.799938667885259136e+00,-1.918067698059091215e-05,0.000000000000000000e+00
-1.866625778590172757e+00,7.466503114360691029e+00,1.866625778590172757e+00,-1.760601546926077071e-05,0.000000000000000000e+00
-9.333128892950863786e-01,8.399816003655777408e+00,9.333128892950863786e-01,-4.084089810994156307e-06,0.000000000000000000e+00
0.000000000000000000e+00,9.333128892950863786e+00,0.000000000000000000e+00,3.707203827445769433e-15,0.000000000000000000e+00
9.333128892950863786e-01,1.026644178224595017e+01,-9.333128892950863786e-01,-2.623562737222610421e-06,0.000000000000000000e+00
1.866625778590171869e+00,1.119975467154103654e+01,-1.866625778590171869e+00,-1.010091455581044589e-06,0.000000000000000000e+00
2.799938667885259136e+00,1.213306756083612292e+01,-2.799938667885259136e+00,5.343088101740580668e-07,0.000000000000000000e+00
3.733251557180345515e+00,1.306638045013120930e+01,-3.733251557180345515e+00,-1.126949010071895288e-09,0.000000000000000000e+00
-1.026644178224595017e+01,-9.333128892950863786e-01,1.026644178224595017e+01,1.034445488699588989e-07,0.000000000000000000e+00
-9.333128892950863786e+00,0.000000000000000000e+00,9.333128892950863786e+00,-6.892564834360487692e-07,0.000000000000000000e+00
-8.399816003655777408e+00,9.333128892950863786e-01,8.399816003655777408e+00,3.899265992404132913e-08,0.000000000000000000e+00
-7.466503114360691029e+00,1.866625778590172757e+00,7.466503114360691029e+00,-2.097885711739104016e-07,0.000000000000000000e+00
-6.533190225065604650e+00,2.799938667885259136e+00,6.533190225065604650e+00,-2.216876312203779555e-06,0.000000000000000000e+00
-5.599877335770518272e+00,3.733251557180345515e+00,5.599877335770518272e+00,4.599180948009933021e-06,0.000000000000000000e+00
-3.733251557180345515e+00,3.733251557180345515e+00,5.599877335770518272e+00,3.656962090787665899e-06,0.000000000000000000e+00
-2.799938667885259136e+00,4.666564446475431893e+00,4.666564446475431893e+00,-4.975889542554898871e-05,0.000000000000000000e+00
-1.866625778590172757e+00,5.599877335770518272e+00,3.733251557180345515e+00,-8.502156065864067318e-05,0.000000000000000000e+00
-9.333128892950863786e-01,6.533190225065604650e+00,2.799938667885259136e+00,-4.529368097393146776e-05,0.000000000000000000e+00
0.000000000000000000e+00,7.466503114360691029e+00,1.866625778590172757e+00,-3.214195028444935215e-15,0.000000000000000000e+00
9.333128892950863786e-01,8.399816003655777408e+00,9.333128892950863786e-01,4.084089797775831930e-06,0.000000000000000000e+00
1.866625778590172757e+00,9.333128892950863786e+00,0.000000000000000000e+00,-2.595955727794919057e-06,0.000000000000000000e+00
2.799938667885258248e+00,1.026644178224594839e+01,-9.333128892950854905e-01,-2.264326797249354829e-06,0.000000000000000000e+00
3.733251557180345515e+00,1.119975467154103654e+01,-1.866625778590172757e+00,1.765288569308784813e-08,0.000000000000000000e+00
4.666564446475431893e+00,1.213306756083612292e+01,-2.799938667885259136e+00,-4.565699512580322810e-07,0.000000000000000000e+00
5.599877335770518272e+00,1.306638045013120930e+01,-3.733251557180345515e+00,2.071756938410544562e-07,0.000000000000000000e+00
-9.333128892950863786e+00,-1.866625778590172757e+00,1.119975467154103654e+01,2.069448438467409764e-07,0.000000000000000000e+00
-8.399816003655777408e+00,-9.333128892950863786e-01,1.026644178224595017e+01,-4.557959794499939994e-07,0.000000000000000000e+00
-7.466503114360691029e+00,0.000000000000000000e+00,9.333128892950863786e+00,9.915910206010566120e-16,0.000000000000000000e+00
-6.533190225065604650e+00,9.333128892950863786e-01,8.399816003655777408e+00,-2.339603765193042208e-06,0.000000000000000000e+00
-5.599877335770518272e+00,1.866625778590172757e+00,7.466503114360691029e+00,-2.187289217480322274e-06,0.000000000000000000e+00
-4.666564446475431893e+00,2.799938667885259136e+00,6.533190225065604650e+00,7.414770400561166021e-06,0.000000000000000000e+00
-2.799938667885259136e+00,2.799938667885259136e+00,6.533190225065604650e+00,-1.918067698060890313e-05,0.000000000000000000e+00
-1.866625778590172757e+00,3.733251557180345515e+00,5.599877335770518272e+00,-8.502156065863457454e-05,0.000000000000000000e+00
-9.333128892950863786e-01,4.666564446475431893e+00,4.666564446475431893e+00,-8.158572892805146276e-05,0.000000000000000000e+00
0.000000000000000000e+00,5.599877335770518272e+00,3.733251557180345515e+00,-2.927560990285405543e-15,0.000000000000000000e+00
9.333128892950863786e-01,6.533190225065604650e+00,2.799938667885259136e+00,4.529368097349070570e-05,0.000000000000000000e+00
1.866625778590172757e+00,7.466503114360691029e+00,1.866625778590172757e+00,1.760601546257825335e-05,0.000000000000000000e+00
2.799938667885259136e+00,8.399816003655777408e+00,9.333128892950863786e-01,1.045274022781960244e-06,0.000000000000000000e+00
3.733251557180344626e+00,9.333128892950863786e+00,8.881784197001252323e-16,3.239317781866448800e-15,0.000000000000000000e+00
4.666564446475431893e+00,1.026644178224595017e+01,-9.333128892950863786e-01,1.106839642879799942e-06,0.000000000000000000e+00
5.599877335770518272e+00,1.119975467154103654e+01,-1.866625778590172757e+00,-7.285478786702667276e-07,0.000000000000000000e+00
6.533190225065604650e+00,1.213306756083612292e+01,-2.799938667885259136e+00,-9.647509608182024551e-08,0.000000000000000000e+00
-8.399816003655777408e+00,-2.799938667885259136e+00,1.213306756083612292e+01,2.042709906577879264e-07,0.000000000000000000e+00
-7.466503114360691029e+00,-1.866625778590172757e+00,1.119975467154103654e+01,-1.029643452458527850e-09,0.000000000000000000e+00
-6.533190225065604650e+00,-9.333128892950863786e-01,1.026644178224595017e+01,2.638563569371780032e-07,0.000000000000000000e+00
-5.599877335770518272e+00,0.000000000000000000e+00,9.333128892950863786e+00,-2.736019551564682161e-06,0.000000000000000000e+00
-4.666564446475431893e+00,9.333128892950863786e-01,8.399816003655777408e+00,-2.086441856507155733e-06,0.000000000000000000e+00
-3.733251557180345515e+00,1.866625778590172757e+00,7.466503114360691029e+00,1.556275244392996622e-06,0.000000000000000000e+00
-1.866625778590172757e+00,1.866625778590172757e+00,7.466503114360691029e+00,-1.760601546924340315e-05,0.000000000000000000e+00
-9.333128892950863786e-01,2.799938667885259136e+00,6.533190225065604650e+00,-4.529368097393146099e-05,0.000000000000000000e+00
0.000000000000000000e+00,3.733251557180345515e+00,5.599877335770518272e+00,-2.933662921286159110e-15,0.000000000000000000e+00
9.333128892950863786e-01,4.666564446475431893e+00,4.666564446475431893e+00,8.158572892845069311e-05,0.000000000000000000e+00
1.866625778590172757e+00,5.599877335770518272e+00,3.733251557180345515e+00,8.502156067412297178e-05,0.000000000000000000e+00
2.799938667885259136e+00,6.533190225065604650e+00,2.799938667885259136e+00,1.918067697758896301e-05,0.000000000000000000e+00
3.733251557180345515e+00,7.466503114360691029e+00,1.866625778590172757e+00,-1.556410654247563949e-06,0.000000000000000000e+00
4.666564446475431005e+00,8.399816003655775631e+00,9.333128892950872668e-01,2.086601771742952320e-06,0.000000000000000000e+00
5.599877335770518272e+00,9.333128892950863786e+00,0.000000000000000000e+00,2.736098201645571754e-06,0.000000000000000000e+00
6.533190225065604650e+00,1.026644178224595017e+01,-9.333128892950863786e-01,-2.638730034026037934e-07,0.000000000000000000e+00
7.466503114360691029e+00,1.119975467154103654e+01,-1.866625778590172757e+00,1.029886523272243428e-09,0.000000000000000000e+00
8.399816003655777408e+00,1.213306756083612292e+01,-2.799938667885259136e+00,-2.042709966976189842e-07,0.000000000000000000e+00
-6.533190225065604650e+00,-2.799938667885259136e+00,1.213306756083612292e+01,9.647680822539336550e-08,0.000000000000000000e+00
-5.599877335770518272e+00,-1.866625778590172757e+00,1.119975467154103654e+01,7.285210503238026022e-07,0.000000000000000000e+00
-4.666564446475431893e+00,-9.333128892950863786e-01,1.026644178224595017e+01,-1.106816410886605858e-06,0.000000000000000000e+00
-3.733251557180345515e+00,0.000000000000000000e+00,9.333128892950863786e+00,5.848516121535759669e-15,0.000000000000000000e+00
-2.799938667885259136e+00,9.333128892950863786e-01,8.399816003655777408e+00,-1.045582370417393687e-06,0.000000000000000000e+00
-9.333128892950863786e-01,9.333128892950863786e-01,8.399816003655777408e+00,-4.084089810994157154e-06,0.000000000000000000e+00
0.000000000000000000e+00,1.866625778590172757e+00,7.466503114360691029e+00,-3.231564734124005396e-15,0.000000000000000000e+00
9.333128892950863786e-01,2.799938667885259136e+00,6.533190225065604650e+00,4.529368097350869668e-05,0.000000000000000000e+00
1.866625778590172757e+00,3.733251557180345515e+00,5.599877335770518272e+00,8.502156067411528750e-05,0.000000000000000000e+00
2.799938667885259136e+00,4.666564446475431893e+00,4.666564446475431893e+00,4.975889543480832599e-05,0.000000000000000000e+00
3.733251557180345515e+00,5.599877335770518272e+00,3.733251557180345515e+00,-3.656962099392322515e-06,0.000000000000000000e+00
4.666564446475431893e+00,6.533190225065604650e+00,2.799938667885259136e+00,-7.414649876250844782e-06,0.000000000000000000e+00
5.599877335770517384e+00,7.466503114360690141e+00,1.866625778590173645e+00,2.187524646195213204e-06,0.000000000000000000e+00
6.533190225065604650e+00,8.399816003655777408e+00,9.333128892950863786e-01,2.339681476517609927e-06,0.000000000000000000e+00
7.466503114360691029e+00,9.333128892950863786e+00,0.000000000000000000e+00,-2.594851406093911932e-15,0.000000000000000000e+00
8.399816003655777408e+00,1.026644178224595017e+01,-9.333128892950863786e-01,4.558077994147220082e-07,0.000000000000000000e+00
9.333128892950863786e+00,1.119975467154103654e+01,-1.866625778590172757e+00,-2.069448565723215657e-07,0.000000000000000000e+00
-5.599877335770518272e+00,-3.733251557180345515e+00,1.306638045013120930e+01,-2.071648365024681531e-07,0.000000000000000000e+00
-4.666564446475431893e+00,-2.799938667885259136e+00,1.213306756083612292e+01,4.565580732907020296e-07,0.000000000000000000e+00
-3.733251557180345515e+00,-1.866625778590172757e+00,1.119975467154103654e+01,-1.765232602399450071e-08,0.000000000000000000e+00
-2.799938667885259136e+00,-9.333128892950863786e-01,1.026644178224595017e+01,2.264255230825200338e-06,0.000000000000000000e+00
-1.866625778590172757e+00,0.000000000000000000e+00,9.333128892950863786e+00,2.595695294730261896e-06,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.333128892950863786e+00,3.681207358518393197e-15,0.000000000000000000e+00
9.333128892950863786e-01,9.333128892950863786e-01,8.399816003655777408e+00,4.084089797809077126e-06,0.000000000000000000e+00
1.866625778590172757e+00,1.866625778590172757e+00,7.466503114360691029e+00,1.760601546255634908e-05,0.000000000000000000e+00
2.799938667885259136e+00,2.799938667885259136e+00,6.533190225065604650e+00,1.918067697759366234e-05,0.000000000000000000e+00
3.733251557180345515e+00,3.733251557180345515e+00,5.599877335770518272e+00,-3.656962099388233040e-06,0.000000000000000000e+00
4.666564446475431893e+00,4.666564446475431893e+00,4.666564446475431893e+00,-1.349995541112323616e-05,0.000000000000000000e+00
5.599877335770518272e+00,5.599877335770518272e+00,3.733251557180345515e+00,-4.598982479228433779e-06,0.000000000000000000e+00
6.533190225065603762e+00,6.533190225065603762e+00,2.799938667885260024e+00,2.217045808626673359e-06,0.000000000000000000e+00
7.466503114360691029e+00,7.466503114360691029e+00,1.866625778590172757e+00,2.098057234930921509e-07,0.000000000000000000e+00
8.399816003655777408e+00,8.399816003655777408e+00,9.333128892950863786e-01,-3.898249065605620252e-08,0.000000000000000000e+00
9.333128892950863786e+00,9.333128892950863786e+00,0.000000000000000000e+00,6.892756994502817130e-07,0.000000000000000000e+00
1.026644178224595017e+01,1.026644178224595017e+01,-9.333128892950863786e-01,-1.034445482327031636e-07,0.000000000000000000e+00
-3.733251557180345515e+00,-3.733251557180345515e+00,1.306638045013120930e+01,1.126877837729679181e-09,0.000000000000000000e+00
-2.799938667885259136e+00,-2.799938667885259136e+00,1.213306756083612292e+01,-5.342905534605509208e-07,0.000000000000000000e+00
-1.866625778590172757e+00,-1.866625778590172757e+00,1.119975467154103654e+01,1.010078083304180633e-06,0.000000000000000000e+00
-9.333128892950863786e-01,-9.333128892950863786e-01,1.026644178224595017e+01,2.623464052295678445e-06,0.000000000000000000e+00
9.333128892950863786e-01,-9.333128892950863786e-01,1.026644178224595017e+01,-2.623562737179177959e-06,0.000000000000000000e+00
1.866625778590172757e+00,0.000000000000000000e+00,9.333128892950863786e+00,-2.595955727827701350e-06,0.000000000000000000e+00
2.799938667885259136e+00,9.333128892950863786e-01,8.399816003655777408e+00,1.045274022790640849e-06,0.000000000000000000e+00
3.733251557180345515e+00,1.866625778590172757e+00,7.466503114360691029e+00,-1.556410654235911952e-06,0.000000000000000000e+00
4.666564446475431893e+00,2.799938667885259136e+00,6.533190225065604650e+00,-7.414649876267610105e-06,0.000000000000000000e+00
5.599877335770518272e+00,3.733251557180345515e+00,5.599877335770518272e+00,-4.598982479219673764e-06,0.000000000000000000e+00
6.533190225065604650e+00,4.666564446475431893e+00,4.666564446475431893e+00,7.270757020024362217e-07,0.000000000000000000e+00
7.466503114360690141e+00,5.599877335770517384e+00,3.733251557180346403e+00,2.404024250196127476e-07,0.000000000000000000e+00
8.399816003655777408e+00,6.533190225065604650e+00,2.799938667885259136e+00,-1.495817813371967389e-06,0.000000000000000000e+00
9.333128892950863786e+00,7.466503114360691029e+00,1.866625778590172757e+00,2.349592151243727780e-07,0.000000000000000000e+00
1.026644178224595017e+01,8.399816003655777408e+00,9.333128892950863786e-01,4.558077931918315662e-07,0.000000000000000000e+00
1.119975467154103654e+01,9.333128892950863786e+00,0.000000000000000000e+00,-6.403839877910507404e-15,0.000000000000000000e+00
-2.799938667885259136e+00,-4.666564446475431893e+00,1.399969333942629568e+01,2.043636365253500494e-07,0.000000000000000000e+00
-1.866625778590172757e+00,-3.733251557180345515e+00,1.306638045013120930e+01,-3.817756445915780765e-07,0.000000000000000000e+00
-9.333128892950863786e-01,-2.799938667885259136e+00,1.213306756083612292e+01,-4.481888706539725084e-07,0.000000000000000000e+00
0.000000000000000000e+00,-1.866625778590172757e+00,1.119975467154103654e+01,1.210611199989617747e-14,0.000000000000000000e+00
1.866625778590171869e+00,-1.866625778590171869e+00,1.119975467154103654e+01,-1.010091455619714396e-06,0.000000000000000000e+00
2.799938667885258248e+00,-9.333128892950854905e-01,1.026644178224595017e+01,-2.264326797238021104e-06,0.000000000000000000e+00
3.733251557180344626e+00,8.881784197001252323e-16,9.333128892950863786e+00,3.256753500190744672e-15,0.000000000000000000e+00
4.666564446475431005e+00,9.333128892950872668e-01,8.399816003655777408e+00,2.086601771711975902e-06,0.000000000000000000e+00
5.599877335770517384e+00,1.866625778590173645e+00,7.466503114360691029e+00,2.187524646220163830e-06,0.000000000000000000e+00
6.533190225065603762e+00,2.799938667885260024e+00,6.533190225065604650e+00,2.217045808617599943e-06,0.000000000000000000e+00
7.466503114360690141e+00,3.733251557180346403e+00,5.599877335770518272e+00,2.404024250178079851e-07,0.000000000000000000e+00
8.399816003655775631e+00,4.666564446475431893e+00,4.666564446475432781e+00,-2.024583418712774254e-06,0.000000000000000000e+00
9.333128892950863786e+00,5.599877335770519160e+00,3.733251557180345515e+00,-9.227088991414049093e-07,0.000000000000000000e+00
1.026644178224594839e+01,6.533190225065605539e+00,2.799938667885259136e+00,4.592090185249852819e-07,0.000000000000000000e+00
1.119975467154103654e+01,7.466503114360691917e+00,1.866625778590172757e+00,1.029883502066962268e-09,0.000000000000000000e+00
1.213306756083612115e+01,8.399816003655779184e+00,9.333128892950863786e-01,1.670540248867477174e-07,0.000000000000000000e+00
-9.333128892950872668e-01,-4.666564446475431005e+00,1.399969333942629568e+01,1.667651318081492614e-07,0.000000000000000000e+00
-8.881784197001252323e-16,-3.733251557180344626e+00,1.306638045013120930e+01,-2.605050458094855075e-15,0.000000000000000000e+00
9.333128892950854905e-01,-2.799938667885258248e+00,1.213306756083612292e+01,4.481888626137105152e-07,0.000000000000000000e+00
2.799938667885259136e+00,-2.799938667885259136e+00,1.213306756083612292e+01,5.343088101863303037e-07,0.000000000000000000e+00
3.733251557180345515e+00,-1.866625778590172757e+00,1.119975467154103654e+01,1.765288571365570729e-08,0.000000000000000000e+00
4.666564446475431893e+00,-9.333128892950863786e-01,1.026644178224595017e+01,1.106839642839324261e-06,0.000000000000000000e+00
5.599877335770518272e+00,0.000000000000000000e+00,9.333128892950863786e+00,2.736098201682904731e-06,0.000000000000000000e+00
